code,industry,seg_gain,pos_in_ind,w_start,w_end,ind_str
sh.603444,I64互联网和相关服务,-0.03335094451904297,0.45,2025-02-06,2025-03-26,0.9576364963911941
sh.603506,K70房地产业,-0.10847103595733643,0.42045454545454547,2024-12-02,2024-12-25,0.5048503176744117
sh.603517,C13农副食品加工业,0.024707436561584473,0.59375,2025-02-20,2025-03-28,0.3492297720560693
sh.603519,C38电气机械和器材制造业,0.007371068000793457,0.5341614906832298,2025-02-21,2025-03-28,0.5396953562537379
sh.603538,C27医药制造业,0.030104756355285645,0.45098039215686275,2025-07-14,2025-09-17,0.42852905329909063
sh.603565,G55水上运输业,-0.01069098711013794,0.5483870967741935,2021-09-09,2021-09-24,0.2434616170450481
sh.603567,C27医药制造业,0.04844784736633301,0.5228758169934641,2025-07-14,2025-09-17,0.42852905329909063
sh.603602,I65软件和信息技术服务业,-0.014810442924499512,0.4744744744744745,2025-02-06,2025-03-31,0.9931014231289645
sh.603615,C29橡胶和塑料制品业,0.04212379455566406,0.6,2025-02-07,2025-03-31,0.5489958398734673
sh.603618,C38电气机械和器材制造业,0.010218977928161621,0.5434782608695652,2025-02-21,2025-03-28,0.5396953562537379
sh.603628,C38电气机械和器材制造业,0.011820316314697266,0.5496894409937888,2025-02-21,2025-03-28,0.5396953562537379
sh.603639,C26化学原料和化学制品制造业,-0.002724766731262207,0.5591397849462365,2021-08-24,2021-09-28,0.5957962094531348
sh.603660,C39计算机、通信和其他电子设备制造业,-0.03532606363296509,0.410459587955626,2025-02-06,2025-03-31,0.7052183862600268
sh.603661,C21家具制造业,0.026630282402038574,0.48,2025-02-06,2025-03-28,0.4798231448452468
sh.603680,C37铁路、船舶、航空航天和其他运输设备制造业,-0.013761460781097412,0.48148148148148145,2025-02-24,2025-03-28,0.45632029130490404
sh.603685,C38电气机械和器材制造业,-0.02009648084640503,0.4192546583850932,2025-02-21,2025-03-28,0.5396953562537379
sh.603689,D45燃气生产和供应业,-0.09937232732772827,0.5161290322580645,2026-03-03,2026-03-13,0.4019947545485849
sh.603739,C14食品制造业,0.03837299346923828,0.5211267605633803,2025-02-19,2025-03-28,0.4405756435063626
sh.603768,C36汽车制造业,0.028409123420715332,0.43478260869565216,2025-02-06,2025-04-01,0.7477436599786422
sh.603790,C26化学原料和化学制品制造业,-0.026717543601989746,0.5017921146953405,2021-08-24,2021-09-28,0.5957962094531348
sh.603797,N77生态保护和环境治理业,0.0,0.4,2025-02-20,2025-03-28,0.5106555062798752
sh.603803,C39计算机、通信和其他电子设备制造业,-0.037428081035614014,0.4041204437400951,2025-02-06,2025-03-31,0.7052183862600268
sh.603808,C18纺织服装、服饰业,-0.05619406700134277,0.5555555555555556,2021-07-06,2021-07-26,0.48338346507569296
sh.603810,C26化学原料和化学制品制造业,0.006751656532287598,0.5913978494623656,2021-08-24,2021-09-28,0.5957962094531348
sh.603813,G54道路运输业,-0.04225355386734009,0.5483870967741935,2024-11-19,2025-01-09,0.4606579308571448
sh.603818,C21家具制造业,0.024734973907470703,0.4,2025-02-06,2025-03-28,0.4798231448452468
sh.603823,C26化学原料和化学制品制造业,-0.04099816083908081,0.46953405017921146,2021-08-24,2021-09-28,0.5957962094531348
sh.603828,E50建筑装饰、装修和其他建筑业,-0.07641196250915527,0.48,2024-12-02,2024-12-30,0.7659593323660403
sh.603833,C21家具制造业,0.02486276626586914,0.44,2025-02-06,2025-03-28,0.4798231448452468
sh.603839,C18纺织服装、服饰业,-0.08860760927200317,0.4444444444444444,2021-07-06,2021-07-26,0.48338346507569296
sh.603856,C29橡胶和塑料制品业,0.013574600219726562,0.5,2025-02-07,2025-03-31,0.5489958398734673
sh.603860,M74专业技术服务业,-0.020006656646728516,0.5694444444444444,2025-02-19,2025-03-31,0.5275870907967182
sh.603861,C38电气机械和器材制造业,-0.004184126853942871,0.5,2025-02-21,2025-03-28,0.5396953562537379
sh.603869,I65软件和信息技术服务业,-0.003472268581390381,0.5255255255255256,2025-02-06,2025-03-31,0.9931014231289645
sh.603880,C27医药制造业,0.01779937744140625,0.4019607843137255,2025-07-14,2025-09-17,0.42852905329909063
sh.603888,I64互联网和相关服务,-0.024101555347442627,0.4666666666666667,2025-02-06,2025-03-26,0.9576364963911941
sh.603889,C17纺织业,0.03437495231628418,0.4090909090909091,2025-02-07,2025-04-01,0.5620635357898778
sh.603926,C36汽车制造业,0.06577599048614502,0.592391304347826,2025-02-06,2025-04-01,0.7477436599786422
sh.603927,I65软件和信息技术服务业,-0.03894937038421631,0.4024024024024024,2025-02-06,2025-03-31,0.9931014231289645
sh.603928,C26化学原料和化学制品制造业,-0.035040438175201416,0.4874551971326165,2021-08-24,2021-09-28,0.5957962094531348
sh.603936,C39计算机、通信和其他电子设备制造业,-0.02233254909515381,0.4786053882725832,2025-02-06,2025-03-31,0.7052183862600268
sh.603955,E48土木工程建筑业,0.01673424243927002,0.46153846153846156,2025-02-20,2025-03-27,0.45269529618562676
sh.603958,C19皮革、毛皮、羽毛及其制品和制鞋业,-0.0006401538848876953,0.5384615384615384,2025-09-26,2025-10-10,0.5298113403758447
sh.603959,M74专业技术服务业,-0.025575459003448486,0.5555555555555556,2025-02-19,2025-03-31,0.5275870907967182
sh.603960,C35专用设备制造业,-0.010505199432373047,0.4224137931034483,2025-02-14,2025-03-31,0.5625654252715209
sh.603969,C33金属制品业,-0.001652836799621582,0.4421052631578947,2025-02-19,2025-03-31,0.5553757903526504
sh.603976,C27医药制造业,0.019598007202148438,0.4084967320261438,2025-07-14,2025-09-17,0.42852905329909063
sh.603978,C32有色金属冶炼和压延加工业,-0.0101088285446167,0.4883720930232558,2026-01-21,2026-02-04,0.7872501259525782
sh.603980,C26化学原料和化学制品制造业,-0.04219406843185425,0.45161290322580644,2021-08-24,2021-09-28,0.5957962094531348
sh.605003,C17纺织业,0.0733635425567627,0.5454545454545454,2025-02-07,2025-04-01,0.5620635357898778
sh.605007,C22造纸和纸制品业,-0.05443692207336426,0.575,2024-12-05,2025-01-02,0.3904064525022728
sh.605060,C34通用设备制造业,0.06977987289428711,0.4977973568281938,2025-02-06,2025-04-01,0.8469397535686931
sh.605077,C14食品制造业,0.028018593788146973,0.43661971830985913,2025-02-19,2025-03-28,0.4405756435063626
sh.605080,C17纺织业,0.07041752338409424,0.5227272727272727,2025-02-07,2025-04-01,0.5620635357898778
sh.605116,C27医药制造业,0.04884803295135498,0.5261437908496732,2025-07-14,2025-09-17,0.42852905329909063
sh.605151,C36汽车制造业,0.03956174850463867,0.4891304347826087,2025-02-06,2025-04-01,0.7477436599786422
sh.605162,D44电力、热力生产和供应业,0.0232393741607666,0.5568181818181818,2021-10-18,2021-11-04,0.42873887249768505
sh.605166,C26化学原料和化学制品制造业,-0.057168006896972656,0.4229390681003584,2021-08-24,2021-09-28,0.5957962094531348
sh.605167,E48土木工程建筑业,0.023182272911071777,0.5538461538461539,2025-02-20,2025-03-27,0.45269529618562676
sh.605177,C27医药制造业,0.028880834579467773,0.4411764705882353,2025-07-14,2025-09-17,0.42852905329909063
sh.605180,C17纺织业,0.05015432834625244,0.4772727272727273,2025-02-07,2025-04-01,0.5620635357898778
sh.605199,C27医药制造业,0.025527238845825195,0.43137254901960786,2025-07-14,2025-09-17,0.42852905329909063
sh.605228,C36汽车制造业,0.05822277069091797,0.5706521739130435,2025-02-06,2025-04-01,0.7477436599786422
sh.605259,C34通用设备制造业,0.06865859031677246,0.4889867841409692,2025-02-06,2025-04-01,0.8469397535686931
sh.605277,C38电气机械和器材制造业,-0.012979686260223389,0.453416149068323,2025-02-21,2025-03-28,0.5396953562537379
sh.605287,E50建筑装饰、装修和其他建筑业,-0.08124077320098877,0.4,2024-12-02,2024-12-30,0.7659593323660403
sh.605288,C38电气机械和器材制造业,-0.012521862983703613,0.45652173913043476,2025-02-21,2025-03-28,0.5396953562537379
sh.605296,A03畜牧业,0.024364352226257324,0.5,2025-03-13,2025-03-28,0.3179120206867183
sh.605300,C14食品制造业,0.03635072708129883,0.5070422535211268,2025-02-19,2025-03-28,0.4405756435063626
sh.605305,C35专用设备制造业,-0.002484917640686035,0.47413793103448276,2025-02-14,2025-03-31,0.5625654252715209
sh.605338,C14食品制造业,0.05037641525268555,0.5774647887323944,2025-02-19,2025-03-28,0.4405756435063626
sh.605358,C39计算机、通信和其他电子设备制造业,-0.02439028024673462,0.4659270998415214,2025-02-06,2025-03-31,0.7052183862600268
sh.605388,C15酒、饮料和精制茶制造业,0.007202863693237305,0.41304347826086957,2021-08-30,2021-09-14,0.32563536143907545
sh.605399,C26化学原料和化学制品制造业,-0.004103958606719971,0.5519713261648745,2021-08-24,2021-09-28,0.5957962094531348
sh.605577,R86新闻和出版业,0.0,0.4827586206896552,2023-04-12,2023-07-04,1.0431860795211136
sh.688009,C37铁路、船舶、航空航天和其他运输设备制造业,-0.012006878852844238,0.5061728395061729,2025-02-24,2025-03-28,0.45632029130490404
sh.688011,C39计算机、通信和其他电子设备制造业,-0.006188094615936279,0.589540412044374,2025-02-06,2025-03-31,0.7052183862600268
sh.688013,C35专用设备制造业,-0.010966122150421143,0.4166666666666667,2025-02-14,2025-03-31,0.5625654252715209
sh.688020,C39计算机、通信和其他电子设备制造业,-0.006493568420410156,0.5879556259904913,2025-02-06,2025-03-31,0.7052183862600268
sh.688031,I65软件和信息技术服务业,-0.013875901699066162,0.4804804804804805,2025-02-06,2025-03-31,0.9931014231289645
sh.688050,C35专用设备制造业,-0.005481123924255371,0.45689655172413796,2025-02-14,2025-03-31,0.5625654252715209
sh.688052,I65软件和信息技术服务业,-0.02569448947906494,0.44144144144144143,2025-02-06,2025-03-31,0.9931014231289645
sh.688056,C40仪器仪表制造业,0.050847530364990234,0.5308641975308642,2025-02-06,2025-04-01,0.7548368801039278
sh.688057,N77生态保护和环境治理业,0.015971660614013672,0.5230769230769231,2025-02-20,2025-03-28,0.5106555062798752
sh.688061,I65软件和信息技术服务业,-0.02577841281890869,0.43843843843843844,2025-02-06,2025-03-31,0.9931014231289645
sh.688066,I65软件和信息技术服务业,-0.016350269317626953,0.4624624624624625,2025-02-06,2025-03-31,0.9931014231289645
sh.688070,C37铁路、船舶、航空航天和其他运输设备制造业,-0.0034964680671691895,0.5555555555555556,2025-02-24,2025-03-28,0.45632029130490404
sh.688072,C35专用设备制造业,0.0014623403549194336,0.4942528735632184,2025-02-14,2025-03-31,0.5625654252715209
sh.688082,C35专用设备制造业,0.01301419734954834,0.5316091954022989,2025-02-14,2025-03-31,0.5625654252715209
sh.688083,I65软件和信息技术服务业,-0.006156980991363525,0.5045045045045045,2025-02-06,2025-03-31,0.9931014231289645
sh.688085,C35专用设备制造业,-0.014966726303100586,0.40229885057471265,2025-02-14,2025-03-31,0.5625654252715209
sh.688105,M73研究和试验发展,-0.004807710647583008,0.4666666666666667,2025-09-26,2025-10-10,0.6523382258185062
sh.688109,I65软件和信息技术服务业,-0.025274693965911865,0.44744744744744747,2025-02-06,2025-03-31,0.9931014231289645
sh.688113,C35专用设备制造业,0.010738253593444824,0.5201149425287356,2025-02-14,2025-03-31,0.5625654252715209
sh.688117,C27医药制造业,0.05874454975128174,0.5555555555555556,2025-07-14,2025-09-17,0.42852905329909063
sh.688121,C35专用设备制造业,0.0017873048782348633,0.5,2025-02-14,2025-03-31,0.5625654252715209
sh.688128,C35专用设备制造业,0.02296745777130127,0.5747126436781609,2025-02-14,2025-03-31,0.5625654252715209
sh.688137,M73研究和试验发展,-0.006309866905212402,0.43333333333333335,2025-09-26,2025-10-10,0.6523382258185062
sh.688138,C39计算机、通信和其他电子设备制造业,-0.023168861865997314,0.47385103011093505,2025-02-06,2025-03-31,0.7052183862600268
sh.688139,C35专用设备制造业,0.02520012855529785,0.5862068965517241,2025-02-14,2025-03-31,0.5625654252715209
sh.688146,C39计算机、通信和其他电子设备制造业,-0.005226552486419678,0.5974643423137876,2025-02-06,2025-03-31,0.7052183862600268
sh.688152,I65软件和信息技术服务业,-0.01720428466796875,0.45645645645645644,2025-02-06,2025-03-31,0.9931014231289645
sh.688153,C39计算机、通信和其他电子设备制造业,-0.029224514961242676,0.4437400950871632,2025-02-06,2025-03-31,0.7052183862600268
sh.688171,I65软件和信息技术服务业,0.018560290336608887,0.5855855855855856,2025-02-06,2025-03-31,0.9931014231289645
sh.688197,C27医药制造业,0.06266570091247559,0.5784313725490197,2025-07-14,2025-09-17,0.42852905329909063
sh.688198,C35专用设备制造业,0.014543414115905762,0.5344827586206896,2025-02-14,2025-03-31,0.5625654252715209
sh.688203,C28化学纤维制造业,0.04805731773376465,0.5,2025-02-14,2025-04-01,0.5455351987022989
sh.688212,C35专用设备制造业,-0.01295691728591919,0.40804597701149425,2025-02-14,2025-03-31,0.5625654252715209
sh.688217,C27医药制造业,0.05692875385284424,0.5490196078431373,2025-07-14,2025-09-17,0.42852905329909063
sh.688232,I65软件和信息技术服务业,0.01562488079071045,0.5735735735735735,2025-02-06,2025-03-31,0.9931014231289645
sh.688233,C39计算机、通信和其他电子设备制造业,-0.020519256591796875,0.48811410459587956,2025-02-06,2025-03-31,0.7052183862600268
sh.688236,C35专用设备制造业,0.0014771223068237305,0.49712643678160917,2025-02-14,2025-03-31,0.5625654252715209
sh.688238,M73研究和试验发展,0.006561636924743652,0.6,2025-09-26,2025-10-10,0.6523382258185062
sh.688248,M74专业技术服务业,-0.04451954364776611,0.4166666666666667,2025-02-19,2025-03-31,0.5275870907967182
sh.688251,C34通用设备制造业,0.06544077396392822,0.47577092511013214,2025-02-06,2025-04-01,0.8469397535686931
sh.688252,I65软件和信息技术服务业,0.008590340614318848,0.5555555555555556,2025-02-06,2025-03-31,0.9931014231289645
sh.688260,C39计算机、通信和其他电子设备制造业,-0.029371559619903564,0.4421553090332805,2025-02-06,2025-03-31,0.7052183862600268
sh.688276,C27医药制造业,0.03396046161651611,0.4673202614379085,2025-07-14,2025-09-17,0.42852905329909063
sh.688277,C35专用设备制造业,-0.011155426502227783,0.41379310344827586,2025-02-14,2025-03-31,0.5625654252715209
sh.688279,I65软件和信息技术服务业,-0.0037907958030700684,0.5225225225225225,2025-02-06,2025-03-31,0.9931014231289645
sh.688285,C37铁路、船舶、航空航天和其他运输设备制造业,-0.01920616626739502,0.4444444444444444,2025-02-24,2025-03-28,0.45632029130490404
sh.688286,C39计算机、通信和其他电子设备制造业,-0.015418827533721924,0.5340729001584786,2025-02-06,2025-03-31,0.7052183862600268
sh.688291,I65软件和信息技术服务业,-0.030732810497283936,0.42342342342342343,2025-02-06,2025-03-31,0.9931014231289645
sh.688296,I65软件和信息技术服务业,-0.031001567840576172,0.42042042042042044,2025-02-06,2025-03-31,0.9931014231289645
sh.688297,C37铁路、船舶、航空航天和其他运输设备制造业,-0.018956124782562256,0.4567901234567901,2025-02-24,2025-03-28,0.45632029130490404
sh.688302,C27医药制造业,0.03949904441833496,0.49673202614379086,2025-07-14,2025-09-17,0.42852905329909063
sh.688305,C34通用设备制造业,0.06746137142181396,0.4801762114537445,2025-02-06,2025-04-01,0.8469397535686931
sh.688308,C33金属制品业,-0.00740736722946167,0.4,2025-02-19,2025-03-31,0.5553757903526504
sh.688310,C35专用设备制造业,0.015625,0.5373563218390804,2025-02-14,2025-03-31,0.5625654252715209
sh.688315,M73研究和试验发展,0.0045691728591918945,0.5666666666666667,2025-09-26,2025-10-10,0.6523382258185062
sh.688322,C39计算机、通信和其他电子设备制造业,-0.023292720317840576,0.4706814580031696,2025-02-06,2025-03-31,0.7052183862600268
sh.688330,C38电气机械和器材制造业,0.012945055961608887,0.5590062111801242,2025-02-21,2025-03-28,0.5396953562537379
sh.688332,C39计算机、通信和其他电子设备制造业,-0.005420386791229248,0.595879556259905,2025-02-06,2025-03-31,0.7052183862600268
sh.688338,C27医药制造业,0.06189548969268799,0.5718954248366013,2025-07-14,2025-09-17,0.42852905329909063
sh.688339,C38电气机械和器材制造业,-0.01611572504043579,0.4440993788819876,2025-02-21,2025-03-28,0.5396953562537379
sh.688345,C38电气机械和器材制造业,-0.01986759901046753,0.422360248447205,2025-02-21,2025-03-28,0.5396953562537379
sh.688351,C35专用设备制造业,-0.006756722927093506,0.4454022988505747,2025-02-14,2025-03-31,0.5625654252715209
sh.688366,C35专用设备制造业,-0.008059084415435791,0.4396551724137931,2025-02-14,2025-03-31,0.5625654252715209
sh.688370,N77生态保护和环境治理业,0.008914470672607422,0.4461538461538462,2025-02-20,2025-03-28,0.5106555062798752
sh.688373,C27医药制造业,0.06191122531890869,0.5751633986928104,2025-07-14,2025-09-17,0.42852905329909063
sh.688380,C39计算机、通信和其他电子设备制造业,-0.031147539615631104,0.4326465927099842,2025-02-06,2025-03-31,0.7052183862600268
sh.688383,C35专用设备制造业,0.012079358100891113,0.5258620689655172,2025-02-14,2025-03-31,0.5625654252715209
sh.688389,C35专用设备制造业,0.0046759843826293945,0.5057471264367817,2025-02-14,2025-03-31,0.5625654252715209
sh.688391,I65软件和信息技术服务业,0.0,0.5345345345345346,2025-02-06,2025-03-31,0.9931014231289645
sh.688398,C30非金属矿物制品业,0.019362926483154297,0.5882352941176471,2025-02-20,2025-03-28,0.49004041596493786
sh.688418,C39计算机、通信和其他电子设备制造业,-0.00952380895614624,0.5736925515055468,2025-02-06,2025-03-31,0.7052183862600268
sh.688459,C37铁路、船舶、航空航天和其他运输设备制造业,-0.007952272891998291,0.5432098765432098,2025-02-24,2025-03-28,0.45632029130490404
sh.688468,C27医药制造业,0.06092703342437744,0.565359477124183,2025-07-14,2025-09-17,0.42852905329909063
sh.688469,C39计算机、通信和其他电子设备制造业,-0.006134927272796631,0.5911251980982567,2025-02-06,2025-03-31,0.7052183862600268
sh.688478,C35专用设备制造业,0.017827630043029785,0.5459770114942529,2025-02-14,2025-03-31,0.5625654252715209
sh.688486,I65软件和信息技术服务业,0.013141870498657227,0.5585585585585585,2025-02-06,2025-03-31,0.9931014231289645
sh.688505,C27医药制造业,0.06797254085540771,0.5882352941176471,2025-07-14,2025-09-17,0.42852905329909063
sh.688508,I65软件和信息技术服务业,0.015065193176269531,0.5705705705705706,2025-02-06,2025-03-31,0.9931014231289645
sh.688511,C39计算机、通信和其他电子设备制造业,-0.014426767826080322,0.5404120443740095,2025-02-06,2025-03-31,0.7052183862600268
sh.688515,I65软件和信息技术服务业,-0.028652429580688477,0.4294294294294294,2025-02-06,2025-03-31,0.9931014231289645
sh.688517,C38电气机械和器材制造业,-0.002840876579284668,0.5031055900621118,2025-02-21,2025-03-28,0.5396953562537379
sh.688538,C39计算机、通信和其他电子设备制造业,-0.026666641235351562,0.4611727416798732,2025-02-06,2025-03-31,0.7052183862600268
sh.688539,C39计算机、通信和其他电子设备制造业,-0.00928431749343872,0.5752773375594294,2025-02-06,2025-03-31,0.7052183862600268
sh.688556,C35专用设备制造业,0.023076891899108887,0.5775862068965517,2025-02-14,2025-03-31,0.5625654252715209
sh.688558,C34通用设备制造业,0.07826089859008789,0.5286343612334802,2025-02-06,2025-04-01,0.8469397535686931
sh.688563,C37铁路、船舶、航空航天和其他运输设备制造业,-0.012020587921142578,0.49382716049382713,2025-02-24,2025-03-28,0.45632029130490404
sh.688565,C35专用设备制造业,0.0288316011428833,0.5948275862068966,2025-02-14,2025-03-31,0.5625654252715209
sh.688576,C35专用设备制造业,0.022058844566345215,0.5660919540229885,2025-02-14,2025-03-31,0.5625654252715209
sh.688583,C40仪器仪表制造业,0.046323299407958984,0.49382716049382713,2025-02-06,2025-04-01,0.7548368801039278
sh.688592,C39计算机、通信和其他电子设备制造业,-0.006009042263031006,0.5927099841521395,2025-02-06,2025-03-31,0.7052183862600268
sh.688616,C40仪器仪表制造业,0.04621076583862305,0.48148148148148145,2025-02-06,2025-04-01,0.7548368801039278
sh.688633,C35专用设备制造业,0.0007541179656982422,0.49137931034482757,2025-02-14,2025-03-31,0.5625654252715209
sh.688638,C35专用设备制造业,-0.005702793598175049,0.4511494252873563,2025-02-14,2025-03-31,0.5625654252715209
sh.688646,C35专用设备制造业,0.0290910005569458,0.5977011494252874,2025-02-14,2025-03-31,0.5625654252715209
sh.688651,I65软件和信息技术服务业,0.017009615898132324,0.5765765765765766,2025-02-06,2025-03-31,0.9931014231289645
sh.688663,C38电气机械和器材制造业,-0.004674732685089111,0.4937888198757764,2025-02-21,2025-03-28,0.5396953562537379
sh.688668,C39计算机、通信和其他电子设备制造业,-0.035205185413360596,0.4120443740095087,2025-02-06,2025-03-31,0.7052183862600268
sh.688697,C34通用设备制造业,0.07993197441101074,0.5418502202643172,2025-02-06,2025-04-01,0.8469397535686931
sh.688720,C39计算机、通信和其他电子设备制造业,-0.01097559928894043,0.5641838351822503,2025-02-06,2025-03-31,0.7052183862600268
sh.688766,C39计算机、通信和其他电子设备制造业,-0.037472546100616455,0.4009508716323296,2025-02-06,2025-03-31,0.7052183862600268
sz.000009,J69其他金融业,-0.096446692943573,0.5,2024-11-28,2025-01-02,0.7299996595453062
sz.000011,K70房地产业,-0.10181450843811035,0.5568181818181818,2024-12-02,2024-12-25,0.5048503176744117
sz.000012,C30非金属矿物制品业,0.01214587688446045,0.5392156862745098,2025-02-20,2025-03-28,0.49004041596493786
sz.000014,K70房地产业,-0.10411620140075684,0.4772727272727273,2024-12-02,2024-12-25,0.5048503176744117
sz.000025,F51批发业,0.03073132038116455,0.48863636363636365,2025-02-07,2025-03-27,0.4375474047630963
sz.000026,F52零售业,-0.11303550004959106,0.4673913043478261,2024-12-10,2025-01-06,0.7116996522413985
sz.000055,C33金属制品业,0.004962801933288574,0.4631578947368421,2025-02-19,2025-03-31,0.5553757903526504
sz.000056,L72商务服务业,-0.08250826597213745,0.527027027027027,2024-12-02,2025-01-02,0.6945903241604925
sz.000061,L72商务服务业,-0.10855680704116821,0.43243243243243246,2024-12-02,2025-01-02,0.6945903241604925
sz.000066,C39计算机、通信和其他电子设备制造业,-0.010541081428527832,0.5673534072900158,2025-02-06,2025-03-31,0.7052183862600268
sz.000069,K70房地产业,-0.10000002384185791,0.5909090909090909,2024-12-02,2024-12-25,0.5048503176744117
sz.000089,G56航空运输业,0.010666608810424805,0.5384615384615384,2022-01-20,2022-02-23,0.31812284366489596
sz.000090,E48土木工程建筑业,-0.0025575757026672363,0.4,2025-02-20,2025-03-27,0.45269529618562676
sz.000155,D44电力、热力生产和供应业,0.03356218338012695,0.5909090909090909,2021-10-18,2021-11-04,0.42873887249768505
sz.000156,I63电信、广播电视和卫星传输服务,-0.07236850261688232,0.5714285714285714,2024-11-29,2025-01-02,0.7096931412635883
sz.000400,C38电气机械和器材制造业,-0.005483746528625488,0.484472049689441,2025-02-21,2025-03-28,0.5396953562537379
sz.000401,C30非金属矿物制品业,0.016460776329040527,0.5686274509803921,2025-02-20,2025-03-28,0.49004041596493786
sz.000404,C34通用设备制造业,0.05327880382537842,0.42731277533039647,2025-02-06,2025-04-01,0.8469397535686931
sz.000417,F52零售业,-0.11538463830947876,0.44565217391304346,2024-12-10,2025-01-06,0.7116996522413985
sz.000420,C28化学纤维制造业,0.06267797946929932,0.5416666666666666,2025-02-14,2025-04-01,0.5455351987022989
sz.000426,B09有色金属矿采选业,0.10953390598297119,0.4074074074074074,2026-01-09,2026-03-13,1.2774549570070355
sz.000488,C22造纸和纸制品业,-0.07668709754943848,0.425,2024-12-05,2025-01-02,0.3904064525022728
sz.000503,I64互联网和相关服务,-0.01385045051574707,0.5166666666666667,2025-02-06,2025-03-26,0.9576364963911941
sz.000505,C13农副食品加工业,0.02188551425933838,0.578125,2025-02-20,2025-03-28,0.3492297720560693
sz.000509,C39计算机、通信和其他电子设备制造业,-0.01834869384765625,0.5118858954041204,2025-02-06,2025-03-31,0.7052183862600268
sz.000510,C26化学原料和化学制品制造业,-0.026706218719482422,0.5053763440860215,2021-08-24,2021-09-28,0.5957962094531348
sz.000513,C27医药制造业,0.039821743965148926,0.5,2025-07-14,2025-09-17,0.42852905329909063
sz.000524,L72商务服务业,-0.09056597948074341,0.4864864864864865,2024-12-02,2025-01-02,0.6945903241604925
sz.000528,C35专用设备制造业,-0.009743154048919678,0.4281609195402299,2025-02-14,2025-03-31,0.5625654252715209
sz.000531,D44电力、热力生产和供应业,0.014824867248535156,0.5340909090909091,2021-10-18,2021-11-04,0.42873887249768505
sz.000533,C38电气机械和器材制造业,-0.020833373069763184,0.41304347826086957,2025-02-21,2025-03-28,0.5396953562537379
sz.000538,C27医药制造业,0.05322384834289551,0.5326797385620915,2025-07-14,2025-09-17,0.42852905329909063
sz.000539,D44电力、热力生产和供应业,-0.021126747131347656,0.42045454545454547,2021-10-18,2021-11-04,0.42873887249768505
sz.000544,D46水的生产和供应业,0.013002395629882812,0.5238095238095238,2025-02-24,2025-03-28,0.3717690426015172
sz.000552,B06煤炭开采和洗选业,0.07250308990478516,0.4166666666666667,2021-08-23,2021-10-27,1.0346206944749219
sz.000554,F51批发业,0.03859066963195801,0.5909090909090909,2025-02-07,2025-03-27,0.4375474047630963
sz.000561,C39计算机、通信和其他电子设备制造业,-0.014962613582611084,0.5372424722662441,2025-02-06,2025-03-31,0.7052183862600268
sz.000563,J69其他金融业,-0.08486098051071167,0.5714285714285714,2024-11-28,2025-01-02,0.7299996595453062
sz.000568,C15酒、饮料和精制茶制造业,0.024668335914611816,0.5217391304347826,2021-08-30,2021-09-14,0.32563536143907545
sz.000573,C42废弃资源综合利用业,0.0436781644821167,0.5263157894736842,2025-02-07,2025-03-31,0.4724956887628511
sz.000576,C39计算机、通信和其他电子设备制造业,-0.03619307279586792,0.40729001584786056,2025-02-06,2025-03-31,0.7052183862600268
sz.000593,D45燃气生产和供应业,-0.09566783905029297,0.5806451612903226,2026-03-03,2026-03-13,0.4019947545485849
sz.000595,C34通用设备制造业,0.05400371551513672,0.43171806167400884,2025-02-06,2025-04-01,0.8469397535686931
sz.000597,C27医药制造业,0.029250502586364746,0.4477124183006536,2025-07-14,2025-09-17,0.42852905329909063
sz.000601,D44电力、热力生产和供应业,0.006160140037536621,0.5227272727272727,2021-10-18,2021-11-04,0.42873887249768505
sz.000603,B09有色金属矿采选业,0.2766571044921875,0.5925925925925926,2026-01-09,2026-03-13,1.2774549570070355
sz.000619,C29橡胶和塑料制品业,0.0033278465270996094,0.4083333333333333,2025-02-07,2025-03-31,0.5489958398734673
sz.000623,C27医药制造业,0.04444444179534912,0.5098039215686274,2025-07-14,2025-09-17,0.42852905329909063
sz.000631,K70房地产业,-0.10404616594314575,0.48863636363636365,2024-12-02,2024-12-25,0.5048503176744117
sz.000683,C26化学原料和化学制品制造业,-0.028741300106048584,0.4982078853046595,2021-08-24,2021-09-28,0.5957962094531348
sz.000691,C26化学原料和化学制品制造业,-0.024340808391571045,0.5161290322580645,2021-08-24,2021-09-28,0.5957962094531348
sz.000698,C26化学原料和化学制品制造业,0.0059969425201416016,0.5842293906810035,2021-08-24,2021-09-28,0.5957962094531348
sz.000709,C31黑色金属冶炼和压延加工业,0.262295126914978,0.6,2021-07-12,2021-09-24,0.6819847219130717
sz.000727,C39计算机、通信和其他电子设备制造业,-0.018050551414489746,0.5134706814580031,2025-02-06,2025-03-31,0.7052183862600268
sz.000777,C34通用设备制造业,0.05005824565887451,0.4185022026431718,2025-02-06,2025-04-01,0.8469397535686931
sz.000786,C30非金属矿物制品业,0.004495143890380859,0.5098039215686274,2025-02-20,2025-03-28,0.49004041596493786
sz.000790,C27医药制造业,0.0327455997467041,0.46405228758169936,2025-07-14,2025-09-17,0.42852905329909063
sz.000791,D44电力、热力生产和供应业,0.020408153533935547,0.5454545454545454,2021-10-18,2021-11-04,0.42873887249768505
sz.000807,C32有色金属冶炼和压延加工业,-0.0018259286880493164,0.5116279069767442,2026-01-21,2026-02-04,0.7872501259525782
sz.000815,C22造纸和纸制品业,-0.07166945934295654,0.475,2024-12-05,2025-01-02,0.3904064525022728
