code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half,date_ts,industry,trend_age,amount_relative_20d,return_realized_5d,hard_gate,age_bin,volume_stagnation,fwd10_industry_peer_median,fwd10_industry_demeaned,shrinking_up,accelerating_up,fwd1,fwd2,fwd3,fwd30,mae3,mfe3,mae30,mfe30,volume_ratio_5_vs_prior20,ret5,ret5_prev
300886,2025-07-22,1,bull,none,pullback_holds,current_week,0.0126625598904859,0.002737850787132,0.0660506502395621,-0.0472279260780287,0.0882956878850103,2025H2,2025-07-22,,0.0,1.110693,0.019546,False,0-5,False,,,True,True,0.04928131416837789,0.0609171800136894,0.031143052703627605,0.07973990417522248,-0.017796030116358663,0.0882956878850103,-0.047227926078028726,0.19370294318959624,0.4991162216956612,0.01954624781849912,-0.029142663503896937
002568,2025-07-22,1,bull,none,two_day_acceleration,current_week,-0.0486217457886676,-0.0440275650842266,-0.0390505359877488,-0.0888208269525268,0.0053598774885146,2025H2,2025-07-22,sw_l1:801120,0.0,1.699544,0.061613,False,0-5,False,-0.001556420233463,-0.0424711448507636,False,True,-0.020673813169984623,-0.019142419601837712,-0.0367534456355284,0.023353751914241938,-0.03866768759571215,0.0053598774885146305,-0.0888208269525268,0.12480857580398164,1.4981648260805227,0.0616132955006079,-0.011222444889779415
000541,2025-07-22,1,bull,none,pullback_holds,current_week,-0.0149253731343282,-0.0313432835820896,0.0641791044776118,-0.0507462686567163,0.0119402985074625,2025H2,2025-07-22,sw_l1:801110,0.0,0.904627,0.00299,False,0-5,False,0.0031595576619274,-0.034502841244017,True,False,-0.022388059701492602,-0.011940298507462699,-0.017910447761193993,-0.0014925373134327957,-0.023880597014925398,0.0029850746268655914,-0.05074626865671639,0.11194029850746268,0.6916092737816997,0.002989536621823552,0.013636363636363669
301109,2025-07-22,1,bull,none,pullback_holds,current_week,-0.0732673267326732,-0.0686468646864687,-0.0574257425742573,-0.0976897689768977,0.0112211221122111,2025H2,2025-07-22,sw_l1:801970,0.0,1.036004,0.0033,False,0-5,False,-0.0035335689045937,-0.065113295781875,True,True,-0.005280528052805322,-0.05676567656765674,-0.06666666666666665,-0.00990099009900991,-0.0726072607260726,0.011221122112211157,-0.09768976897689774,0.0653465346534654,0.7882016417217778,0.0033003300330034513,-0.012385919165580184
600386,2025-07-22,1,bull,ma_bull,two_day_acceleration,current_week,-0.022680412371134,-0.0247422680412371,-0.0474226804123711,-0.0515463917525773,0.0185567010309277,2025H2,2025-07-22,sw_l1:801880,12.0,3.239302,0.076087,True,6-20,False,,,False,True,-0.016494845360824795,-0.004123711340206282,-0.01443298969072171,-0.039175257731958846,-0.024742268041237137,0.01855670103092777,-0.08041237113402078,0.01855670103092777,1.7311324089941376,0.07608695652173902,-0.008620689655172264
002445,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0078431372549019,-0.0313725490196078,0.0235294117647058,-0.0431372549019608,0.0235294117647058,2025H2,2025-07-23,sw_l1:801890,0.0,1.274543,0.02834,True,0-5,False,0.0662251655629138,-0.0975977145825216,False,True,0.015686274509803866,0.007843137254901711,0.015686274509803866,0.027450980392156765,0.0,0.0235294117647058,-0.0862745098039216,0.07058823529411762,1.6404951703168167,0.028340080971659853,-0.027559055118110187
601515,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,0.0155038759689922,0.1317829457364341,0.1653746770025839,-0.0051679586563307,0.1550387596899223,2025H2,2025-07-23,sw_l1:801140,0.0,0.95003,0.015748,True,0-5,False,0.0284159061277705,0.1033670396086635,True,True,0.007751937984496138,0.0025839793281652312,0.02067183462532296,0.15245478036175708,-0.0051679586563307955,0.023255813953488413,-0.0051679586563307955,0.29457364341085257,0.7705324334856656,0.015748031496062964,-0.04030226700251893
002953,2025-07-23,2,bull,none,pullback_holds,current_week,0.0084348641049671,0.0309278350515465,0.1818181818181818,-0.0131208997188378,0.0393626991565136,2025H2,2025-07-23,sw_l1:801730,15.0,1.333741,0.002817,False,6-20,False,0.0264705882352942,0.0044572468162523,False,True,0.009372071227741197,0.0037488284910967007,0.006560449859418949,0.2183692596063731,-0.005623242736644829,0.012183692596063889,-0.013120899718837897,0.5182755388940956,1.2249092215177841,0.0028169014084507005,-0.0009380863039399889
000962,2025-07-23,2,bull,ma_bull,two_day_acceleration,current_week,-0.0307262569832402,-0.0357541899441341,0.1999999999999999,-0.0664804469273743,0.036312849162011,2025H2,2025-07-23,sw_l1:801050,12.0,2.584146,0.08248,True,6-20,False,-0.029326923076923,-0.0064272668672111,False,True,0.023463687150837798,0.011173184357541777,0.013966480446927276,0.17709497206703895,-0.008379888268156499,0.03631284916201105,-0.06648044692737431,0.27821229050279306,1.7622779028611772,0.08248043347381095,0.007888349514562965
603983,2025-07-23,2,bull,none,pullback_holds,current_week,-0.0096463022508038,0.0019787286668315,0.0969577046747465,-0.0531783329210981,0.0413059609201089,2025H2,2025-07-23,sw_l1:801980,0.0,1.787782,0.001491,False,0-5,True,,,False,True,0.025723472668810254,0.023250061835270674,-0.0007420232500618962,-0.011130348750927443,-0.019045263418253633,0.041305960920108964,-0.05317833292109819,0.13183279742765275,1.2438852085984302,0.001491424310216205,-0.05005903187721361
688367,2025-07-23,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0259533898305086,0.065677966101695,0.0911016949152543,-0.0095338983050847,0.0725635593220339,2025H2,2025-07-23,sw_l1:801890,15.0,1.11795,0.05213,True,6-20,False,0.0662251655629138,-0.0005471994612187,False,True,-0.0026483050847455614,0.0031779661016950733,0.03442796610169507,-0.01483050847457612,-0.009533898305084776,0.03548728813559321,-0.060381355932203284,0.12552966101694918,1.444970660553658,0.052130044843049284,0.0005608524957934069
002149,2025-07-23,2,bull,macd_cross,two_day_acceleration,current_week,0.0216346153846154,-0.029326923076923,-0.1081730769230768,-0.0298076923076923,0.0990384615384614,2025H2,2025-07-23,sw_l1:801050,6.0,1.659614,0.065074,True,6-20,False,-0.0342019543973942,0.0048750313204712,False,False,-0.0004807692307693401,-0.0019230769230769162,0.0509615384615385,-0.14519230769230762,-0.013461538461538525,0.06826923076923075,-0.15000000000000002,0.09903846153846141,1.2984398843924294,0.06507371631926784,0.0719346049046321
301195,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.000269396551724,0.1174568965517244,0.0137392241379312,-0.0202047413793103,0.1287715517241379,2025H2,2025-07-23,sw_l1:801750,15.0,1.062624,0.006531,True,6-20,False,0.05416384563304,0.0632930509186844,False,False,-0.0037715517241377894,0.004849137931034697,0.011314655172413923,-0.08028017241379304,-0.008890086206896464,0.012931034482758674,-0.08243534482758608,0.1287715517241379,1.3629967930932705,0.0065306122448980375,0.00906095551894559
688277,2025-07-23,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.1624668435013263,0.2301061007957561,0.3129973474801062,-0.0019893899204244,0.259946949602122,2025H2,2025-07-23,sw_l1:801150,5.0,1.21148,0.0554,True,0-5,False,0.0028259991925716,0.2272801016031845,False,True,0.05636604774535803,0.20291777188328908,0.20424403183023876,0.1671087533156499,-0.0019893899204244114,0.2572944297082229,-0.0019893899204244114,0.3826259946949604,1.497881494455885,0.05539971949509126,0.0021082220660575413
600323,2025-07-23,2,bull,ma_bull,two_day_acceleration,current_week,0.0063056379821957,0.0215133531157269,-0.0037091988130564,-0.0159495548961424,0.0452522255192877,2025H2,2025-07-23,sw_l1:801970,5.0,2.650677,0.028615,True,0-5,False,0.0216162243720601,-0.0001028712563332,False,False,0.018916913946587455,0.03375370919881315,0.027077151335311633,-0.0478486646884273,-0.005563798219584526,0.04080118694362023,-0.05229970326409494,0.04525222551928776,1.8983711402638606,0.028615032430370002,0.10544074230282585
688190,2025-07-23,2,bull,none,two_day_acceleration,current_week,0.0239378238341969,0.0217616580310882,0.0305699481865284,-0.0062176165803108,0.07720207253886,2025H2,2025-07-23,sw_l1:801050,1.0,1.573903,0.072954,False,0-5,False,-0.0342019543973942,0.0559636124284824,False,True,0.04652849740932652,0.0265284974093265,0.012953367875647714,0.13989637305699487,-0.006217616580310836,0.07181347150259065,-0.006217616580310836,0.1583419689119172,1.198118475628585,0.07295413669064743,-0.012323748195847695
000968,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0013831258644537,-0.0069156293222684,-0.0027662517289074,-0.0359612724757953,0.0152143845089902,2025H2,2025-07-23,sw_l1:801960,0.0,0.93709,0.027027,True,0-5,False,-0.0799632352941177,0.0730476059718493,True,True,0.009681881051175623,0.0,-0.013831258644536715,-0.0567081604426003,-0.016597510373444035,0.015214384508990264,-0.05809128630705396,0.019363762102351245,0.7142982071762909,0.027027027027026973,-0.019525801952580135
002715,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0336358782701547,-0.0133475707421248,0.0229578216764547,-0.1206620395088095,0.0304324612920448,2025H2,2025-07-23,sw_l1:801880,5.0,0.904792,0.008069,True,0-5,False,0.071309192200557,-0.0846567629426817,False,False,-0.0016017084890550537,0.008542445274960064,0.0234917245061399,0.20662039508809404,-0.01655098772023489,0.0304324612920448,-0.1206620395088095,0.27068873465029375,1.0523978044487838,0.008068854222700539,0.01918859649122795
300121,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0109140518417462,-0.0532060027285129,-0.0013642564802182,-0.1030013642564802,0.0545702592087313,2025H2,2025-07-23,sw_l1:801030,0.0,1.199271,0.021603,True,0-5,False,0.0635964912280702,-0.1168024939565831,True,True,0.01500682128240105,0.028649386084584005,0.01909959072305578,0.06207366984993179,-0.006821282401091366,0.032742155525238736,-0.10300136425648021,0.11186903137789916,0.542361398352062,0.02160278745644595,-0.040775401069518824
603530,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,0.0886405959031657,0.1117318435754191,0.0979515828677839,-0.0234636871508381,0.1247672253258844,2025H2,2025-07-23,sw_l1:801730,2.0,0.744244,0.010491,True,0-5,False,0.0264705882352942,0.0852612553401249,False,True,0.0,-0.007448789571694592,-0.003724394785847407,0.10837988826815637,-0.013035381750465591,0.009310986964618184,-0.02346368715083813,0.1590316573556796,1.0065399888202515,0.010490820532034428,-0.006329113924050556
002172,2025-07-23,2,bull,none,pullback_holds,current_week,0.0176767676767677,0.0732323232323233,0.0808080808080808,0.0,0.090909090909091,2025H2,2025-07-23,sw_l1:801150,2.0,0.724841,0.020566,False,0-5,False,0.0028259991925716,0.0704063240397517,True,True,0.02020202020202011,0.01515151515151536,0.022727272727272707,0.04040404040404044,0.0,0.030303030303030276,0.0,0.148989898989899,0.6882818581747118,0.020565552699228773,-0.002564102564102555
603181,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0157776108189331,0.1307287753568744,0.1487603305785123,-0.0390683696468819,0.1465063861758075,2025H2,2025-07-23,sw_l1:801030,5.0,0.9988,0.001502,True,0-5,False,0.0039508340649692,0.1267779412919052,False,False,0.009767092411720357,-0.005259203606311047,-0.01728024042073628,0.23591284748309538,-0.019534184823441048,0.017280240420736392,-0.039068369646881984,0.4808414725770098,2.2809498392496343,0.0015015015015014122,0.02777777777777768
600322,2025-07-23,2,bull,ma_bull,two_day_acceleration,current_week,-0.0305084745762712,-0.0406779661016949,-0.0237288135593221,-0.0508474576271186,0.0237288135593218,2025H2,2025-07-23,sw_l1:801180,0.0,2.018143,0.053763,True,0-5,False,,,False,True,0.013559322033898313,-0.013559322033898313,-0.003389830508474634,-0.10169491525423735,-0.016949152542372947,0.023728813559321882,-0.10508474576271187,0.027118644067796627,1.4326166552228936,0.053763440860215006,-0.021052631578947434
301065,2025-07-23,2,bull,ma_bull,two_day_acceleration,current_week,0.0064594267258781,0.0028259991925716,-0.0193782801776342,-0.0209931368591037,0.0302785627775534,2025H2,2025-07-23,sw_l1:801150,3.0,2.580025,0.064585,True,0-5,False,0.0732323232323233,-0.0704063240397517,False,True,-0.00645942672587807,0.0,0.019781994348001763,-0.05530884134033098,-0.020589422688736314,0.030278562777553475,-0.09648768671780383,0.06499798142914814,2.249166593644198,0.06458511548331924,-0.00679694137638065
603223,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,-0.0928308823529411,-0.0799632352941177,-0.0974264705882352,-0.1084558823529411,0.040441176470588,2025H2,2025-07-23,sw_l1:801960,0.0,1.268443,-0.004566,True,0-5,False,-0.0069156293222684,-0.0730476059718493,False,False,0.028492647058823373,0.003676470588235281,-0.08088235294117652,-0.14889705882352944,-0.08731617647058831,0.04044117647058809,-0.14889705882352944,0.04044117647058809,1.2100103222544618,-0.004566210045662156,0.008287292817679814
688069,2025-07-23,2,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.022344013490725,0.0590219224283306,0.0611298482293425,-0.0493254637436761,0.0952782462057335,2025H2,2025-07-23,sw_l1:801970,20.0,1.187811,0.072018,True,6-20,False,0.0028619397157582,0.0561599827125723,False,True,-0.012647554806070715,-0.016020236087689654,-0.003372681281618828,-0.10075885328836409,-0.028246205733558072,0.00337268128161905,-0.10792580101180438,0.10160202360876891,1.5892204525821239,0.07201834862385326,0.028301886792452935
688588,2025-07-23,2,bull,ma_bull,pullback_holds,current_week,0.0379146919431279,0.05416384563304,0.1861882193635748,-0.0033852403520648,0.068381855111713,2025H2,2025-07-23,sw_l1:801750,0.0,1.443418,0.0,True,0-5,False,0.1174568965517244,-0.0632930509186844,False,False,0.015572105619499066,0.021665538253216043,0.02775897088693302,0.22951929587000675,-0.003385240352064889,0.03452945159106302,-0.003385240352064889,0.5897088693297226,0.9103459545697863,0.0,0.007442489851150258
002249,2025-07-23,2,bull,none,pullback_holds,current_week,-0.0205882352941175,0.0264705882352942,0.1926470588235294,-0.038235294117647,0.0264705882352942,2025H2,2025-07-23,sw_l1:801730,11.0,1.26077,0.007407,False,6-20,False,0.0309278350515465,-0.0044572468162523,False,False,0.007352941176470784,0.004411764705882337,-0.002941176470588225,0.18382352941176494,-0.007352941176470562,0.010294117647058787,-0.038235294117647034,0.28970588235294126,1.2318210184204366,0.007407407407407307,0.02739726027397249
300986,2025-07-23,2,bull,none,two_day_acceleration,current_week,0.0209537572254336,0.1047687861271677,-0.01878612716763,-0.0382947976878612,0.1184971098265896,2025H2,2025-07-23,sw_l1:801720,7.0,1.580571,0.035982,False,6-20,False,,,False,True,-0.007225433526011571,-0.022398843930635737,-0.017341040462427793,-0.12861271676300579,-0.03540462427745661,0.0007225433526012459,-0.1329479768786127,0.11994219653179194,1.0879289377367984,0.0359820089955023,0.009077155824508187
301198,2025-07-23,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0025423728813558,0.0406779661016949,0.06864406779661,-0.0203389830508474,0.0830508474576272,2025H2,2025-07-23,sw_l1:801140,14.0,1.981642,0.033188,True,6-20,False,0.0739683959451401,-0.0332904298434452,False,True,0.021186440677966045,0.04830508474576267,0.023728813559321882,-0.06101694915254241,-0.00423728813559332,0.08305084745762725,-0.08135593220338988,0.09067796610169498,1.7911273785297912,0.033187772925764136,0.0070360598065084545
000758,2025-07-23,2,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0032573289902281,-0.0342019543973942,0.0325732899022799,-0.0521172638436482,0.1156351791530945,2025H2,2025-07-23,sw_l1:801050,14.0,5.628276,0.135624,True,6-20,False,-0.029326923076923,-0.0048750313204712,False,True,0.0732899022801301,0.037459283387622166,0.027687296416938123,0.07980456026058613,-0.0032573289902281255,0.11563517915309451,-0.05211726384364823,0.1840390879478826,9.833178635328702,0.13562386980108498,0.09288537549407105
002910,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.012807881773399,-0.0029556650246305,0.0226600985221674,-0.0394088669950739,0.083743842364532,2025H2,2025-07-24,sw_l1:801120,6.0,3.345394,-0.047304,True,6-20,False,-0.019686815330592,0.0167311503059615,False,False,-0.01871921182266001,0.01773399014778332,0.0049261083743843415,-0.04137931034482756,-0.02266009852216755,0.08374384236453203,-0.0788177339901478,0.08374384236453203,5.757218182464996,-0.047303689687795636,0.11497890295358637
605337,2025-07-24,3,bull,none,two_day_acceleration,current_week,-0.0030769230769229,-0.0023076923076922,0.0461538461538462,-0.0276923076923076,0.0261538461538461,2025H2,2025-07-24,sw_l1:801120,0.0,1.82517,0.022013,False,0-5,False,-0.0200108016890612,0.017703109381369,False,True,-0.013076923076923097,-0.01692307692307682,-0.002307692307692233,0.05307692307692302,-0.023076923076922995,0.026153846153846194,-0.03538461538461535,0.17307692307692313,1.0188882517615396,0.022012578616352085,-0.006249999999999978
300509,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0078125,0.0424107142857141,0.0848214285714286,-0.0111607142857144,0.0524553571428569,2025H2,2025-07-24,sw_l1:801890,15.0,0.872058,0.013559,True,6-20,False,0.0415546591415651,0.0008560551441489,False,False,0.0401785714285714,0.029017857142857206,0.02232142857142838,-0.006696428571428603,-0.010044642857142794,0.05022321428571419,-0.024553571428571508,0.1484375,1.2263554059640107,0.013559322033898313,0.04363207547169812
600698,2025-07-24,3,bull,ma_bull,pullback_holds,current_week,0.0145208131655372,0.3000968054211035,0.2468538238141335,-0.0271055179090028,0.3930300096805421,2025H2,2025-07-24,sw_l1:801880,2.0,0.364848,0.011685,True,0-5,False,-0.0343957921237186,0.3344925975448222,True,True,0.010648596321394033,0.07357212003872204,0.08131655372700863,-0.0058083252662149976,-0.01645692158760892,0.10745401742497585,-0.030977734753146247,0.4424007744433689,0.7457548050327049,0.011684518013632017,-0.06721162579473206
002556,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0472312703583062,-0.0423452768729643,-0.0472312703583062,-0.0553745928338763,0.003257328990228,2025H2,2025-07-24,sw_l1:801010,1.0,1.064312,0.030717,True,0-5,False,,,False,True,-0.016286644951140183,-0.021172638436482205,-0.032573289902280145,-0.0912052117263844,-0.0423452768729643,0.0032573289902280145,-0.1091205211726386,0.0032573289902280145,1.2923850223279196,0.030716723549488067,-0.0017035775127768327
301167,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0099357101110461,0.0245470485096435,-0.0087668030391583,-0.0163646990064288,0.037405026300409,2025H2,2025-07-24,sw_l1:801720,2.0,0.97078,0.041287,True,0-5,False,-0.024074074074074,0.0486211225837175,False,True,-0.0023378141437755406,-0.001753360607831489,-0.001753360607831489,-0.07130333138515477,-0.016364699006428896,0.009351256575102385,-0.09877264757451776,0.10169491525423746,1.3147898452513618,0.04128718882817273,-0.02831858407079646
603819,2025-07-24,3,bull,none,pullback_holds,current_week,-0.1517006802721088,-0.1448979591836735,-0.1360544217687075,-0.1795918367346939,0.0340136054421769,2025H2,2025-07-24,sw_l1:801730,13.0,1.628086,-0.002717,False,6-20,True,0.0123414597098808,-0.1572394188935543,False,False,0.008843537414966018,0.00612244897959191,0.0054421768707482165,-0.1925170068027211,-0.033333333333333326,0.03401360544217691,-0.20340136054421765,0.03401360544217691,1.417382420883757,-0.0027173913043478937,0.04249291784702547
301198,2025-07-24,3,bull,ma_bull,two_day_acceleration,current_week,-0.0372208436724564,0.0008271298593878,0.0380479735318446,-0.0438378825475599,0.0570719602977669,2025H2,2025-07-24,sw_l1:801140,15.0,2.177849,0.050567,True,6-20,False,0.0840155091436867,-0.0831883792842989,False,True,0.023159636062861866,-0.0008271298593879317,-0.012406947890818865,-0.057899090157154665,-0.023986765922249687,0.057071960297766955,-0.10339123242349046,0.06451612903225823,2.066421634206969,0.050566695727986,0.00790861159929701
600050,2025-07-24,3,bull,none,shrinking_volume_acceleration,current_week,-0.0289855072463768,-0.0307971014492753,0.0253623188405796,-0.0434782608695653,0.0018115942028984,2025H2,2025-07-24,sw_l1:801770,12.0,1.345261,0.027881,False,6-20,False,,,False,True,-0.009057971014492905,-0.01630434782608714,-0.01449275362318847,-0.023550724637681264,-0.025362318840579823,0.0018115942028984477,-0.0434782608695653,0.0778985507246377,1.9261738486649544,0.027881040892193454,-0.005545286506469571
002578,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0743801652892561,-0.0303030303030302,-0.0110192837465564,-0.0826446280991735,0.0,2025H2,2025-07-24,sw_l1:801050,4.0,2.213421,0.070796,True,0-5,False,-0.0144971764675195,-0.0158058538355106,False,True,-0.019283746556473802,-0.024793388429751984,-0.038567493112947604,-0.0826446280991735,-0.044077134986225786,0.0,-0.10743801652892548,0.0027548209366392573,3.1344965428782934,0.07079646017699104,-0.0058651026392961825
003042,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0091585575271895,0.0051516886090441,0.0349170005724099,-0.0154550658271321,0.0457927876359474,2025H2,2025-07-24,sw_l1:801030,3.0,1.373603,0.046567,True,0-5,False,-0.0092948130294979,0.014446501638542,False,True,0.009158557527189526,0.033199771036061865,0.004579278763594763,-0.05266170578133933,-0.005724098454493287,0.04579278763594741,-0.08299942759015455,0.04579278763594741,2.058616698680608,0.04656716417910456,-0.005344418052256494
000816,2025-07-24,3,bull,none,shrinking_volume_acceleration,current_week,-0.0686567164179104,-0.053731343283582,-0.044776119402985,-0.0746268656716417,0.0089552238805969,2025H2,2025-07-24,sw_l1:801880,3.0,1.275944,0.044586,False,0-5,False,0.142518282228624,-0.196249625512206,False,True,-0.02686567164179099,-0.03880597014925369,-0.047761194029850795,-0.04477611940298509,-0.06268656716417909,0.008955223880596996,-0.07462686567164178,0.035820895522387985,2.272390815311378,0.04458598726114649,-0.018750000000000044
600249,2025-07-24,3,bull,macd_stabilizing,shrinking_volume_acceleration,current_week,-0.0385259631490786,-0.0134003350083752,0.0016750418760469,-0.0385259631490786,0.0134003350083751,2025H2,2025-07-24,sw_l1:801980,0.0,1.408471,0.020513,True,0-5,False,0.2565707264319755,-0.2699710614403507,False,True,-0.005025125628140614,-0.011725293132328174,-0.021775544388609736,-0.0016750418760468344,-0.028475711892797295,0.011725293132328396,-0.048576214405360196,0.01340033500837512,1.123099837816547,0.02051282051282044,-0.01015228426395931
603309,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.002145922746781,0.0164520743919884,0.0672389127324748,-0.0128755364806866,0.0450643776824033,2025H2,2025-07-24,sw_l1:801150,20.0,1.139879,0.019722,True,6-20,False,0.0681492109038737,-0.0516971365118853,False,False,0.014306151645207432,0.014306151645207432,0.03576537911301858,0.006437768240343367,-0.007153075822603716,0.04220314735336195,-0.01645207439198859,0.10443490701001434,1.6019863379543313,0.019722425127830734,0.05388760585065433
002462,2025-07-24,3,bull,ma_bull,pullback_holds,current_week,0.0358680057388809,0.0681492109038737,0.048780487804878,-0.0100430416068865,0.1492109038737445,2025H2,2025-07-24,sw_l1:801150,15.0,1.098608,0.007246,True,6-20,False,0.0164520743919884,0.0516971365118853,False,False,0.009325681492108995,0.004304160688665792,0.010043041606886627,-0.0035868005738880493,-0.010043041606886516,0.04375896700143489,-0.013629842180774676,0.14921090387374458,1.3034550353471481,0.007246376811594235,0.007299270072992581
300069,2025-07-24,3,bull,ma_bull,pullback_holds,current_week,0.073572120038722,0.3252662149080347,0.0401742497579864,-0.0353339787028074,0.377057115198451,2025H2,2025-07-24,sw_l1:801730,3.0,0.631087,0.025781,True,0-5,False,0.0068580542264753,0.3184081606815594,False,True,-0.023717328170377416,-0.01790900290416264,-0.010164569215876162,-0.03630203291384315,-0.031461761858664006,0.0,-0.057115198451113236,0.48935140367860597,1.5024357624632556,0.02578086266732771,-0.017535314174378924
002358,2025-07-24,3,bull,none,shrinking_volume_acceleration,current_week,-0.0495412844036697,-0.0275229357798165,0.0091743119266054,-0.0532110091743119,0.003669724770642,2025H2,2025-07-24,sw_l1:801730,14.0,1.667019,0.040076,False,6-20,False,0.0123414597098808,-0.0398643954896973,False,True,-0.0183486238532109,-0.025688073394495303,-0.025688073394495303,-0.05871559633027523,-0.04036697247706422,0.003669724770642091,-0.06972477064220184,0.038532110091743066,2.747826953327379,0.040076335877862634,0.0019120458891013214
002535,2025-07-24,3,bull,macd_cross,shrinking_volume_acceleration,current_week,-0.0380952380952381,-0.0238095238095239,-0.0095238095238094,-0.0452380952380953,0.0166666666666668,2025H2,2025-07-24,sw_l1:801890,3.0,1.709173,0.047619,True,0-5,False,0.0477066626258856,-0.0715161864354095,False,True,-0.0023809523809523725,-0.0023809523809523725,-0.011904761904761862,-0.06904761904761902,-0.021428571428571352,0.01666666666666683,-0.080952380952381,0.01666666666666683,1.97233999132972,0.04761904761904745,0.0
002539,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.023191094619666,-0.0120593692022262,-0.0389610389610389,-0.0445269016697587,0.0371057513914656,2025H2,2025-07-24,sw_l1:801030,29.0,1.176951,0.067393,True,21-60,False,-0.0006892841238627,-0.0113700850783634,False,True,-0.007421150278292932,0.0,-0.0055658627087197265,0.024118738404452778,-0.0445269016697587,0.010204081632653184,-0.07699443413729112,0.11781076066790375,1.1976974446056317,0.06739345887016857,0.0009920634920634885
600081,2025-07-24,3,bull,none,pullback_holds,current_week,-0.0384036144578314,-0.0150602409638554,0.0753012048192771,-0.0429216867469879,0.0128012048192771,2025H2,2025-07-24,sw_l1:801880,9.0,0.868952,-0.004505,False,6-20,False,0.1231827310687607,-0.1382429720326161,False,False,0.003765060240963791,-0.004518072289156683,-0.01957831325301218,-0.013554216867469937,-0.03463855421686757,0.012801204819277157,-0.04292168674698793,0.12725903614457823,1.3875332467951742,-0.0045045045045045695,0.01834862385321112
601609,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0668257756563246,0.0190930787589498,0.5847255369928401,-0.0918854415274463,0.029832935560859,2025H2,2025-07-24,sw_l1:801050,10.0,1.975142,0.061713,True,6-20,False,-0.0391952309985095,0.0582883097574593,False,False,-0.013126491646778149,-0.02028639618138428,-0.03341288782816243,0.3114558472553699,-0.04415274463007168,0.008353221957040358,-0.09188544152744638,0.7601431980906919,6.381047967620581,0.061712846347606876,0.11830985915492964
600032,2025-07-24,3,bull,macd_cross,shrinking_volume_acceleration,current_week,-0.0434227330779054,-0.0306513409961686,-0.0191570881226054,-0.0472541507024265,0.0012771392081736,2025H2,2025-07-24,sw_l1:801160,2.0,0.996849,0.015544,True,0-5,False,0.0399290150842945,-0.0705803560804631,False,True,-0.007662835249042099,-0.01532567049808431,-0.020434227330779042,-0.039591315453384346,-0.02809706257982114,0.0012771392081736277,-0.04980842911877392,0.0012771392081736277,1.1193288392109069,0.015544041450777257,-0.01025641025641022
600322,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0566666666666666,-0.0533333333333333,-0.0366666666666666,-0.0666666666666665,0.0066666666666665,2025H2,2025-07-24,sw_l1:801180,0.0,1.00915,0.087273,True,0-5,False,,,False,True,-0.029999999999999916,-0.020000000000000018,-0.020000000000000018,-0.13,-0.033333333333333326,0.006666666666666599,-0.14,0.010000000000000009,1.3743831527371142,0.08727272727272739,-0.05821917808219179
002469,2025-07-24,3,bull,none,shrinking_volume_acceleration,current_week,-0.0489749430523918,-0.0056947608200453,0.0421412300683372,-0.0569476082004556,0.0091116173120728,2025H2,2025-07-24,sw_l1:801720,9.0,1.370853,0.031138,False,6-20,False,-0.024074074074074,0.0183793132540287,False,True,-0.013667425968109215,-0.02505694760820032,-0.03302961275626415,0.002277904328018332,-0.04783599088838264,0.007972665148063829,-0.056947608200455635,0.08200455580865618,1.6364162448160977,0.031137724550898138,-0.007134363852556502
