episode_id,code,signal_type,date,last_trigger_date,consecutive_confirmations,end_date,end_reason,evidence_level,session_ordinal_in_week,planned_sessions_this_week,monthly_completed_state,monthly_provisional_state,monthly_state_changed_this_month,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,same_progress_return_delta_pct,cc_same_progress_return_delta_pct,same_progress_volume_ratio,planned_prorated_return_pct,planned_prorated_volume_ratio,early_week_evidence_strength,tuesday_recovery_ratio,prev_week_cc_pct,prev2_week_cc_pct,partial_week_cc_pct,momentum_context_positive,theory_stagnation_flag,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_eligibility_state,weekly_eligibility_reason,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell,pre_return_5_pct,dist_to_prior_ma5_pct,dist_to_prior_high5_pct,pre_return_10_pct,dist_to_prior_ma10_pct,dist_to_prior_high10_pct,pre_return_20_pct,dist_to_prior_ma20_pct,dist_to_prior_high20_pct,pre_return_60_pct,dist_to_prior_ma60_pct,dist_to_prior_high60_pct,prior_up_streak,today_overnight_pct,today_intraday_pct,today_close_position,today_upper_shadow_pct,signal_id,weekly_passed_out,sv_legacy_out,td_legacy_out,weekly_daily_cell_out,t_eff_out,eff_delta_out,weekday_path,matured_1,matured_2,matured_3,matured_5,matured_10,matured_15,matured_20,overnight_gap,fwd1,mfe1_full,mae1_full,fwd2,mfe2_full,mae2_full,fwd3,mfe3_full,mae3_full,fwd5,mfe5_full,mae5_full,fwd10,mfe10_full,mae10_full,fwd15,mfe15_full,mae15_full,fwd20,mfe20_full,mae20_full,next_day_open_to_close,next_day_high_vs_signal_close,next_day_low_vs_signal_close,peak3_return,peak3_session_offset,giveback_from_peak3,early3_up_then_flat,matured_week,next_week_sessions,next_week_open_gap,next_week_high,next_week_low,next_week_return,matured_week_remaining,week_remaining_return,week_remaining_high,week_remaining_sessions,half,result_1,path_1,result_2,path_2,result_3,path_3,result_5,path_5,result_10,path_10,result_15,path_15,result_20,path_20
000509_td_legacy_3,000509,td_legacy,2026-03-30,2026-03-30,1,2026-04-01,signal_inactive,L2,1,5,True,True,False,4.3689,25.8171,4.6771,21.14,0.1692,13.2776,10.3792,0.7514,21.8447,0.8461,0.2,,-5.7269,15.2284,0.4673,False,False,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,0.4673,-1.8349,2.3022,1.2038,expanding,0.2835714285714286,0.0705,False,False,True,True,True,,,False,True,1_1,-5.7269,-1.4665,-11.157,8.6294,0.4438,-11.157,21.2465,7.3926,-11.157,26.6272,18.1968,-11.157,0,-3.7383,4.3689,0.9268,0.7282,000509_2026-03-30,True,False,True,1_1,25.8171,21.14,monday,True,True,True,True,True,True,True,-0.0093023255813953,-0.0488372093023256,-0.0046511627906975,-0.0534883720930231,-0.1069767441860465,-0.0046511627906975,-0.111627906976744,-0.141860465116279,-0.0046511627906975,-0.1558139534883721,-0.1581395348837209,-0.0046511627906975,-0.1953488372093023,-0.1348837209302325,-0.0046511627906975,-0.1953488372093023,-0.169767441860465,-0.0046511627906975,-0.1953488372093023,-0.1837209302325581,-0.0046511627906975,-0.2093023255813954,-0.039906103286385,-0.0046511627906975,-0.0534883720930231,-0.0046511627906975,1,-0.1378504672897197,False,True,4.0,-0.1767441860465115,-0.1255813953488371,-0.1930232558139534,-0.1511627906976743,False,-0.1837209302325581,-0.0046511627906975,4.0,2026Q1,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000509_td_legacy_4,000509,td_legacy,2026-08-12,2026-08-12,1,2026-08-14,signal_inactive,L2,3,5,False,True,True,4.9844,10.3384,9.1525,1.1859,0.8035,,,,,,,,9.8976,6.5455,4.6584,True,,0.6,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,2.7439,0.0,2.7439,1.3984,expanding,0.1378571428571428,0.6528,False,False,True,True,True,,,False,True,1_1,6.8404,4.1409,1.506,14.6853,8.815,1.506,7.1895,13.3917,1.506,-16.7513,-9.1154,-46.5079,0,0.0,2.7439,0.8462,0.6098,000509_2026-08-12,True,False,True,1_1,10.3384,1.1859,midweek_partial,True,True,True,True,True,True,True,0.0118694362017803,-0.0207715133531156,0.0178041543026705,-0.0207715133531156,-0.0237388724035608,0.0178041543026705,-0.0474777448071217,-0.0029673590504452,0.0178041543026705,-0.0474777448071217,-0.0474777448071217,0.0207715133531156,-0.0504451038575667,0.0207715133531156,0.0504451038575668,-0.0504451038575667,0.0504451038575668,0.0652818991097923,-0.0504451038575667,0.0474777448071217,0.0860534124629079,-0.0504451038575667,-0.032258064516129,0.0178041543026705,-0.0207715133531156,0.0178041543026705,1,-0.0204081632653062,False,True,5.0,-0.0178041543026706,0.0207715133531156,-0.0504451038575667,-0.0089020771513353,False,-0.0237388724035608,0.0178041543026705,2.0,2026Q3,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000509_td_legacy_5,000509,td_legacy,2026-08-24,2026-08-24,1,2026-08-26,signal_inactive,L2,1,5,False,True,True,1.1905,2.8343,0.9063,1.928,0.42,-0.3201,-0.3313,2.2438,5.9524,2.1001,0.2,,1.5198,2.1739,1.7964,True,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,1.7964,1.5198,0.2767,2.3599,expanding,0.1299999999999999,0.4615,False,False,True,True,True,,,True,False,1_1,1.5198,2.2249,-1.1628,3.7267,2.5641,-1.1628,21.4545,7.425,-1.1628,-41.7103,-4.481,-46.0317,2,0.5988,1.1905,0.4167,4.1667,000509_2026-08-24,True,False,True,1_1,2.8343,1.928,monday,True,True,True,True,True,True,False,-0.0117647058823529,0.0176470588235293,0.0205882352941177,-0.0147058823529411,0.0117647058823529,0.0294117647058824,-0.0147058823529411,0.0352941176470589,0.0382352941176471,-0.0147058823529411,0.0235294117647058,0.0558823529411764,-0.0147058823529411,0.0352941176470589,0.0764705882352942,-0.0147058823529411,0.0294117647058824,0.0764705882352942,-0.0147058823529411,,,,0.0297619047619048,0.0205882352941177,-0.0147058823529411,0.0382352941176471,0,-0.0028328611898017,False,True,5.0,0.0294117647058824,0.0764705882352942,0.0058823529411764,0.0382352941176471,False,0.0382352941176471,0.0558823529411764,4.0,2026Q3,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,unknown,unknown
000510_sv_legacy_1,000510,sv_legacy,2026-01-23,2026-01-23,1,2026-01-27,signal_inactive,L2,5,5,True,True,False,21.3403,18.7522,15.8445,2.9077,1.138,,,,,,,,15.4993,15.8895,20.3226,True,,1.0,double_positive_efficiency_improved,completed_week,True,eligible,legacy_double_positive_efficiency_improved_completed_week,False,2.7548,0.8894,1.8654,0.8179,shrinking,1.3885714285714292,0.3601,True,True,False,False,True,True,False,True,False,1_1,25.6055,10.1205,-3.1169,42.8009,21.041,-3.1169,72.0379,35.4344,-3.1169,224.6869,88.4124,-3.1169,2,1.6529,1.084,0.4057,3.4146,000510_2026-01-23,True,True,False,1_1,18.7522,2.9077,completed_week,True,True,True,True,True,True,True,-0.002680965147453,0.0879356568364608,0.0981233243967827,-0.0171581769436997,0.0638069705093833,0.0981233243967827,-0.0171581769436997,-0.0091152815013405,0.1072386058981234,-0.0171581769436997,-0.1329758713136729,0.1072386058981234,-0.1485254691689008,-0.1619302949061662,0.1072386058981234,-0.2225201072386059,-0.0884718498659518,0.1072386058981234,-0.2225201072386059,0.2037533512064342,0.2037533512064342,-0.2225201072386059,0.0908602150537634,0.0981233243967827,-0.0171581769436997,0.1072386058981234,0,-0.1050847457627119,True,True,5.0,-0.002680965147453,0.1072386058981234,-0.1485254691689008,-0.1329758713136729,False,,,,2026Q1,positive,immediate_continuation,positive,immediate_continuation,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,positive,deep_drawdown_recovery
000510_sv_legacy_2,000510,sv_legacy,2026-04-24,2026-04-24,1,2026-04-30,signal_inactive,L2,5,5,False,True,True,-7.5319,7.0164,5.0314,1.985,1.0735,,,,,,,,2.5239,4.7891,-8.5163,True,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,0.9545,-7.661,8.6155,0.6149,shrinking,0.9178571428571428,0.1416,True,True,False,False,True,False,True,False,True,0_1,-10.099,-6.3351,-10.9456,-11.3281,-6.4753,-13.0297,-7.973,-6.5389,-13.2492,-16.6972,-16.9728,-41.4894,0,-1.4684,2.459,0.7917,1.1177,000510_2026-04-24,False,True,False,0_1,7.0164,1.985,completed_week,True,True,True,True,True,True,True,-0.0050909090909091,-0.0487272727272727,0.008,-0.0625454545454544,-0.0399999999999999,0.008,-0.0756363636363636,0.0138181818181817,0.034909090909091,-0.0756363636363636,0.1236363636363637,0.1287272727272728,-0.0756363636363636,0.2079999999999999,0.2683636363636363,-0.0756363636363636,-0.0254545454545453,0.2683636363636363,-0.0756363636363636,0.3090909090909091,0.4050909090909091,-0.0756363636363636,-0.043859649122807,0.008,-0.0625454545454544,0.034909090909091,0,-0.0203794799718904,False,True,4.0,-0.0050909090909091,0.0385454545454546,-0.0756363636363636,0.0283636363636363,False,,,,2026Q2,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,negative,spike_then_fade,positive,deep_drawdown_recovery
000510_sv_legacy_3,000510,sv_legacy,2026-06-04,2026-06-04,1,2026-06-08,signal_inactive,L2,4,5,True,True,False,15.1497,25.6098,6.5941,19.0157,0.7394,,,,,,,,11.4458,6.4861,15.4955,True,,0.8,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,0.2607,-2.0429,2.3036,0.7002,shrinking,1.3035714285714286,0.0384,True,True,False,False,True,False,True,False,True,1_1,6.5556,5.1049,-4.2331,43.1343,11.4783,-4.2331,24.1424,18.1676,-4.2331,-3.5696,22.8178,-8.5592,0,-1.6163,1.9078,0.6183,2.6497,000510_2026-06-04,True,True,False,1_1,25.6098,19.0157,midweek_partial,True,True,True,True,True,True,True,-0.0301612064482578,-0.0379615184607384,-0.0046801872074883,-0.0551222048881954,-0.1274050962038481,-0.0046801872074883,-0.1341653666146647,-0.126365054602184,-0.0046801872074883,-0.1669266770670827,-0.0842433697347894,-0.0046801872074883,-0.1877275091003639,0.1492459698387935,0.2106084243369734,-0.1877275091003639,0.3172126885075403,0.3832553302132087,-0.1877275091003639,0.1456058242329694,0.4482579303172127,-0.1877275091003639,-0.0080428954423593,-0.0046801872074883,-0.0551222048881954,-0.0046801872074883,1,-0.122257053291536,False,True,5.0,-0.1003640145605824,0.0072802912116485,-0.1877275091003639,0.0072802912116485,False,-0.0379615184607384,-0.0046801872074883,1.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000510_sv_legacy_4,000510,sv_legacy,2026-06-18,2026-06-18,1,2026-06-23,signal_inactive,L2,4,5,True,True,False,3.7559,3.4271,11.9653,-8.5382,1.3699,,,,,,,,4.7027,11.1111,14.094,True,,0.8,none,midweek_partial,False,excluded,stagnation_excluded,False,0.3633,-4.0523,4.4156,0.6408,shrinking,1.617857142857143,0.0494,True,True,False,False,True,False,True,False,True,0_1,37.539,7.0114,-5.0687,14.8071,15.9618,-5.0687,64.3284,21.7363,-5.0687,46.996,39.1921,-5.0687,0,-0.4087,0.7752,0.6957,1.2768,000510_2026-06-18,False,True,False,0_1,3.4271,-8.5382,midweek_partial,True,True,True,True,True,True,True,-0.0180995475113122,0.1,0.1,-0.0271493212669683,0.0904977375565609,0.1723981900452487,-0.0271493212669683,0.1099547511312217,0.1723981900452487,-0.0271493212669683,0.146153846153846,0.2036199095022624,-0.0271493212669683,-0.0031674208144796,0.2601809954751131,-0.0271493212669683,-0.1447963800904976,0.2601809954751131,-0.165158371040724,-0.2918552036199096,0.2601809954751131,-0.3036199095022625,0.1202764976958525,0.1,-0.0271493212669683,0.1723981900452487,0,-0.0532612890775762,False,True,5.0,-0.0180995475113122,0.2036199095022624,-0.0271493212669683,0.146153846153846,False,,,,2026Q2,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade
000510_sv_legacy_5,000510,sv_legacy,2026-08-12,2026-08-12,1,2026-08-14,signal_inactive,L2,3,5,False,True,True,-1.8594,,,,,,,,,,,,24.963,-6.8966,0.1186,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,2.1161,-4.6136,6.7297,0.7388,shrinking,1.149285714285714,0.3045,True,True,False,False,True,False,True,False,True,0_1,12.901,1.7715,-4.684,13.4431,11.1989,-4.684,-6.8694,9.768,-12.8483,19.6816,-7.7142,-39.3537,0,-0.1814,2.3016,0.75,1.3931,000510_2026-08-12,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0136175251628183,-0.0361160449970396,0.0349319123741858,-0.0373001776198933,0.0071047957371226,0.0349319123741858,-0.039668442865601,0.0408525754884547,0.0414446417998815,-0.039668442865601,-0.0846654825340438,0.0597986974541149,-0.093546477205447,-0.0313795145056247,0.0597986974541149,-0.093546477205447,0.0100651272942569,0.0947306098283009,-0.093546477205447,0.0254588513913558,0.0947306098283009,-0.093546477205447,-0.0490654205607477,0.0349319123741858,-0.0373001776198933,0.0414446417998815,0,-0.0005685048322909,False,True,5.0,0.0195381882770868,0.0597986974541149,-0.093546477205447,-0.0136175251628182,False,0.0071047957371226,0.0349319123741858,2.0,2026Q3,negative,spike_then_fade,positive,delayed_start,positive,delayed_start,negative,spike_then_fade,negative,spike_then_fade,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000510_td_legacy_1,000510,td_legacy,2026-04-14,2026-04-14,1,2026-04-16,signal_inactive,L2,2,5,False,True,True,4.2628,,,,,-6.7536,-9.8776,0.7425,10.6569,0.9445,0.4,,4.7891,-5.8546,1.7735,False,False,0.4,double_positive_efficiency_improved,tuesday_A,True,eligible,legacy_double_positive_efficiency_improved_tuesday_A,False,2.8256,-1.0232,3.8488,1.058,normal,0.9514285714285712,0.4309,False,False,True,True,True,,,False,True,1_1,3.7169,0.1208,-5.8675,-2.3553,1.1251,-5.8675,-13.7849,-0.6029,-14.8402,14.1621,-9.9161,-36.5106,0,1.9986,0.8108,0.6727,1.2162,000510_2026-04-14,True,False,True,1_1,,,tuesday_A,True,True,True,True,True,True,True,0.0583109919571045,-0.0361930294906165,0.0596514745308311,-0.0382037533512064,0.0154155495978551,0.0596514745308311,-0.0683646112600535,0.0073726541554961,0.0596514745308311,-0.0683646112600535,-0.0013404825737265,0.0596514745308311,-0.0683646112600535,-0.1152815013404825,0.0596514745308311,-0.1481233243967827,0.1018766756032172,0.1394101876675604,-0.1481233243967827,-0.0596514745308309,0.1689008042895443,-0.1481233243967827,-0.0892970234325523,0.0596514745308311,-0.0382037533512064,0.0596514745308311,1,-0.049335863377609,True,True,5.0,-0.0033512064343163,0.0348525469168901,-0.116621983914209,-0.0784182305630026,False,0.0073726541554961,0.0596514745308311,3.0,2026Q2,negative,spike_then_fade,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery,neutral,spike_then_fade,negative,spike_then_fade,positive,deep_drawdown_recovery,negative,spike_then_fade
000510_td_legacy_2,000510,td_legacy,2026-04-20,2026-04-20,1,2026-04-22,signal_inactive,L2,1,5,False,True,True,1.5467,7.9684,5.0314,2.937,0.1941,0.1491,1.4889,1.2724,7.7337,0.9705,0.2,,2.5239,4.7891,0.4657,True,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,0.4657,-0.7921,1.2578,1.1104,expanding,0.9271428571428568,0.0755,False,False,True,True,True,,,False,True,1_1,2.5239,2.0408,-4.4908,6.4448,2.0408,-4.7319,0.3338,2.491,-5.0911,9.628,-9.243,-35.7447,0,-1.0645,1.5467,0.618,2.2865,000510_2026-04-20,True,False,True,1_1,7.9684,2.937,monday,True,True,True,True,True,True,True,-0.0046357615894038,-0.0132450331125827,0.0165562913907284,-0.0443708609271523,-0.0231788079470198,0.0165562913907284,-0.0443708609271523,-0.0980132450331124,0.0165562913907284,-0.1158940397350993,-0.133774834437086,0.0165562913907284,-0.1463576158940397,0.1013245033112582,0.1105960264900662,-0.1582781456953641,-0.009933774834437,0.1549668874172187,-0.1582781456953641,-0.1006622516556291,0.1549668874172187,-0.1582781456953641,-0.008649367930805,0.0165562913907284,-0.0443708609271523,0.0165562913907284,1,-0.1127035830618892,False,True,4.0,-0.0940397350993377,-0.0543046357615892,-0.1582781456953641,-0.0635761589403972,False,-0.0894039735099337,0.0165562913907284,4.0,2026Q2,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,positive,deep_drawdown_recovery,negative,spike_then_fade,negative,spike_then_fade
000510_td_legacy_3,000510,td_legacy,2026-05-11,2026-05-11,1,2026-05-13,signal_inactive,L2,1,5,True,True,False,1.5188,5.2296,16.5131,-11.2835,0.2904,-7.978,-7.6222,0.9229,7.5942,1.4521,0.2,,16.2659,2.8364,1.6423,True,True,0.2,none,monday,False,excluded,theory_stagnation_partial_week,False,1.6423,-1.1425,2.7848,1.0835,normal,0.957142857142857,0.2821,False,False,True,True,True,,,False,True,0_1,24.5455,9.0731,-1.7059,10.3356,15.2414,-1.7059,14.4847,13.4304,-1.7059,1.6698,3.9955,-28.8936,0,0.1217,1.5188,0.6389,2.3694,000510_2026-05-11,False,False,True,0_1,5.2296,-11.2835,monday,True,True,True,True,True,True,True,0.0299222022740872,-0.0035906642728906,0.0436864153201674,-0.0119688809096348,-0.0059844404548176,0.0436864153201674,-0.0239377618192699,-0.1053261520047875,0.0436864153201674,-0.1053261520047875,-0.172950329144225,0.0436864153201674,-0.1998803111909036,-0.0167564332734889,0.0436864153201674,-0.2118491921005386,0.0963494913225613,0.156193895870736,-0.2118491921005386,0.0041891083183722,0.201675643327349,-0.2118491921005386,-0.032539221382917,0.0436864153201674,-0.0119688809096348,0.0436864153201674,1,-0.1427752293577981,True,True,5.0,-0.1693596648713345,-0.1059245960502693,-0.2118491921005386,-0.1059245960502693,False,-0.1603830041891083,0.0436864153201674,4.0,2026Q2,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,negative,spike_then_fade,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
000514_sv_legacy_1,000514,sv_legacy,2026-01-15,2026-01-15,1,2026-01-19,signal_inactive,L2,4,5,False,True,True,-0.7859,,,,,,,,,,,,3.6585,-1.992,-0.9804,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.5976,-0.9862,1.5838,0.6137,shrinking,0.0942857142857143,0.3182,True,True,False,False,True,False,True,False,True,0_1,0.0,-0.5122,-1.751,1.006,0.3976,-1.751,-0.1988,0.6277,-2.1318,-6.1682,-5.3657,-27.3381,0,0.1992,0.3976,0.5714,0.5964,000514_2026-01-15,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0118811881188118,-0.0059405940594058,0.0138613861386138,-0.0099009900990099,0.0039603960396039,0.0138613861386138,-0.0178217821782178,0.0613861386138614,0.100990099009901,-0.0178217821782178,0.0376237623762376,0.100990099009901,-0.0178217821782178,0.0415841584158416,0.100990099009901,-0.0178217821782178,0.0277227722772277,0.100990099009901,-0.0178217821782178,0.0198019801980198,0.100990099009901,-0.0178217821782178,-0.0176125244618394,0.0138613861386138,-0.0099009900990099,0.100990099009901,0,-0.0359712230215827,False,True,5.0,-0.0099009900990099,0.100990099009901,-0.0178217821782178,0.0316831683168317,False,-0.0059405940594058,0.0138613861386138,1.0,2026Q1,negative,direct_failure,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start,positive,delayed_start
000514_sv_legacy_2,000514,sv_legacy,2026-02-24,2026-02-24,1,2026-02-26,signal_inactive,L2,1,5,True,True,False,0.1949,,,,,,,,,,,,-1.354,1.7717,0.7843,False,False,0.2,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,0.7843,-0.9709,1.7552,0.9868,normal,0.14,0.2857,True,True,False,False,True,False,True,False,True,1_1,-1.354,-0.9252,-3.7453,0.3937,-0.1748,-3.7453,1.5936,-0.5899,-7.554,-6.422,-0.4037,-11.2263,0,0.5882,0.1949,0.8,0.1949,000514_2026-02-24,True,True,False,1_1,,,tuesday_A,True,True,True,True,True,True,True,-0.0019455252918287,0.019455252918288,0.0233463035019454,-0.0019455252918287,-0.0097276264591439,0.0233463035019454,-0.0097276264591439,-0.0038910505836574,0.0233463035019454,-0.0136186770428013,-0.0603112840466925,0.0233463035019454,-0.0622568093385212,-0.0350194552529182,0.0233463035019454,-0.0817120622568093,-0.0214007782101166,0.0233463035019454,-0.0817120622568093,-0.0953307392996107,0.0233463035019454,-0.1459143968871595,0.0214424951267058,0.0233463035019454,-0.0019455252918287,0.0233463035019454,1,-0.0266159695817489,False,True,5.0,-0.0136186770428013,-0.0136186770428013,-0.0817120622568093,-0.0350194552529182,False,-0.0038910505836574,0.0233463035019454,3.0,2026Q1,positive,immediate_continuation,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000514_td_legacy_1,000514,td_legacy,2026-01-29,2026-01-29,1,2026-02-02,signal_inactive,L2,4,5,False,True,True,1.1538,2.0502,4.2,-2.1498,0.7035,,,,,,,,3.7849,-1.5686,0.9597,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.5444,1.3699,0.1745,2.2224,expanding,0.1342857142857142,0.5957,False,False,True,True,True,,,True,False,0_1,-0.956,1.466,0.0,3.1873,1.8393,-5.3957,4.2254,3.1878,-5.3957,-1.3333,-0.7516,-24.3165,1,-0.5792,2.1359,0.64,1.7476,000514_2026-01-29,False,False,True,0_1,2.0502,-2.1498,midweek_partial,True,True,True,True,True,True,True,-0.0095057034220531,-0.0342205323193915,0.0019011406844107,-0.0399239543726235,-0.0570342205323193,0.0019011406844107,-0.0570342205323193,-0.0437262357414447,0.0019011406844107,-0.0570342205323193,-0.0133079847908743,0.0019011406844107,-0.0570342205323193,-0.020912547528517,0.015209125475285,-0.0570342205323193,-0.0266159695817489,0.015209125475285,-0.0570342205323193,-0.0570342205323193,0.015209125475285,-0.1026615969581749,-0.0249520153550864,0.0019011406844107,-0.0399239543726235,0.0019011406844107,1,-0.0455407969639468,False,True,5.0,-0.0399239543726235,-0.0019011406844106,-0.0570342205323193,-0.0171102661596957,False,-0.0342205323193915,0.0019011406844107,1.0,2026Q1,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000514_td_legacy_2,000514,td_legacy,2026-02-04,2026-02-04,1,2026-02-06,signal_inactive,L2,3,5,True,True,False,2.9703,6.2393,2.3077,3.9316,0.7934,,,,,,,,-2.4952,3.7849,2.3622,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,3.3797,1.4113,1.9684,2.1594,expanding,0.1607142857142857,1.0578,False,False,True,True,True,,,True,False,1_1,-1.5656,1.9208,-2.8037,-6.1567,1.0101,-2.8037,-0.789,1.5823,-6.4748,-21.2833,-1.1469,-25.1799,1,-0.1988,3.5857,1.0,0.0,000514_2026-02-04,True,False,True,1_1,6.2393,3.9316,midweek_partial,True,True,True,True,True,True,True,-0.0038461538461539,-0.0019230769230769,0.0096153846153845,-0.0096153846153845,-0.0057692307692308,0.0096153846153845,-0.0173076923076922,0.0115384615384614,0.0211538461538463,-0.0173076923076922,0.0019230769230769,0.0269230769230768,-0.0173076923076922,-0.0211538461538461,0.0269230769230768,-0.0211538461538461,-0.0692307692307693,0.0269230769230768,-0.0923076923076924,-0.0557692307692307,0.0269230769230768,-0.0923076923076924,0.001930501930502,0.0096153846153845,-0.0096153846153845,0.0211538461538463,0,-0.0094161958568739,False,True,5.0,-0.0019230769230769,0.0269230769230768,-0.0192307692307691,-0.0192307692307691,False,-0.0057692307692308,0.0096153846153845,2.0,2026Q1,neutral,direct_failure,negative,direct_failure,positive,delayed_start,neutral,direct_failure,negative,direct_failure,negative,direct_failure,negative,direct_failure
000518_sv_legacy_1,000518,sv_legacy,2026-03-04,2026-03-04,1,2026-03-06,signal_inactive,L2,3,5,False,True,True,0.0,,,,,,,,,,,,7.393,-1.5326,0.7246,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.8315,-2.847,4.6785,0.6831,shrinking,0.0799999999999999,0.625,True,True,False,False,True,False,True,False,True,0_1,3.8023,0.4335,-3.4722,5.4054,3.7701,-3.4722,-4.2105,4.8859,-3.4722,7.0588,9.2553,-3.4722,0,-0.7326,2.583,1.0,0.0,000518_2026-03-04,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0071942446043165,0.0107913669064747,0.0179856115107912,0.0,0.0107913669064747,0.0179856115107912,0.0,0.0071942446043165,0.0179856115107912,-0.0107913669064748,0.0431654676258992,0.0503597122302157,-0.0107913669064748,0.1043165467625899,0.1115107913669062,-0.0107913669064748,0.0539568345323739,0.1151079136690647,-0.0107913669064748,0.0611510791366907,0.1151079136690647,-0.0107913669064748,0.0035714285714285,0.0179856115107912,0.0,0.0179856115107912,1,-0.0106007067137808,False,True,5.0,0.0071942446043165,0.0971223021582734,-0.0107913669064748,0.0467625899280574,False,0.0107913669064747,0.0179856115107912,2.0,2026Q1,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation
000518_sv_legacy_2,000518,sv_legacy,2026-03-24,2026-03-24,1,2026-03-26,signal_inactive,L2,2,5,False,True,True,-0.3448,,,,,-1.3687,-2.7456,0.6363,-0.8621,0.7,0.4,0.2857,0.3436,3.5587,-1.0274,True,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,2.1201,-3.0822,5.2023,0.7519,shrinking,0.1071428571428571,0.56,True,True,False,False,True,False,True,False,True,u_1,-5.9801,-2.4966,-6.7742,1.0714,-1.9009,-6.7742,10.1167,1.1728,-6.7742,18.9076,9.3041,-6.7742,0,1.4134,0.6969,0.7778,0.6969,000518_2026-03-24,,True,False,u_1,,,tuesday_gate_failed,True,True,True,True,True,True,True,0.0,0.0138408304498269,0.0173010380622837,0.0,0.0103806228373701,0.0242214532871971,0.0,0.0207612456747405,0.0242214532871971,-0.0034602076124568,0.0207612456747405,0.0415224913494809,-0.0034602076124568,-0.0034602076124568,0.0415224913494809,-0.055363321799308,0.0692041522491349,0.0865051903114186,-0.055363321799308,0.0173010380622837,0.1003460207612456,-0.055363321799308,0.0138408304498269,0.0173010380622837,0.0,0.0242214532871971,0,-0.0033783783783782,False,True,5.0,0.0138408304498269,0.0415224913494809,-0.0449826989619376,-0.0346020761245674,False,0.0207612456747405,0.0242214532871971,3.0,2026Q1,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,positive,immediate_continuation,negative,spike_then_fade,positive,deep_drawdown_recovery,positive,deep_drawdown_recovery
