code,date,evidence_level,session_ordinal_in_week,planned_sessions_this_week,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell
000425,2026-01-13,L2,2,5,-4.1455,,,,,0.4,none,tuesday_gate_failed,,False,-2.9966,-1.0169,-1.9796,1.3983,expanding,0.3821428571428571,-0.9159,False,False,False,False,True,,,,,0_0
000425,2026-01-15,L2,4,5,-5.9222,,,,,0.8,none,midweek_partial,False,False,0.5425,-2.3831,2.9255,0.5467,shrinking,0.38428571428571434,0.1561,True,True,False,False,True,False,True,,,0_1
000425,2026-01-19,L2,1,5,0.6381,5.0756,1.9879,3.0877,1.2668,0.2,none,monday,False,False,-0.1808,-0.5396,0.3587,0.7586,shrinking,0.3950000000000001,-0.0506,False,False,False,False,True,,,,,0_0
000425,2026-01-21,L2,3,5,0.5469,0.539,6.4298,-5.8908,1.0147,0.6,negative_to_positive,midweek_partial,True,False,-1.6934,1.6304,-3.3238,1.7347,expanding,0.3814285714285713,-0.4981,False,False,False,False,True,,,,,1_0
000425,2026-01-23,L2,5,5,-0.5469,0.4417,6.4298,-5.9881,1.2382,1.0,none,completed_week,False,True,0.4604,-1.5413,2.0017,2.5189,expanding,0.3957142857142855,0.1264,False,False,False,False,True,,,,,0_0
000425,2026-01-27,L2,2,5,-1.0036,,,,,0.4,none,tuesday_gate_failed,,False,-0.9132,0.3666,-1.2799,0.8311,shrinking,0.39999999999999986,-0.25,False,False,False,False,True,,,,,0_0
000425,2026-01-29,L2,4,5,-1.8248,,,,,0.8,none,midweek_partial,False,False,0.5607,-1.3825,1.9432,0.7238,shrinking,0.4007142857142855,0.1497,True,True,False,False,True,False,True,,,0_1
000425,2026-02-02,L2,1,5,-1.7707,1.7172,0.5469,1.1703,1.1689,0.2,none,monday,False,False,-1.8622,-0.1859,-1.6763,1.2349,expanding,0.37928571428571417,-0.5273,False,False,False,False,True,,,,,0_0
000425,2026-02-04,L2,3,5,8.6673,8.8178,2.0073,6.8105,0.9829,0.6,negative_to_positive,midweek_partial,True,False,3.1858,7.2106,-4.0248,0.7187,shrinking,0.382142857142857,0.9421,False,False,False,False,True,,,,,1_0
000425,2026-02-06,L2,5,5,6.7102,8.1158,2.0073,6.1085,0.8268,1.0,negative_to_positive,completed_week,True,False,-1.7167,-0.0858,-1.631,0.7555,shrinking,0.419285714285714,-0.477,False,False,False,False,True,,,,,1_0
000425,2026-02-10,L2,2,5,2.4871,,,,,0.4,negative_to_positive,tuesday_A,True,False,0.7589,3.5808,-2.8219,0.76,shrinking,0.40499999999999986,0.2222,False,False,False,False,True,,,,,1_0
000425,2026-02-12,L2,4,5,4.3739,5.5212,6.7102,-1.189,0.7922,0.8,none,midweek_partial,False,False,0.5785,1.2552,-0.6767,1.1598,expanding,0.4142857142857142,0.169,False,False,False,False,True,,,,,0_0
000425,2026-02-24,L2,1,5,6.3866,,,,,0.2,none,tuesday_gate_failed,,False,7.3791,-3.1224,10.5016,1.8035,expanding,0.40285714285714264,2.1596,False,False,False,False,False,,,,,0_0
000425,2026-02-26,L2,3,5,3.8655,2.9733,1.1149,1.8584,1.3001,0.6,double_positive_efficiency_improved,midweek_partial,True,False,-1.9048,-0.4739,-1.4308,0.9437,normal,0.4485714285714284,-0.535,False,False,False,False,True,,,,,1_0
000425,2026-03-02,L2,1,5,0.4136,3.145,1.1149,2.0301,0.9619,0.2,double_positive_efficiency_improved,monday,True,False,-0.9788,-0.8091,-0.1697,1.0969,normal,0.4535714285714284,-0.2646,False,False,False,False,True,,,,,1_0
000425,2026-03-04,L2,3,5,-0.8271,,,,,0.6,none,midweek_partial,False,False,0.0835,-1.318,1.4014,0.9721,normal,0.45999999999999985,0.0217,True,True,False,False,True,False,True,,,0_1
000425,2026-03-06,L2,5,5,1.6543,1.5448,3.0252,-1.4804,1.0709,1.0,none,completed_week,False,False,1.4026,1.0842,0.3184,0.7954,shrinking,0.42357142857142854,0.4013,True,True,False,False,True,True,False,,,0_1
000425,2026-03-10,L2,2,5,2.5684,,,,,0.4,none,tuesday_gate_failed,,False,5.0934,-4.1497,9.2431,0.8203,shrinking,0.45357142857142857,1.3228,True,False,False,False,False,False,True,,,0_0
000425,2026-03-12,L2,4,5,-4.971,,,,,0.8,none,midweek_partial,False,False,-6.748,-0.6462,-6.1018,3.0717,expanding,0.48357142857142865,-1.7164,False,False,False,False,True,,,,,0_0
000426,2026-01-05,L2,1,5,6.6449,3.6794,0.6667,3.0127,0.8505,0.2,none,monday,False,False,10.0,-2.9973,12.9973,1.4381,expanding,1.9135714285714296,1.8604,False,False,False,False,False,,,,,0_0
000426,2026-01-07,L2,3,5,14.7603,7.9191,3.1293,4.7898,1.8639,0.6,negative_to_positive,midweek_partial,True,False,4.5917,2.8856,1.7061,1.0298,normal,2.080714285714287,0.8891,False,False,True,False,False,,,True,False,1_0
000426,2026-01-09,L2,5,5,15.1144,9.0586,3.1293,5.9293,1.6685,1.0,negative_to_positive,completed_week,True,False,3.2991,-2.8951,6.1942,0.9156,normal,2.221428571428573,0.6077,True,True,False,False,True,False,True,,,1_1
000426,2026-01-13,L2,2,5,5.1259,,,,,0.4,negative_to_positive,tuesday_A,True,False,2.9956,7.4048,-4.4092,0.9352,normal,2.2850000000000015,0.5952,False,False,False,False,True,,,,,1_0
000426,2026-01-15,L2,4,5,12.0728,10.9939,15.1144,-4.1205,1.0981,0.8,none,midweek_partial,False,False,-1.052,7.7417,-8.7937,1.1501,expanding,2.509285714285716,-0.2112,False,False,False,False,True,,,,,0_0
000426,2026-01-19,L2,1,5,-3.1479,13.8648,15.1144,-1.2496,1.0572,0.2,none,monday,False,False,-1.6667,2.3069,-3.9736,0.8548,shrinking,2.7628571428571447,-0.3077,False,False,False,False,True,,,,,0_0
000426,2026-01-21,L2,3,5,4.6736,5.4784,14.6583,-9.1799,0.8531,0.6,none,midweek_partial,False,False,4.7343,3.1904,1.5439,0.964,normal,2.9750000000000014,0.8235,True,False,True,False,False,True,False,True,False,0_0
000426,2026-01-23,L2,5,5,11.7806,13.2393,14.6583,-1.419,0.8898,1.0,none,completed_week,False,False,9.9126,-2.8413,12.754,1.0162,normal,3.085000000000001,1.6921,False,False,True,False,False,,,False,True,0_0
000426,2026-01-27,L2,2,5,-0.1905,,,,,0.4,none,tuesday_gate_failed,,False,-1.2408,10.0035,-11.2442,1.8724,expanding,3.299285714285715,-0.2394,False,False,False,False,True,,,,,0_0
000426,2026-01-29,L2,4,5,8.5079,5.8874,11.7806,-5.8932,1.4451,0.8,none,midweek_partial,False,False,-0.6395,9.4148,-10.0543,1.1092,expanding,3.7321428571428568,-0.1179,False,False,False,False,True,,,,,0_0
000426,2026-03-02,L2,1,5,7.2103,8.7349,4.7723,3.9626,1.0016,0.2,negative_to_positive,monday,True,False,9.114,5.8496,3.2643,1.417,expanding,3.491428571428571,1.4407,False,False,True,False,False,,,True,False,1_0
000426,2026-03-04,L2,3,5,-7.78,,,,,0.6,none,midweek_partial,False,False,-4.428,-9.9967,5.5686,0.7941,shrinking,3.287142857142857,-0.7301,False,False,False,False,True,,,,,0_0
000426,2026-03-10,L2,2,5,7.4844,,,,,0.4,none,tuesday_gate_failed,,False,4.066,-0.9964,5.0624,0.7029,shrinking,2.991428571428571,0.6753,True,False,True,False,False,False,True,False,True,0_0
000428,2026-01-07,L2,3,5,2.1212,1.0157,2.0772,-1.0615,2.0884,0.6,negative_to_positive,midweek_partial,True,False,1.8127,1.2232,0.5894,1.1809,expanding,0.13071428571428573,0.459,False,False,True,True,True,,,True,False,1_1
000428,2026-01-09,L2,5,5,2.1212,1.119,2.0772,-0.9582,1.8957,1.0,negative_to_positive,completed_week,True,False,0.2976,-0.2967,0.5944,1.0643,normal,0.12642857142857142,0.0791,False,False,True,True,True,,,False,True,1_1
000428,2026-01-13,L2,2,5,-0.2967,,,,,0.4,negative_to_positive,tuesday_A,True,False,-1.7544,1.4837,-3.2381,0.9003,normal,0.10142857142857145,-0.5915,False,False,False,False,True,,,,,1_0
000428,2026-01-15,L2,4,5,2.3739,1.8886,2.1212,-0.2326,1.2569,0.8,none,midweek_partial,False,False,0.0,2.6786,-2.6786,1.2774,expanding,0.08857142857142862,0.0,False,False,False,False,True,,,,,0_0
000428,2026-01-19,L2,1,5,-3.2258,2.5004,2.1212,0.3792,1.3054,0.2,double_positive_efficiency_improved,monday,True,False,3.4483,0.8696,2.5787,2.619,expanding,0.0835714285714286,1.4359,False,False,True,True,True,,,True,False,1_1
000428,2026-01-21,L2,3,5,-5.1075,,,,,0.6,none,midweek_partial,False,False,-2.4862,0.5556,-3.0417,0.5098,shrinking,0.095,-0.9474,False,False,False,False,True,,,,,0_0
000428,2026-01-23,L2,5,5,-4.0323,2.7008,3.2641,-0.5633,1.493,1.0,none,completed_week,False,True,-0.8333,1.983,-2.8163,0.8087,shrinking,0.10428571428571431,-0.2877,False,False,False,False,True,,,,,0_0
000428,2026-01-27,L2,2,5,-1.6901,,,,,0.4,none,tuesday_gate_failed,,False,-1.4124,-0.8403,-0.5721,0.8068,shrinking,0.1092857142857143,-0.4575,False,False,False,False,True,,,,,0_0
000428,2026-01-29,L2,4,5,0.0,,,,,0.8,none,midweek_partial,False,False,2.0115,-0.2865,2.298,1.5975,expanding,0.11142857142857143,0.6282,False,False,True,True,True,,,False,True,0_1
000428,2026-02-02,L2,1,5,0.5464,2.3236,4.0323,-1.7087,0.4849,0.2,negative_to_positive,monday,True,False,2.507,1.1268,1.3802,2.2624,expanding,0.11714285714285715,0.7683,False,False,True,True,True,,,True,False,1_1
000428,2026-02-04,L2,3,5,5.1913,2.0274,1.1268,0.9006,2.5606,0.6,double_positive_efficiency_improved,midweek_partial,True,False,1.0499,3.5326,-2.4827,0.6195,shrinking,0.12714285714285717,0.3146,False,False,False,False,True,,,,,1_0
000428,2026-02-06,L2,5,5,8.7432,3.8134,1.1268,2.6866,2.2928,1.0,double_positive_efficiency_improved,completed_week,True,False,0.7595,2.5974,-1.8379,0.7979,shrinking,0.13785714285714284,0.2176,False,False,False,False,True,,,,,1_0
000428,2026-02-10,L2,2,5,0.0,,,,,0.4,double_positive_efficiency_improved,tuesday_C,True,False,0.2532,-0.7538,1.0069,0.7923,shrinking,0.13357142857142854,0.0749,True,True,False,False,True,False,True,,,1_1
000428,2026-02-12,L2,4,5,-2.0202,,,,,0.8,none,midweek_partial,False,False,-2.0202,0.0,-2.0202,1.0374,normal,0.12999999999999998,-0.6154,False,False,False,False,True,,,,,0_0
000428,2026-02-24,L2,1,5,-3.0534,,,,,0.2,none,tuesday_gate_failed,,False,-2.0566,0.2577,-2.3143,1.3749,expanding,0.13428571428571429,-0.5957,False,False,False,False,True,,,,,0_0
000428,2026-02-26,L2,3,5,-2.799,,,,,0.6,none,midweek_partial,False,False,-1.0363,1.3123,-2.3486,0.638,shrinking,0.14000000000000004,-0.2857,False,False,False,False,True,,,,,0_0
000428,2026-03-02,L2,1,5,-2.611,2.2825,1.7677,0.5148,0.5574,0.2,none,monday,False,False,-3.866,1.5707,-5.4367,1.6172,expanding,0.13642857142857143,-1.0995,False,False,False,False,True,,,,,0_0
000428,2026-03-04,L2,3,5,-3.1332,,,,,0.6,none,midweek_partial,False,False,0.0,-0.5362,0.5362,0.7251,shrinking,0.13357142857142854,0.0,False,False,False,False,True,,,,,0_0
000428,2026-03-06,L2,5,5,1.5666,1.054,1.2723,-0.2183,1.4863,1.0,negative_to_positive,completed_week,True,False,2.6385,2.1563,0.4822,1.079,normal,0.1235714285714286,0.8092,False,False,True,True,True,,,True,False,1_1
000428,2026-03-10,L2,2,5,0.7772,,,,,0.4,negative_to_positive,tuesday_B,True,False,2.0997,-2.0566,4.1563,1.0498,normal,0.12142857142857147,0.6588,False,False,False,False,True,,,,,1_0
000428,2026-03-12,L2,4,5,0.5181,0.704,1.5666,-0.8626,0.7359,0.8,none,midweek_partial,False,False,1.0417,-1.2853,2.327,1.0146,normal,0.12285714285714287,0.3256,False,False,False,False,True,,,,,0_0
000428,2026-03-16,L2,1,5,0.0,0.3661,1.5666,-1.2005,0.7077,0.2,none,monday,False,False,-0.5168,-0.2577,-0.2591,1.1364,expanding,0.11714285714285715,-0.1707,False,False,False,False,True,,,,,0_0
000428,2026-03-18,L2,3,5,0.7792,0.8427,0.2591,0.5836,0.9247,0.6,double_positive_efficiency_improved,midweek_partial,True,False,0.5181,0.2597,0.2584,0.7571,shrinking,0.10999999999999997,0.1818,True,True,True,True,True,True,False,True,False,1_1
000428,2026-03-20,L2,5,5,-1.8182,1.8172,0.2591,1.5581,1.0005,1.0,none,completed_week,False,False,-1.0471,-1.5464,0.4993,1.4901,expanding,0.11357142857142856,-0.3522,False,False,False,False,True,,,,,0_0
000428,2026-03-24,L2,2,5,-0.8086,,,,,0.4,none,tuesday_gate_failed,,False,4.5455,-6.8783,11.4238,0.5808,shrinking,0.11357142857142856,1.4088,True,False,False,False,False,False,True,,,0_0
000428,2026-03-26,L2,4,5,6.1995,3.9848,1.8182,2.1666,1.5558,0.8,negative_to_positive,midweek_partial,True,False,1.0256,5.9783,-4.9526,1.1313,expanding,0.12857142857142856,0.3111,False,False,False,False,True,,,,,1_0
000428,2026-03-30,L2,1,5,1.7812,4.8005,1.8182,2.9823,1.4599,0.2,negative_to_positive,monday,True,False,0.7557,0.7614,-0.0058,1.1919,expanding,0.13214285714285712,0.227,False,False,False,False,True,,,,,1_0
000430,2026-01-05,L2,1,5,-1.5464,17.5638,0.0,17.5638,0.4343,0.2,negative_to_positive,monday,True,False,-1.5464,2.5099,-4.0563,0.642,shrinking,0.23142857142857146,-0.5185,False,False,False,False,True,,,,,1_0
000430,2026-01-07,L2,3,5,-2.0619,,,,,0.6,none,midweek_partial,False,False,-0.5236,0.0,-0.5236,0.752,shrinking,0.2492857142857143,-0.1605,False,False,False,False,True,,,,,0_0
000430,2026-01-09,L2,5,5,-1.0309,0.409,7.6283,-7.2193,2.5207,1.0,none,completed_week,False,False,-1.7903,2.8947,-4.685,1.1156,expanding,0.23999999999999996,-0.5833,False,False,False,False,True,,,,,0_0
000430,2026-01-13,L2,2,5,-3.6364,,,,,0.4,none,tuesday_gate_failed,,False,-2.8796,-0.5208,-2.3587,1.5973,expanding,0.25214285714285706,-0.8725,False,False,False,False,True,,,,,0_0
000430,2026-01-15,L2,4,5,-2.8571,,,,,0.8,none,midweek_partial,False,False,0.1339,0.6739,-0.54,1.2285,expanding,0.24928571428571417,0.0401,False,False,False,False,True,,,,,0_0
000430,2026-01-19,L2,1,5,0.2729,4.4965,1.0309,3.4656,0.9242,0.2,none,monday,False,False,-0.4065,-1.3369,0.9304,0.9827,normal,0.26714285714285696,-0.1123,False,False,False,False,True,,,,,0_0
000430,2026-01-21,L2,3,5,-1.0914,,,,,0.6,none,midweek_partial,False,False,0.1381,-1.4966,1.6347,0.6143,shrinking,0.25428571428571417,0.0393,True,True,False,False,True,False,True,,,0_1
000430,2026-01-23,L2,5,5,-0.4093,0.5182,4.1558,-3.6376,0.7898,1.0,none,completed_week,False,False,0.2747,0.4138,-0.1391,1.2067,expanding,0.1964285714285713,0.1018,False,False,False,False,True,,,,,0_0
000430,2026-01-27,L2,2,5,-1.5089,,,,,0.4,none,tuesday_gate_failed,,False,-0.8287,-0.8219,-0.0068,0.6482,shrinking,0.1642857142857141,-0.3652,False,False,False,False,True,,,,,0_0
000430,2026-01-29,L2,4,5,-1.3717,,,,,0.8,none,midweek_partial,False,False,0.5594,-0.4178,0.9773,1.511,expanding,0.17214285714285696,0.2324,False,False,False,False,True,,,,,0_0
000498,2026-01-05,L2,1,5,0.0,1.7059,1.1706,0.5353,0.6727,0.2,none,monday,False,False,0.3317,0.1661,0.1656,1.2073,expanding,0.09071428571428587,0.2205,False,False,True,True,True,,,True,False,0_1
000498,2026-01-07,L2,3,5,0.0,,,,,0.6,none,midweek_partial,False,False,-0.4934,0.4959,-0.9893,1.0157,normal,0.07642857142857158,-0.3925,False,False,False,False,True,,,,,0_0
000498,2026-01-09,L2,5,5,0.3306,0.2055,1.1475,-0.942,1.6083,1.0,negative_to_positive,completed_week,True,False,0.4967,-0.1653,0.662,1.165,expanding,0.07142857142857162,0.42,False,False,False,False,True,,,,,1_0
000498,2026-01-13,L2,2,5,0.8278,,,,,0.4,negative_to_positive,tuesday_A,True,False,-0.1639,0.4942,-0.6582,0.9726,normal,0.06500000000000014,-0.1538,False,False,False,False,True,,,,,1_0
000498,2026-01-15,L2,4,5,1.9868,1.1384,0.3306,0.8078,1.7452,0.8,double_positive_efficiency_improved,midweek_partial,True,False,0.4894,0.6568,-0.1674,0.4442,shrinking,0.06571428571428577,0.4565,False,False,False,False,True,,,,,1_0
000498,2026-01-19,L2,1,5,-0.1623,1.068,0.3306,0.7374,1.7053,0.2,double_positive_efficiency_improved,monday,True,False,0.0,-0.1623,0.1623,0.6137,shrinking,0.0792857142857143,0.0,False,False,False,False,True,,,,,1_0
000498,2026-01-21,L2,3,5,1.2987,1.5266,1.8212,-0.2946,0.8507,0.6,none,midweek_partial,False,False,-0.4785,1.9512,-2.4297,0.6396,shrinking,0.07857142857142854,-0.3818,False,False,False,False,True,,,,,0_0
000498,2026-01-23,L2,5,5,1.461,1.831,1.8212,0.0098,0.798,1.0,double_positive_efficiency_improved,completed_week,True,False,-0.4777,0.641,-1.1187,0.9544,normal,0.07928571428571425,-0.3784,False,False,False,False,True,,,,,1_0
000498,2026-01-27,L2,2,5,-0.64,,,,,0.4,double_positive_efficiency_improved,tuesday_C,True,False,-0.64,0.0,-0.64,0.7632,shrinking,0.08285714285714281,-0.4828,False,False,False,False,True,,,,,1_0
000498,2026-01-29,L2,4,5,0.96,0.8278,1.461,-0.6332,1.1597,0.8,none,midweek_partial,False,False,0.318,1.2882,-0.9703,0.5464,shrinking,0.087142857142857,0.2295,False,False,False,False,True,,,,,0_0
000498,2026-02-02,L2,1,5,-2.3772,1.1494,1.461,-0.3116,1.1136,0.2,none,monday,False,False,-2.6856,0.317,-3.0026,1.2065,expanding,0.09785714285714274,-1.7372,False,False,False,False,True,,,,,0_0
000498,2026-02-04,L2,3,5,-0.1585,,,,,0.6,none,midweek_partial,False,False,1.6129,0.6494,0.9636,1.0652,normal,0.10999999999999988,0.9091,False,False,False,False,True,,,,,0_0
000498,2026-02-06,L2,5,5,-1.4263,1.9247,1.28,0.6447,0.7411,1.0,none,completed_week,False,False,-0.9554,-0.3175,-0.638,1.0402,normal,0.10642857142857139,-0.5638,False,False,False,False,True,,,,,0_0
000498,2026-02-10,L2,2,5,-0.319,,,,,0.4,none,tuesday_gate_failed,,False,-0.6359,1.1254,-1.7613,0.8636,shrinking,0.10642857142857151,-0.3758,False,False,False,False,True,,,,,0_0
000498,2026-02-12,L2,4,5,-0.638,,,,,0.8,none,midweek_partial,False,False,-0.638,0.32,-0.958,1.3143,expanding,0.10142857142857149,-0.3944,False,False,False,False,True,,,,,0_0
000498,2026-02-24,L2,1,5,0.3247,,,,,0.2,none,tuesday_gate_failed,,False,1.1457,-1.9262,3.0718,0.9337,normal,0.10071428571428578,0.695,True,True,False,False,True,False,True,,,0_1
000498,2026-02-26,L2,3,5,1.461,1.1373,2.5518,-1.4145,1.2846,0.6,negative_to_positive,midweek_partial,True,False,0.0,1.1327,-1.1327,0.5587,shrinking,0.10214285714285724,0.0,False,False,False,False,True,,,,,1_0
000498,2026-03-02,L2,1,5,0.7987,2.3234,2.5518,-0.2284,1.0481,0.2,negative_to_positive,monday,True,False,0.0,0.96,-0.96,1.5037,expanding,0.10000000000000016,0.0,False,False,False,False,True,,,,,1_0
000498,2026-03-04,L2,3,5,-3.9936,,,,,0.6,none,midweek_partial,False,False,-3.2206,-1.5848,-1.6358,1.1453,expanding,0.09214285714285733,-2.1705,False,False,False,False,True,,,,,0_0
000498,2026-03-06,L2,5,5,-2.2364,1.1844,2.4351,-1.2507,1.8882,1.0,none,completed_week,False,False,1.6611,0.1664,1.4947,0.8986,shrinking,0.10142857142857162,0.9859,True,True,False,False,True,True,False,,,0_1
000498,2026-03-10,L2,2,5,0.4942,,,,,0.4,none,tuesday_gate_failed,,False,0.3289,-0.6536,0.9825,1.2551,expanding,0.10714285714285733,0.1867,False,False,True,True,True,,,False,True,0_1
000498,2026-03-12,L2,4,5,1.9769,1.9481,2.2364,-0.2883,1.0148,0.8,negative_to_positive,midweek_partial,True,False,0.3241,1.1475,-0.8234,1.1492,expanding,0.11428571428571452,0.175,False,False,False,False,True,,,,,1_0
000498,2026-03-16,L2,1,5,-1.7516,3.022,2.2364,0.7856,1.1448,0.2,negative_to_positive,monday,True,False,-1.7516,1.454,-3.2056,0.7432,shrinking,0.12000000000000018,-0.9167,False,False,False,False,True,,,,,1_0
000498,2026-03-18,L2,3,5,-3.0255,,,,,0.6,none,midweek_partial,False,False,-0.6525,-0.6483,-0.0042,1.3078,expanding,0.1250000000000002,-0.32,False,False,False,False,True,,,,,0_0
000498,2026-03-20,L2,5,5,-6.051,7.223,3.4596,3.7634,0.8377,1.0,none,completed_week,False,False,-1.6667,-1.4778,-0.1888,0.9756,normal,0.12428571428571449,-0.8046,False,False,False,False,True,,,,,0_0
000498,2026-03-30,L2,1,5,3.1579,1.2703,6.051,-4.7807,1.2131,0.2,none,monday,False,False,2.2609,-0.519,2.7799,1.5869,expanding,0.1492857142857146,0.8708,False,False,True,True,True,,,False,True,0_1
000501,2026-01-05,L2,1,5,-0.7937,3.3136,1.5326,1.781,0.5274,0.2,none,monday,False,False,-1.1858,1.7085,-2.8943,0.9489,normal,0.3428571428571428,-0.35,False,False,False,False,True,,,,,0_0
000501,2026-01-07,L2,3,5,2.9762,1.5692,1.7476,-0.1784,1.8966,0.6,negative_to_positive,midweek_partial,True,False,2.5692,1.2,1.3692,1.452,expanding,0.3499999999999999,0.7429,False,False,True,True,True,,,True,False,1_1
000501,2026-01-09,L2,5,5,10.119,4.0468,1.7476,2.2992,2.5005,1.0,negative_to_positive,completed_week,True,False,7.767,-0.7707,8.5377,3.2602,expanding,0.3392857142857143,2.3579,False,False,True,False,False,,,False,True,1_0
000501,2026-01-13,L2,2,5,-1.2739,,,,,0.4,negative_to_positive,tuesday_A,True,False,-2.3402,0.0901,-2.4303,0.6103,shrinking,0.375,-0.6933,False,False,False,False,True,,,,,1_0
000501,2026-01-15,L2,4,5,-2.4568,,,,,0.8,none,midweek_partial,False,True,0.0,-1.1982,1.1982,0.5548,shrinking,0.3714285714285715,0.0,False,False,False,False,True,,,,,0_0
000501,2026-01-19,L2,1,5,4.4634,3.5335,10.119,-6.5855,1.2618,0.2,none,monday,False,False,4.7619,-2.0522,6.8141,1.6183,expanding,0.39000000000000007,1.2821,False,False,False,False,False,,,,,0_0
000501,2026-01-21,L2,3,5,2.0893,3.7236,4.4586,-0.735,0.5611,0.6,negative_to_positive,midweek_partial,True,False,-0.9217,-1.3636,0.442,0.7892,shrinking,0.4164285714285714,-0.2401,False,False,False,False,True,,,,,1_0
000501,2026-01-23,L2,5,5,2.849,5.3144,4.4586,0.8558,0.5361,1.0,negative_to_positive,completed_week,True,False,0.185,0.5581,-0.3731,0.7973,shrinking,0.4042857142857143,0.0495,False,False,False,False,True,,,,,1_0
000501,2026-01-27,L2,2,5,-3.8175,,,,,0.4,negative_to_positive,tuesday_C,True,False,-0.1932,-4.4321,4.2389,0.4408,shrinking,0.38928571428571423,-0.0514,False,False,False,False,True,,,,,1_0
000501,2026-01-29,L2,4,5,-1.3035,,,,,0.8,none,midweek_partial,False,False,0.7605,1.8393,-1.0788,1.9361,expanding,0.4107142857142855,0.1948,False,False,False,False,True,,,,,0_0
000501,2026-02-02,L2,1,5,-3.901,1.305,2.849,-1.544,1.0702,0.2,none,monday,False,False,-4.627,-0.0943,-4.5327,1.05,normal,0.37714285714285684,-1.2992,False,False,False,False,True,,,,,0_0
000501,2026-02-04,L2,3,5,-1.9029,,,,,0.6,none,midweek_partial,False,False,0.3895,1.6832,-1.2937,1.1126,expanding,0.3628571428571426,0.1102,False,False,False,False,True,,,,,0_0
000501,2026-02-06,L2,5,5,-3.5205,5.1579,1.3966,3.7613,0.6825,1.0,none,completed_week,False,False,-2.2179,0.582,-2.7999,1.2186,expanding,0.3321428571428569,-0.6925,False,False,False,False,True,,,,,0_0
000501,2026-02-10,L2,2,5,-1.8664,,,,,0.4,none,tuesday_gate_failed,,False,-2.2505,0.789,-3.0394,1.4297,expanding,0.30785714285714266,-0.7471,False,False,False,False,True,,,,,0_0
000501,2026-03-02,L2,1,5,-2.3933,3.2973,6.3851,-3.0878,0.4432,0.2,negative_to_positive,monday,True,False,-3.4979,0.103,-3.6009,2.5233,expanding,0.22642857142857192,-1.5016,False,False,False,False,True,,,,,1_0
000501,2026-03-04,L2,3,5,-6.5557,,,,,0.6,none,midweek_partial,False,False,-1.9651,-2.3454,0.3804,0.7735,shrinking,0.19571428571428623,-0.9197,False,False,False,False,True,,,,,0_0
000501,2026-03-06,L2,5,5,-4.8907,2.8786,1.4614,1.4172,1.699,1.0,none,completed_week,False,False,0.4396,1.3363,-0.8967,0.9712,normal,0.20785714285714324,0.1924,False,False,False,False,True,,,,,0_0
000501,2026-03-10,L2,2,5,2.0112,,,,,0.4,none,tuesday_gate_failed,,False,1.2195,-1.3129,2.5324,0.8337,shrinking,0.1978571428571432,0.556,True,True,True,True,True,False,True,False,True,0_1
000501,2026-03-12,L2,4,5,1.2291,1.6835,4.8907,-3.2072,0.73,0.8,negative_to_positive,midweek_partial,True,False,-0.4396,-0.3286,-0.111,1.1868,expanding,0.1978571428571432,-0.2022,False,False,False,False,True,,,,,1_0
000501,2026-03-16,L2,1,5,0.3337,0.6169,4.8907,-4.2738,0.7245,0.2,negative_to_positive,monday,True,False,0.3337,-0.7726,1.1063,0.9374,normal,0.17928571428571452,0.1673,True,True,False,False,True,False,True,,,1_1
000504,2026-01-05,L2,1,5,-1.7817,5.2779,8.4906,-3.2127,0.4747,0.2,none,monday,False,False,-1.4525,1.359,-2.8115,2.113,expanding,0.262142857142857,-0.4959,False,False,False,False,True,,,,,0_0
000504,2026-01-07,L2,3,5,-3.4521,,,,,0.6,none,midweek_partial,False,False,-0.9143,-0.7937,-0.1206,1.1332,expanding,0.26642857142857135,-0.3003,False,False,False,False,True,,,,,0_0
000504,2026-01-09,L2,5,5,-1.559,0.7115,2.5054,-1.7939,2.191,1.0,none,completed_week,False,False,1.4925,0.4614,1.0312,1.2907,expanding,0.2535714285714285,0.5127,False,False,False,False,True,,,,,0_0
000504,2026-01-13,L2,2,5,-2.8249,,,,,0.4,none,tuesday_gate_failed,,False,0.939,-3.6199,4.5589,0.6679,shrinking,0.2278571428571427,0.3511,True,True,False,False,True,False,True,,,0_1
000504,2026-01-15,L2,4,5,-3.2768,,,,,0.8,none,midweek_partial,False,False,0.4695,-0.9302,1.3997,0.532,shrinking,0.24857142857142847,0.1609,True,True,False,False,True,False,True,,,0_1
000504,2026-01-19,L2,1,5,6.8182,2.9988,1.559,1.4398,1.3188,0.2,none,monday,False,False,5.0588,-0.7009,5.7598,1.6469,expanding,0.22500000000000003,1.9111,False,False,False,False,False,,,,,0_0
000504,2026-01-21,L2,3,5,10.8852,6.0825,3.9548,2.1277,1.7896,0.6,negative_to_positive,midweek_partial,True,False,-0.9615,4.8152,-5.7768,0.4829,shrinking,0.23357142857142868,-0.3853,False,False,False,False,True,,,,,1_0
