signal_id,code,date,weekly_passed,sv_legacy,td_legacy,weekly_daily_cell,t_eff,eff_delta,weekday_path,matured_1,matured_3,matured_30,overnight_gap,fwd1,fwd2,matured_2,fwd3,fwd30,next_day_open_to_close,next_day_high_vs_signal_close,next_day_low_vs_signal_close,peak3_return,peak3_session_offset,giveback_from_peak3,early3_up_then_flat,mae3_full,mfe3_full,mae30_full,mfe30_full,matured_week,next_week_sessions,next_week_open_gap,next_week_high,next_week_low,next_week_return,matured_week_remaining,week_remaining_return,week_remaining_high,week_remaining_sessions
000061_2026-02-26,000061,2026-02-26,True,False,False,1_0,0.3018,-1.9685,midweek_partial,True,True,True,-0.001098901098901095,0.002197802197802412,0.021978021978022122,True,0.014285714285714457,-0.20549450549450543,0.0033003300330034513,0.009890109890109855,-0.004395604395604269,0.05274725274725278,0,-0.03653444676409179,True,-0.004395604395604269,0.05274725274725278,-0.22747252747252744,0.05274725274725278,True,5.0,0.002197802197802412,0.05274725274725278,-0.038461538461538436,0.020879120879121027,False,0.002197802197802412,0.009890109890109855,1.0
000061_2026-03-02,000061,2026-03-02,True,False,True,1_1,0.6996,-1.5707,monday,True,True,True,0.005376344086021501,-0.007526881720430145,-0.019354838709677358,True,-0.04946236559139794,-0.21505376344086025,-0.012834224598930355,0.03010752688172036,-0.013978494623655968,0.03010752688172036,1,-0.0772442588726514,True,-0.052688172043010795,0.03010752688172036,-0.2440860215053764,0.03010752688172036,True,5.0,0.0,0.027956989247311714,-0.020430107526881902,-0.008602150537634468,False,-0.0010752688172043223,0.03010752688172036,4.0
000061_2026-03-04,000061,2026-03-04,False,False,False,0_0,,,midweek_partial,True,True,True,0.0,-0.030701754385965008,0.018640350877193068,True,0.004385964912280604,-0.19517543859649134,-0.030701754385965008,0.0010964912280702066,-0.033991228070175517,0.04824561403508776,0,-0.04184100418410042,True,-0.040570175438596645,0.04824561403508776,-0.22916666666666674,0.04824561403508776,True,5.0,0.019736842105263053,0.04824561403508776,-0.0010964912280703176,0.010964912280701622,False,0.018640350877193068,0.019736842105263053,2.0
000061_2026-03-06,000061,2026-03-06,True,False,False,1_0,0.8131,0.2618,completed_week,True,True,True,0.0010764262648008671,-0.013993541442411273,-0.008611410118406937,True,0.004305705059203246,-0.2023681377825619,-0.01505376344086029,0.02906350914962319,-0.016146393972013007,0.02906350914962319,1,-0.024058577405857817,False,-0.019375672766415608,0.02906350914962319,-0.24327233584499464,0.02906350914962319,True,5.0,0.0010764262648008671,0.02906350914962319,-0.019375672766415608,-0.00753498385360607,False,,,
000061_2026-03-10,000061,2026-03-10,True,True,False,1_1,,,tuesday_B,True,True,True,0.0010857763300760048,0.013029315960912058,0.011943539630836053,True,0.0010857763300760048,-0.18566775244299683,0.01193058568329719,0.017372421281216077,-0.005428881650380135,0.02062975027144409,0,-0.019148936170212738,False,-0.005428881650380135,0.02062975027144409,-0.23669923995656894,0.02062975027144409,True,5.0,0.0010857763300760048,0.01628664495113985,-0.08794788273615639,-0.07926167209554835,False,0.0010857763300760048,0.02062975027144409,3.0
000061_2026-03-12,000061,2026-03-12,False,False,False,0_0,0.3654,-1.4986,midweek_partial,True,True,True,0.0010729613733906351,-0.010729613733905574,-0.012875536480686622,True,-0.032188841201716833,-0.2027896995708155,-0.011789924973204635,0.008583690987124415,-0.012875536480686622,0.008583690987124415,1,-0.04042553191489373,False,-0.04077253218884125,0.008583690987124415,-0.2457081545064378,0.008583690987124415,True,5.0,-0.010729613733905574,0.0042918454935620964,-0.09871244635193133,-0.0901287553648068,False,-0.010729613733905574,0.008583690987124415,1.0
000061_2026-03-16,000061,2026-03-16,False,False,False,0_0,1.554,-0.31,monday,True,True,True,-0.0010869565217392907,-0.019565217391304457,-0.035869565217391264,True,-0.07934782608695656,-0.21304347826086967,-0.018498367791077275,0.0021739130434781373,-0.02826086956521756,0.0021739130434781373,1,-0.08134490238611713,False,-0.08695652173913049,0.0021739130434781373,-0.23586956521739133,0.0021739130434781373,True,5.0,-0.08043478260869563,-0.08043478260869563,-0.19239130434782625,-0.1554347826086957,False,-0.0782608695652175,0.0021739130434781373,4.0
000061_2026-03-18,000061,2026-03-18,False,False,False,0_0,,,midweek_partial,True,True,True,-0.007891770011273946,-0.045095828635851265,-0.043968432919955,True,-0.09244644870349494,-0.16798196166854573,-0.03749999999999998,-0.005636978579481422,-0.05298759864712521,-0.005636978579481422,1,-0.08730158730158721,False,-0.10259301014656153,-0.005636978579481422,-0.20744081172491546,-0.005636978579481422,True,5.0,-0.04622322435174753,-0.04622322435174753,-0.16234498308906442,-0.12401352874859084,False,-0.043968432919955,-0.005636978579481422,2.0
000061_2026-03-20,000061,2026-03-20,False,True,False,0_1,7.9108,7.0506,completed_week,True,True,True,-0.002358490566037652,-0.050707547169811296,-0.044811320754717054,True,-0.05188679245283012,-0.12735849056603776,-0.048463356973995286,-0.002358490566037652,-0.061320754716981174,-0.002358490566037652,1,-0.049645390070921946,False,-0.061320754716981174,-0.002358490566037652,-0.17099056603773588,-0.002358490566037652,True,5.0,-0.002358490566037652,-0.002358490566037652,-0.12382075471698117,-0.08372641509433965,False,,,
000063_2026-01-05,000063,2026-01-05,False,False,False,0_0,0.2393,-1.8895,monday,True,True,True,0.0013071895424838775,0.02666666666666684,0.017516339869281028,True,0.04549019607843152,-0.012549019607843048,0.025326370757180028,0.030065359477124076,-0.0039215686274509665,0.05620915032679741,0,-0.010148514851485047,False,-0.0039215686274509665,0.05620915032679741,-0.056732026143790915,0.1194771241830066,True,5.0,0.054117647058823604,0.1194771241830066,0.026405228758169974,0.04627450980392167,False,0.051764705882352935,0.05620915032679741,4.0
000063_2026-01-07,000063,2026-01-07,True,False,False,1_0,1.1963,1.064,midweek_partial,True,True,True,-0.00565262076053441,0.027492291880781172,0.03365878725590954,True,0.09044193216855079,-0.008992805755395739,0.033333333333333215,0.03802672147995878,-0.007708119218910681,0.10020554984583763,0,-0.00887435777673995,False,-0.007708119218910681,0.10020554984583763,-0.0729701952723536,0.10020554984583763,True,5.0,0.03597122302158273,0.10020554984583763,0.008735868448098483,0.028263103802672163,False,0.03365878725590954,0.03802672147995878,2.0
000063_2026-01-09,000063,2026-01-09,True,False,False,1_0,2.5094,2.3771,completed_week,True,True,True,0.0022371364653241965,0.054934128759631884,0.0012428535918467265,True,0.00397713149390988,-0.05940840169028094,0.052579365079365115,0.0643798160576683,-0.001988565746955162,0.0643798160576683,1,-0.05674918262494166,True,-0.00621426795923441,0.0643798160576683,-0.10315684812329118,0.0643798160576683,True,5.0,0.0022371364653241965,0.0643798160576683,-0.024111359681829647,-0.00521998508575694,False,,,
000063_2026-01-13,000063,2026-01-13,True,False,False,1_0,,,tuesday_A,True,True,True,-0.0012413108242302906,0.0027308838133068836,-0.010923535253227312,True,-0.006454816285997977,-0.0821747765640517,0.00397713149390988,0.028301886792452935,-0.007447864945382299,0.028301886792452935,1,-0.03380009657170446,False,-0.02532274081429997,0.028301886792452935,-0.10427010923535263,0.028301886792452935,True,5.0,-0.011171797418073504,-0.0019860973187685316,-0.05163853028798404,-0.0042204568023833655,False,-0.006454816285997977,0.028301886792452935,3.0
000063_2026-01-15,000063,2026-01-15,False,False,False,0_0,,,midweek_partial,True,True,True,0.00401606425702794,0.004518072289156683,-0.007279116465863433,True,-0.031375502008032075,-0.06124497991967881,0.000500000000000167,0.011546184738955745,-0.007028112449799173,0.011546184738955745,1,-0.042431761786600464,False,-0.03840361445783136,0.011546184738955745,-0.09437751004016082,0.02259036144578319,True,5.0,-0.00025100401606437117,0.009036144578313143,-0.04116465863453811,0.006777108433734913,False,0.004518072289156683,0.011546184738955745,1.0
000063_2026-01-19,000063,2026-01-19,False,False,False,0_0,0.6561,-5.66,monday,True,True,True,-0.001769911504424737,-0.024273072060682743,-0.0007585335018963635,True,0.006068268015170464,-0.06776232616940603,-0.02254305977710236,0.0,-0.0313527180783818,0.015170670037926604,0,-0.008966376089663775,False,-0.034134007585335024,0.015170670037926604,-0.12010113780025278,0.030088495575221197,True,5.0,0.011630847029076907,0.030088495575221197,-0.03236409608091029,-0.026801517067003844,False,0.014159292035398119,0.0164348925410871,4.0
000063_2026-01-21,000063,2026-01-21,False,False,False,0_0,,,midweek_partial,True,True,True,0.010374493927125528,0.006831983805667852,0.014929149797570762,True,-0.0005060728744940013,-0.060728744939271384,-0.003506135737540661,0.015941295546558543,-0.0043016194331984,0.028593117408906688,0,-0.028290282902828978,False,-0.007338056680161964,0.028593117408906688,-0.11943319838056676,0.030870445344129527,True,5.0,0.012398785425101089,0.030870445344129527,-0.03162955465587047,-0.026062753036437236,False,0.014929149797570762,0.0172064777327936,2.0
000063_2026-01-23,000063,2026-01-23,True,False,False,1_0,1.1577,0.4137,completed_week,True,True,True,-0.0024931438544004703,-0.015208177511842447,0.002243829468960401,True,-0.011468461730241852,-0.09000249314385433,-0.012746813296675819,0.013462976813762184,-0.018698578908002972,0.013462976813762184,1,-0.024600246002460024,False,-0.034405385190725446,0.013462976813762184,-0.1323859386686611,0.015706806282722585,True,5.0,-0.0024931438544004703,0.015706806282722585,-0.0458738469209673,-0.04038893044128644,False,,,
000063_2026-01-27,000063,2026-01-27,True,False,False,1_0,,,tuesday_B,True,True,True,0.0,-0.013681592039801127,-0.01716417910447776,True,-0.042537313432835844,-0.09825870646766177,-0.013681592039801127,0.003731343283582156,-0.017412935323383172,0.013432835820895495,0,-0.05522827687776144,False,-0.048009950248756206,0.013432835820895495,-0.13432835820895517,0.013432835820895495,True,5.0,-0.04950248756218911,-0.03606965174129362,-0.10248756218905486,-0.09676616915422886,False,-0.042537313432835844,0.013432835820895495,3.0
000063_2026-01-29,000063,2026-01-29,False,False,False,0_0,,,midweek_partial,True,True,True,-0.012908124525436548,-0.025816249050873097,-0.06150341685649208,True,-0.056947608200455635,-0.1326246519868387,-0.013076923076922986,-0.008352315869400107,-0.031384459630473205,-0.008352315869400107,1,-0.049004594180704464,False,-0.07542394330549218,-0.008352315869400107,-0.1326246519868387,-0.008352315869400107,True,5.0,-0.03290306251581876,-0.019235636547709434,-0.0868134649455834,-0.08099215388509229,False,-0.025816249050873097,-0.008352315869400107,1.0
000063_2026-02-02,000063,2026-02-02,False,False,False,0_0,3.6652,2.9622,monday,True,True,True,0.010787486515642097,0.004854368932038833,0.0010787486515642097,True,-0.013754045307443286,-0.11218985976267526,-0.005869797225186879,0.012135922330097193,-0.014832793959007495,0.012135922330097193,1,-0.025579536370903266,False,-0.02049622437971943,0.012135922330097193,-0.13969795037756194,0.05582524271844669,True,5.0,-0.007551240560949135,0.02157497303128375,-0.010787486515641764,0.0021574973031284195,False,-0.020765911542610427,0.012135922330097193,4.0
000063_2026-02-04,000063,2026-02-04,False,False,False,0_0,,,midweek_partial,True,True,True,-0.010506465517241215,-0.014816810344827513,-0.021821120689655027,True,0.004040948275862322,-0.11961206896551724,-0.004356112169888515,-0.0037715517241377894,-0.02155172413793094,0.0070043103448276245,0,-0.0029427501337613293,False,-0.028017241379310276,0.0070043103448276245,-0.1406249999999999,0.0546875,True,5.0,-0.008620689655172264,0.020474137931034697,-0.011853448275861989,0.0010775862068967967,False,-0.021821120689655027,-0.0037715517241377894,2.0
000063_2026-02-06,000063,2026-02-06,False,False,False,0_0,6.5919,2.7928,completed_week,True,True,True,0.01349490498485273,0.026438997521343932,0.03497659047094448,True,0.02864224731478937,-0.1024511153952079,0.012771739130434723,0.029468465987331216,0.010190030294684682,0.04323877719636471,0,-0.013991552270327334,False,0.010190030294684682,0.04323877719636471,-0.12420820710548064,0.07821536766730919,True,5.0,0.01349490498485273,0.04323877719636471,0.010190030294684682,0.023409529055356648,False,,,
000063_2026-02-10,000063,2026-02-10,,False,False,0_0,,,tuesday_gate_failed,True,True,True,0.0,-0.0061202767429482385,-0.0013304949441191871,True,-0.011176157530601194,-0.12213943587014364,-0.0061202767429482385,0.007982969664715345,-0.007184672698243633,0.007982969664715345,1,-0.019007391763463555,False,-0.012506652474720603,0.007982969664715345,-0.1538052155401809,0.041777541245343386,False,,,,,,False,-0.011176157530601194,0.007982969664715345,3.0
000063_2026-02-12,000063,2026-02-12,True,False,False,1_0,2.5495,-2.423,midweek_partial,True,True,True,-0.008792965627497984,-0.009858779642952231,0.006394884092725928,True,0.011457500666133713,-0.14521715960564885,-0.0010752688172043223,0.006661337596589378,-0.011191047162270262,0.01785238475885964,0,-0.006282722513089034,False,-0.011191047162270262,0.01785238475885964,-0.1526778577138289,0.043165467625899234,False,,,,,,False,-0.009858779642952231,0.006661337596589378,1.0
000063_2026-02-24,000063,2026-02-24,True,False,False,1_0,,,tuesday_A,True,True,True,0.003441885093989905,0.005030447445062203,0.02118083134763027,True,0.023298914482393407,-0.09875562615832678,0.0015831134564643357,0.011384696849351394,-0.004236166269526165,0.02859412231930092,0,-0.005148005148005175,False,-0.004236166269526165,0.02859412231930092,-0.15806195393169187,0.03653693407466241,True,5.0,0.005030447445062203,0.03653693407466241,-0.03627217368281721,-0.009796134498279208,False,0.023298914482393407,0.02859412231930092,3.0
000063_2026-02-26,000063,2026-02-26,True,False,True,1_1,2.1413,1.163,midweek_partial,True,True,True,-0.012185636505055664,0.002074150894477489,-0.01892662691210778,True,-0.047186932849364815,-0.07207674358309568,0.014435695538057569,0.007259528130671544,-0.02100077780658549,0.015037593984962294,0,-0.06130268199233713,False,-0.0490018148820327,0.015037593984962294,-0.17552501944516463,0.015037593984962294,True,5.0,-0.015815400570391436,0.015037593984962294,-0.056261343012704246,-0.030334456831734524,False,0.002074150894477489,0.007259528130671544,1.0
000065_2026-01-05,000065,2026-01-05,True,False,False,1_0,1.3399,0.7745,monday,True,True,True,-0.003364171572750263,0.015979814970563444,-0.010092514718250678,True,0.051303616484440706,0.020185029436501356,0.01940928270042197,0.021026072329688894,-0.004205214465937801,0.06812447434819169,0,-0.015748031496063075,False,-0.014297729184188368,0.06812447434819169,-0.014297729184188368,0.14129520605550883,True,5.0,0.037846930193439876,0.038687973086627414,-0.001682085786375076,0.001682085786375076,False,0.04121110176619003,0.06812447434819169,4.0
000065_2026-01-07,000065,2026-01-07,False,False,False,0_0,,,midweek_partial,True,True,True,0.005097706032285432,0.062022090059473234,0.05182667799490237,True,0.04757858963466455,0.04757858963466455,0.05663567202028741,0.07901444350042497,0.005097706032285432,0.07901444350042497,1,-0.02913385826771664,False,0.005097706032285432,0.07901444350042497,-0.001699235344095107,0.15293118096856428,True,5.0,0.048428207306711935,0.049277824978759543,0.008496176720475868,0.011894647408666081,False,0.05182667799490237,0.07901444350042497,2.0
000065_2026-01-09,000065,2026-01-09,False,False,False,0_0,0.1988,-0.6919,completed_week,True,True,True,-0.003231017770597866,-0.0040387722132472215,-0.033117932148626794,True,-0.025040387722132462,0.03796445880452337,-0.0008103727714748876,-0.0024232633279483995,-0.016155088852988775,-0.0024232633279483995,1,-0.02267206477732786,False,-0.039579967689822304,-0.0024232633279483995,-0.05088852988691439,0.09612277867528274,True,5.0,-0.003231017770597866,-0.0024232633279483995,-0.041195476575121126,-0.03796445880452348,False,,,
000065_2026-01-13,000065,2026-01-13,,False,False,0_0,,,tuesday_gate_failed,True,True,True,0.0,0.008354218880534559,0.007518796992481258,True,-0.005012531328320802,0.12447786131996663,0.008354218880534559,0.023391812865497075,-0.006683375104427736,0.023391812865497075,1,-0.027755102040816326,False,-0.00835421888053467,0.023391812865497075,-0.018379281537176273,0.13951545530492893,True,5.0,0.0008354218880535225,0.1336675020885547,-0.003341687552213979,0.08437761069340022,False,-0.005012531328320802,0.023391812865497075,3.0
000065_2026-01-15,000065,2026-01-15,False,False,False,0_0,,,midweek_partial,True,True,True,0.0033167495854062867,-0.01243781094527363,0.026533996683250516,True,0.02238805970149249,0.11525704809286896,-0.015702479338842945,0.009121061359867344,-0.015754560530679917,0.036484245439469376,0,-0.013599999999999945,False,-0.015754560530679917,0.036484245439469376,-0.02570480928689889,0.1583747927031509,True,5.0,-0.0066334991708125735,0.12520729684908782,-0.010779436152570598,0.07628524046434504,False,-0.01243781094527363,0.009121061359867344,1.0
000065_2026-01-19,000065,2026-01-19,False,False,False,0_0,4.8824,4.2403,monday,True,True,True,-0.0008077544426494665,-0.0040387722132472215,0.0040387722132471104,True,0.04684975767366728,0.06542810985460412,-0.003233629749393785,0.008885298869143687,-0.02180936995153482,0.052504038772213324,0,-0.005372217958557246,False,-0.02180936995153482,0.052504038772213324,-0.05088852988691439,0.13085621970920824,True,5.0,0.04442649434571888,0.047657512116316525,0.001615508885298933,0.01938610662358653,False,0.04846526655896599,0.09612277867528274,4.0
000065_2026-01-21,000065,2026-01-21,True,False,False,1_0,3.4866,0.002,midweek_partial,True,True,True,0.005631536604987941,0.042638777152051555,0.04424778761061954,True,0.028157683024939706,0.05631536604987941,0.036800000000000166,0.048270313757039496,0.002413515687851975,0.09171359613837504,0,-0.05821665438467205,False,0.002413515687851975,0.09171359613837504,-0.05470635559131132,0.12630732099758646,True,5.0,0.04022526146419958,0.043443282381335546,-0.002413515687851975,0.01528559935639584,False,0.04424778761061954,0.09171359613837504,2.0
000065_2026-01-23,000065,2026-01-23,True,False,False,1_0,5.931,2.4464,completed_week,True,True,True,-0.0038520801232666546,-0.015408320493066174,-0.014637904468412954,True,-0.016178736517719616,0.0315870570107859,-0.011600928074245842,-0.0007704160246533309,-0.018489984591679498,-0.0007704160246533309,1,-0.01542020046260606,False,-0.03389830508474567,-0.0007704160246533309,-0.09476117103235748,0.10862865947611722,True,5.0,-0.0038520801232666546,-0.0007704160246533309,-0.044684129429892194,-0.027734976887519247,False,,,
000065_2026-01-27,000065,2026-01-27,True,True,False,1_1,,,tuesday_C,True,True,True,-0.0007818608287724071,-0.0015637216575450363,-0.016419077404222104,True,-0.013291634089132143,0.008600469116497145,-0.0007824726134586513,0.007818608287724738,-0.019546520719311955,0.007818608287724738,1,-0.02094647013188511,False,-0.030492572322126654,0.007818608287724738,-0.08131352619233778,0.12509773260359647,True,5.0,-0.0109460516028147,0.014855355746677068,-0.06724003127443323,-0.05942142298670838,False,-0.013291634089132143,0.007818608287724738,3.0
000065_2026-01-29,000065,2026-01-29,False,False,False,0_0,,,midweek_partial,True,True,True,0.004769475357710773,0.0031796502384737746,-0.031796502384737746,True,-0.007949125596184436,0.0023847376788552754,-0.0015822784810126667,0.024642289348171698,-0.014308426073131986,0.024642289348171698,1,-0.031807602792862655,False,-0.038155802861685295,0.024642289348171698,-0.06597774244833066,0.14387917329093813,True,5.0,0.00556438791732905,0.031796502384737746,-0.05166931637519878,-0.043720190779014234,False,0.0031796502384737746,0.024642289348171698,1.0
000065_2026-02-02,000065,2026-02-02,False,False,False,0_0,3.7713,-4.5759,monday,True,True,True,0.018883415435139606,0.024630541871921263,0.046798029556650356,True,0.022167487684729092,0.16748768472906406,0.005640612409347323,0.03284072249589487,-0.006568144499178974,0.06568144499178996,0,-0.04083204930662554,False,-0.006568144499178974,0.06568144499178996,-0.03530377668308704,0.18144499178981954,True,5.0,-0.0024630541871920597,0.004105090311987025,-0.03284072249589498,-0.031198686371100126,False,-0.01231527093596052,0.06568144499178996,4.0
000065_2026-02-04,000065,2026-02-04,True,False,False,1_0,0.722,-1.6755,midweek_partial,True,True,True,-0.017254901960784275,-0.0235294117647058,-0.05647058823529405,True,-0.053333333333333344,0.08862745098039215,-0.006384676775738285,-0.0039215686274508554,-0.026666666666666616,-0.0039215686274508554,1,-0.049606299212598515,False,-0.0643137254901961,-0.0039215686274508554,-0.07843137254901966,0.15686274509803932,True,5.0,-0.04705882352941171,-0.040784313725490184,-0.0760784313725491,-0.07450980392156858,False,-0.05647058823529405,-0.0039215686274508554,2.0
000065_2026-02-06,000065,2026-02-06,False,False,False,0_0,4.687,2.2895,completed_week,True,True,True,0.009975062344139696,0.0033250207813797505,-0.013300083125519557,True,-0.009975062344139696,0.15128844555278453,-0.006584362139917754,0.01662510390689942,0.0,0.01662510390689942,1,-0.026165167620605057,False,-0.01995012468827928,0.01662510390689942,-0.023275145469659253,0.22610141313383192,True,5.0,0.009975062344139696,0.01662510390689942,-0.020781379883624385,-0.0191188694929344,False,,,
000065_2026-02-10,000065,2026-02-10,,False,False,0_0,,,tuesday_gate_failed,True,True,True,0.0,0.0033698399326032025,-0.0016849199663017123,True,-0.005897219882055604,0.22746419545071594,0.0033698399326032025,0.010951979780960297,-0.006739679865206405,0.010951979780960297,1,-0.016666666666666607,False,-0.007582139848357317,0.010951979780960297,-0.010109519797809718,0.34877843302443146,False,,,,,,False,-0.005897219882055604,0.010951979780960297,3.0
000065_2026-02-12,000065,2026-02-12,False,False,False,0_0,,,midweek_partial,True,True,True,-0.0008438818565400519,-0.00421940928270037,0.023628691983122563,True,0.032067510548523304,0.17890295358649788,-0.0033783783783782884,0.012658227848101333,-0.005907172995780585,0.048101265822784844,0,-0.015297906602254385,False,-0.008438818565400852,0.048101265822784844,-0.008438818565400852,0.35105485232067535,False,,,,,,False,-0.00421940928270037,0.012658227848101333,1.0
000065_2026-02-24,000065,2026-02-24,,False,False,0_0,,,tuesday_gate_failed,True,True,True,0.002473206924979321,0.008244023083264551,0.016488046166529102,True,0.06018136850783162,0.33388293487221743,0.005756578947368363,0.023907666941467287,-0.0008244023083264773,0.0618301731244848,0,-0.0015527950310559868,False,-0.0008244023083264773,0.0618301731244848,-0.0008244023083264773,0.3495465787304204,True,5.0,0.02885408079142615,0.15169002473206916,0.02638087386644683,0.10882110469909323,False,0.06018136850783162,0.0618301731244848,3.0
000065_2026-02-26,000065,2026-02-26,True,False,False,1_0,3.1573,0.2766,midweek_partial,True,True,True,-0.0024330900243308973,0.042984590429845815,0.04217356042173548,True,0.054339010543390076,0.18085969180859696,0.04552845528455274,0.04460665044606649,-0.008921330089213253,0.08353609083536084,0,-0.026946107784431073,False,-0.008921330089213253,0.08353609083536084,-0.008921330089213253,0.32765612327656135,True,5.0,0.012165450121654597,0.13300892133008935,0.009732360097323589,0.09083536090835365,False,0.042984590429845815,0.04460665044606649,1.0
000065_2026-03-02,000065,2026-03-02,True,False,False,1_0,7.054,4.1733,monday,True,True,True,-0.0015564202334630295,0.011673151750972721,0.04747081712062262,True,0.056031128404669284,0.1190661478599222,0.013250194855806807,0.039688715953307474,-0.0077821011673151474,0.0871595330739301,0,-0.02863278453829632,False,-0.0077821011673151474,0.0871595330739301,-0.04435797665369634,0.2739299610894943,True,5.0,0.05058365758754868,0.11984435797665371,-0.010116731517509692,0.07237354085603132,False,0.04669260700389111,0.0871595330739301,4.0
000065_2026-03-04,000065,2026-03-04,False,False,False,0_0,4.2454,-4.7377,midweek_partial,True,True,True,0.021545319465081647,0.008172362555720625,-0.0007429420505200568,True,0.03417533432392261,0.06835066864784545,-0.013090909090909042,0.03789004457652312,0.0022288261515601704,0.03789004457652312,1,-0.0035790980672870676,False,-0.015601783060921304,0.03789004457652312,-0.08766716196136703,0.2161961367013372,True,5.0,0.002971768202080227,0.0690936106983655,-0.054977711738484425,0.023774145616641817,False,-0.0007429420505200568,0.03789004457652312,2.0
000065_2026-03-06,000065,2026-03-06,False,False,False,0_0,4.339,-4.6441,completed_week,True,True,True,0.0037174721189590088,0.03494423791821544,-0.019330855018587445,True,-0.028252788104089266,0.04907063197026007,0.03111111111111109,0.037174721189590976,-0.0037174721189591198,0.040892193308550207,0,-0.06642857142857139,True,-0.05427509293680299,0.040892193308550207,-0.08698884758364311,0.21710037174721197,True,5.0,0.0037174721189590088,0.0698884758364311,-0.05427509293680299,0.024535315985130035,False,,,
000065_2026-03-10,000065,2026-03-10,,False,False,0_0,,,tuesday_gate_failed,True,True,True,-0.0007581501137224889,-0.0090978013646702,-0.004548900682335044,True,0.04473085670962873,0.06671721000758146,-0.00834597875569043,0.0007581501137225999,-0.0356330553449582,0.09097801364670222,0,-0.042390548992355725,False,-0.0356330553449582,0.09097801364670222,-0.06899166034874893,0.24109173616376056,True,5.0,0.04321455648218353,0.05003790750568604,-0.06899166034874893,-0.04397270659590602,False,0.04473085670962873,0.09097801364670222,3.0
000065_2026-03-12,000065,2026-03-12,False,True,False,0_1,,,midweek_partial,True,True,True,0.0144706778370145,0.04950495049504955,0.01980198019801982,True,-0.00990099009900991,0.03351104341203337,0.0345345345345347,0.09596344249809596,0.009139375476009182,0.09596344249809596,1,-0.09659485753995833,True,-0.012185833968012205,0.09596344249809596,-0.06473724295506467,0.2467631378522468,True,5.0,0.04798172124904787,0.054836252856054646,-0.06473724295506467,-0.03960396039603975,False,0.04950495049504955,0.09596344249809596,1.0
000065_2026-03-16,000065,2026-03-16,False,False,False,0_0,1.9855,-5.7869,monday,True,True,True,0.00522778192681117,-0.029126213592232997,-0.036594473487677415,True,-0.07169529499626592,-0.06572068707991041,-0.034175334323922835,0.005974607916355401,-0.031366691560866355,0.005974607916355401,1,-0.0772086117297699,False,-0.07393577296489917,0.005974607916355401,-0.08289768483943238,0.22255414488424208,True,5.0,-0.06646751306945486,0.10156833457804337,-0.06646751306945486,0.026885735623599638,False,-0.058252427184466105,0.005974607916355401,4.0
000065_2026-03-18,000065,2026-03-18,False,False,False,0_0,,,midweek_partial,True,True,True,-0.010852713178294615,-0.0364341085271318,-0.022480620155038822,True,0.0023255813953488857,-0.00852713178294573,-0.025862068965517238,0.0007751937984497026,-0.03875968992248058,0.058914728682170514,0,-0.05344070278184487,True,-0.0480620155038759,0.058914728682170514,-0.0480620155038759,0.2689922480620155,True,5.0,-0.03100775193798455,0.14341085271317833,-0.03100775193798455,0.06589147286821695,False,-0.022480620155038822,0.0007751937984497026,2.0
000065_2026-03-20,000065,2026-03-20,False,False,False,0_0,13.9758,11.9017,completed_week,True,True,True,-0.008723235527359208,0.025376685170499735,0.12767644726407634,True,0.11974623314829502,0.09833465503568606,0.034399999999999986,0.08326724821570197,-0.008723235527359208,0.16970658207771616,0,-0.04271186440677954,False,-0.008723235527359208,0.16970658207771616,-0.016653449643140306,0.2981760507533704,True,5.0,-0.008723235527359208,0.16970658207771616,-0.008723235527359208,0.09040444091990496,False,,,
000065_2026-03-24,000065,2026-03-24,,False,False,0_0,,,tuesday_gate_failed,True,True,True,0.019690576652601877,-0.007032348804500654,-0.023909985935302358,True,-0.03305203938115331,-0.06751054852320681,-0.026206896551724035,0.03727144866385368,-0.014767932489451518,0.03727144866385368,1,-0.06779661016949157,True,-0.05414908579465538,0.03727144866385368,-0.12798874824191286,0.15119549929676523,True,5.0,-0.040084388185654074,0.12587904360056257,-0.0520393811533052,-0.017580872011251802,False,-0.03305203938115331,0.03727144866385368,3.0
000065_2026-03-26,000065,2026-03-26,True,False,False,1_0,4.4747,-3.8829,midweek_partial,True,True,True,-0.01008645533141217,-0.009365994236311348,-0.002161383285302687,True,0.04827089337175794,-0.05619596541786753,0.0007278020378456151,-0.006484149855907728,-0.03097982708933711,0.0778097982708934,0,-0.02740641711229952,False,-0.03097982708933711,0.0778097982708934,-0.10662824207492794,0.17939481268011526,True,5.0,-0.016570605187319898,0.15345821325648412,-0.028818443804034644,0.006484149855907839,False,-0.009365994236311348,-0.006484149855907728,1.0
000065_2026-03-30,000065,2026-03-30,True,False,True,1_1,4.3726,-3.985,monday,True,True,True,0.009386281588447787,0.05054151624548742,0.051985559566787076,True,0.0953068592057762,-0.0931407942238267,0.04077253218884125,0.08014440433212999,0.0043321299638989785,0.15595667870036123,0,-0.05246720799500326,False,0.0043321299638989785,0.15595667870036123,-0.10469314079422376,0.18194945848375466,True,4.0,0.02527075812274382,0.18194945848375466,0.008664259927797957,0.051263537906137246,False,0.008664259927797957,0.15595667870036123,4.0
