signal_id,code,date,weekly_passed,sv_legacy,td_legacy,weekly_daily_cell,t_eff,eff_delta,weekday_path,matured_1,matured_2,matured_3,matured_5,matured_10,matured_15,matured_20,overnight_gap,fwd1,mfe1_full,mae1_full,fwd2,mfe2_full,mae2_full,fwd3,mfe3_full,mae3_full,fwd5,mfe5_full,mae5_full,fwd10,mfe10_full,mae10_full,fwd15,mfe15_full,mae15_full,fwd20,mfe20_full,mae20_full,next_day_open_to_close,next_day_high_vs_signal_close,next_day_low_vs_signal_close,peak3_return,peak3_session_offset,giveback_from_peak3,early3_up_then_flat,matured_week,next_week_sessions,next_week_open_gap,next_week_high,next_week_low,next_week_return,matured_week_remaining,week_remaining_return,week_remaining_high,week_remaining_sessions
000065_2026-03-26,000065,2026-03-26,True,False,False,1_0,5.5934,-2.7642,midweek_partial,True,True,True,True,True,True,True,-0.01008645533141217,-0.009365994236311348,-0.006484149855907728,-0.03097982708933711,-0.002161383285302687,0.023054755043227626,-0.03097982708933711,0.04827089337175794,0.0778097982708934,-0.03097982708933711,0.09293948126801155,0.15345821325648412,-0.03097982708933711,0.04899135446685876,0.17939481268011526,-0.03097982708933711,0.019452449567723296,0.17939481268011526,-0.03097982708933711,-0.022334293948126804,0.17939481268011526,-0.03746397694524506,0.0007278020378456151,-0.006484149855907728,-0.03097982708933711,0.0778097982708934,0,-0.02740641711229952,False,True,5.0,-0.016570605187319898,0.15345821325648412,-0.028818443804034644,0.006484149855907839,False,-0.009365994236311348,-0.006484149855907728,1.0
000065_2026-03-30,000065,2026-03-30,False,False,True,0_1,6.8779,-3.1221,monday,True,True,True,True,True,True,True,0.009386281588447787,0.05054151624548742,0.08014440433212999,0.0043321299638989785,0.051985559566787076,0.15595667870036123,0.0043321299638989785,0.0953068592057762,0.15595667870036123,0.0043321299638989785,0.07870036101083033,0.15595667870036123,0.0043321299638989785,0.03826714801444053,0.18194945848375466,-0.02527075812274371,0.04476534296028878,0.18194945848375466,-0.02527075812274371,-0.09675090252707585,0.18194945848375466,-0.10469314079422376,0.04077253218884125,0.08014440433212999,0.0043321299638989785,0.15595667870036123,0,-0.05246720799500326,False,True,4.0,0.02527075812274382,0.18194945848375466,0.008664259927797957,0.051263537906137246,False,0.008664259927797957,0.15595667870036123,4.0
000065_2026-04-01,000065,2026-04-01,False,False,False,0_0,7.6162,-2.3838,midweek_partial,True,True,True,True,True,True,True,0.007549759780370646,0.041180507892930596,0.07343857240905982,0.0048043925875085325,-0.04118050789293071,0.07343857240905982,-0.04461221688400829,0.02539464653397383,0.07343857240905982,-0.04461221688400829,0.028826355525051417,0.12354152367879201,-0.04461221688400829,-0.013040494166094652,0.12354152367879201,-0.07343857240905971,-0.06588881262868918,0.12354152367879201,-0.07343857240905971,-0.12216884008236095,0.12354152367879201,-0.14893617021276595,0.033378746594005415,0.07343857240905982,0.0048043925875085325,0.07343857240905982,1,-0.04475703324808189,False,True,4.0,-0.02539464653397383,0.12354152367879201,-0.04118050789293071,-0.0006863417982154729,False,-0.04118050789293071,0.07343857240905982,2.0
000065_2026-04-03,000065,2026-04-03,False,False,False,0_0,1.5644,-8.4356,completed_week,True,True,True,True,True,True,True,0.016463851109520533,0.06943450250536864,0.06943450250536864,0.0,0.1581961345740872,0.17179670722977813,0.0,0.0730136005726556,0.17179670722977813,0.0,-0.019327129563350032,0.17179670722977813,-0.0336435218324983,0.010021474588403745,0.17179670722977813,-0.0336435218324983,-0.07659269863994278,0.17179670722977813,-0.08160343593414465,-0.00858983536148894,0.17179670722977813,-0.11238367931281323,0.05211267605633796,0.06943450250536864,0.0,0.17179670722977813,0,-0.08430054978619428,False,True,4.0,0.016463851109520533,0.17179670722977813,0.0,0.04223335719398702,False,,,
000065_2026-04-08,000065,2026-04-08,True,False,False,1_0,30.1761,27.8318,midweek_partial,True,True,True,True,True,True,True,-0.04202719406674904,-0.07354758961681085,-0.01606922126081578,-0.07540173053152033,-0.10012360939431397,-0.01606922126081578,-0.10321384425216318,-0.1532756489493201,-0.01606922126081578,-0.16563658838071693,-0.0871446229913474,-0.01606922126081578,-0.16563658838071693,-0.13040791100123605,-0.01606922126081578,-0.16563658838071693,-0.2181705809641532,-0.01606922126081578,-0.23362175525339923,-0.1804697156983931,-0.01606922126081578,-0.23362175525339923,-0.03290322580645155,-0.01606922126081578,-0.07540173053152033,-0.01606922126081578,1,-0.1394472361809045,False,True,5.0,-0.11928306551297896,-0.03831891223732997,-0.16563658838071693,-0.12546353522867737,False,-0.10012360939431397,-0.01606922126081578,2.0
000065_2026-04-10,000065,2026-04-10,True,False,False,1_0,2.8913,0.547,completed_week,True,True,True,True,True,True,True,-0.021291208791208827,-0.05906593406593408,-0.01579670329670335,-0.07280219780219788,-0.012362637362637319,-0.006868131868131844,-0.07280219780219788,0.014423076923076872,0.06868131868131866,-0.07280219780219788,-0.02815934065934067,0.06868131868131866,-0.07280219780219788,-0.06799450549450547,0.06868131868131866,-0.08241758241758246,-0.09271978021978022,0.06868131868131866,-0.14835164835164838,-0.10027472527472536,0.06868131868131866,-0.14835164835164838,-0.03859649122807007,-0.01579670329670335,-0.07280219780219788,0.06868131868131866,0,-0.050771208226221165,True,True,5.0,-0.021291208791208827,0.06868131868131866,-0.07280219780219788,-0.02815934065934067,False,,,
000065_2026-04-14,000065,2026-04-14,True,False,False,1_0,,,tuesday_B,True,True,True,True,True,True,True,0.011126564673157091,0.02712100139082052,0.08205841446453399,0.011126564673157091,0.0,0.08205841446453399,-0.01182197496522952,-0.01599443671766343,0.08205841446453399,-0.021557719054242086,0.006258692628650975,0.08205841446453399,-0.053546592489568945,-0.1300417246175244,0.08205841446453399,-0.1376912378303199,-0.06606397774687067,0.08205841446453399,-0.1376912378303199,-0.1265646731571627,0.08205841446453399,-0.1376912378303199,0.015818431911966968,0.08205841446453399,0.011126564673157091,0.08205841446453399,1,-0.09061696658097684,True,True,5.0,-0.026425591098748313,0.006954102920723182,-0.07093184979137701,-0.05632823365785822,False,-0.01599443671766343,0.08205841446453399,3.0
000065_2026-04-16,000065,2026-04-16,False,False,False,0_0,1.3438,-1.1914,midweek_partial,True,True,True,True,True,True,True,-0.0006954102920723182,-0.01599443671766343,0.013908205841446364,-0.021557719054242086,-0.018776077885952813,0.013908205841446364,-0.0368567454798332,0.006258692628650975,0.013908205841446364,-0.053546592489568945,-0.053546592489568945,0.013908205841446364,-0.057023643949930425,-0.11057023643949926,0.013908205841446364,-0.1376912378303199,-0.09735744089012521,0.013908205841446364,-0.1376912378303199,-0.1383866481223922,0.013908205841446364,-0.152990264255911,-0.015309672929714746,0.013908205841446364,-0.021557719054242086,0.013908205841446364,1,-0.007544581618655677,False,True,5.0,-0.026425591098748313,0.006954102920723182,-0.07093184979137701,-0.05632823365785822,False,-0.01599443671766343,0.013908205841446364,1.0
000065_2026-04-20,000065,2026-04-20,True,False,False,1_0,5.7372,5.0354,monday,True,True,True,True,True,True,True,-0.007087172218284921,0.025513819985825803,0.02622253720765433,-0.03543586109142449,-0.0028348688873138794,0.02622253720765433,-0.03543586109142449,-0.03543586109142449,0.02622253720765433,-0.0389794472005669,-0.08575478384124724,0.02622253720765433,-0.0907158043940467,-0.01842664776754077,0.02622253720765433,-0.12119064493267184,-0.0907158043940467,0.02622253720765433,-0.12119064493267184,-0.13536498936924157,0.02622253720765433,-0.14103472714386944,0.03283369022127047,0.02622253720765433,-0.03543586109142449,0.02622253720765433,1,-0.06008287292817682,False,True,4.0,-0.07441530829199139,-0.06732813607370658,-0.12119064493267184,-0.09355067328136069,False,-0.03827072997873837,0.02622253720765433,4.0
000065_2026-04-22,000065,2026-04-22,True,False,False,1_0,1.1561,0.4543,midweek_partial,True,True,True,True,True,True,True,-0.01279317697228144,-0.03269367448471927,-0.010660980810234588,-0.03624733475479747,-0.03553660270078185,-0.010660980810234588,-0.05046197583511025,-0.08315565031982941,-0.010660980810234588,-0.08813077469793884,-0.10092395167022028,-0.010660980810234588,-0.11869225302061126,-0.05756929637526653,0.002132196162046851,-0.11869225302061126,-0.12651030561478316,0.002132196162046851,-0.13432835820895528,-0.0717839374555792,0.002132196162046851,-0.1464108031272211,-0.02015838732901376,-0.010660980810234588,-0.03624733475479747,-0.010660980810234588,1,-0.07327586206896552,False,True,4.0,-0.0717839374555792,-0.06467661691542292,-0.11869225302061126,-0.09097370291400142,False,-0.03553660270078185,-0.010660980810234588,2.0
000065_2026-04-24,000065,2026-04-24,False,False,False,0_0,4.8459,4.1441,completed_week,True,True,True,True,True,True,True,-0.037582903463522443,-0.04937361827560793,-0.030213706705969012,-0.05453205600589539,-0.07811348563006637,-0.030213706705969012,-0.08621960206337509,-0.06779661016949157,-0.030213706705969012,-0.08621960206337509,-0.02652910832719224,-0.008843036109064006,-0.08621960206337509,-0.03463522476050118,0.03905674281503302,-0.08621960206337509,-0.05895357406042745,0.03905674281503302,-0.10685335298452459,-0.07885040530582166,0.03905674281503302,-0.11495946941783353,-0.012251148545176171,-0.030213706705969012,-0.05453205600589539,-0.030213706705969012,1,-0.03875379939209722,False,True,4.0,-0.037582903463522443,-0.030213706705969012,-0.08621960206337509,-0.05747973470891665,False,,,
000065_2026-05-07,000065,2026-05-07,True,False,False,1_0,9.5731,7.5057,midweek_partial,True,True,True,True,True,True,True,-0.02527075812274371,-0.030324909747292406,-0.007942238267148016,-0.04404332129963895,-0.04259927797833929,-0.007942238267148016,-0.051985559566786965,-0.06281588447653419,-0.007942238267148016,-0.067870036101083,-0.07364620938628152,-0.007942238267148016,-0.07436823104693135,-0.11913357400722013,-0.007942238267148016,-0.12490974729241866,-0.1306859205776172,-0.007942238267148016,-0.15451263537906124,-0.0880866425992779,-0.007942238267148016,-0.15451263537906124,-0.005185185185185182,-0.007942238267148016,-0.04404332129963895,-0.007942238267148016,1,-0.055312954876273634,False,True,5.0,-0.04476534296028878,-0.03898916967509014,-0.10108303249097461,-0.0931407942238267,False,-0.030324909747292406,-0.007942238267148016,1.0
000065_2026-05-11,000065,2026-05-11,False,False,False,0_0,1.0837,-3.0248,monday,True,True,True,True,True,True,True,-0.004524886877827927,-0.02111613876319751,-0.004524886877827927,-0.026395173453997,-0.012066365007541435,-0.004524886877827927,-0.03318250377073906,-0.03242835595776772,-0.004524886877827927,-0.03318250377073906,-0.07315233785822017,-0.004524886877827927,-0.08144796380090502,-0.015082956259426794,0.0,-0.0942684766214178,-0.07993966817496223,0.0,-0.11689291101055799,-0.10784313725490191,0.0,-0.11689291101055799,-0.01666666666666672,-0.004524886877827927,-0.026395173453997,-0.004524886877827927,1,-0.028030303030303072,False,True,5.0,-0.06108597285067863,-0.034690799396681626,-0.0942684766214178,-0.08069381598793368,False,-0.05279034690799389,-0.004524886877827927,4.0
000065_2026-05-13,000065,2026-05-13,False,True,False,0_1,,,midweek_partial,True,True,True,True,True,True,True,0.0,-0.020610687022900698,0.003816793893129722,-0.020610687022900698,-0.04122137404580151,0.003816793893129722,-0.04961832061068694,-0.061832061068702204,0.003816793893129722,-0.07022900763358775,-0.02519083969465652,0.003816793893129722,-0.07480916030534346,-0.04580152671755722,0.012213740458015376,-0.083206106870229,-0.07022900763358775,0.012213740458015376,-0.10610687022900755,-0.11755725190839683,0.012213740458015376,-0.12213740458015265,-0.020610687022900698,0.003816793893129722,-0.020610687022900698,0.003816793893129722,1,-0.06539923954372617,False,True,5.0,-0.04961832061068694,-0.022900763358778553,-0.083206106870229,-0.06946564885496187,False,-0.04122137404580151,0.003816793893129722,2.0
000065_2026-05-15,000065,2026-05-15,False,False,False,0_0,5.8935,1.785,completed_week,True,True,True,True,True,True,True,-0.00875796178343946,-0.02149681528662417,0.0,-0.030254777070063743,-0.013535031847133783,0.0,-0.030254777070063743,0.01671974522292996,0.019108280254777066,-0.035031847133757954,-0.029458598726114782,0.019108280254777066,-0.043789808917197526,-0.023885350318471388,0.05573248407643305,-0.0676751592356688,-0.01273885350318471,0.05573248407643305,-0.0676751592356688,-0.07643312101910837,0.05573248407643305,-0.13375796178343946,-0.012851405622489986,0.0,-0.030254777070063743,0.019108280254777066,0,-0.002343750000000089,False,True,5.0,-0.00875796178343946,0.019108280254777066,-0.043789808917197526,-0.029458598726114782,False,,,
000065_2026-05-19,000065,2026-05-19,,True,False,u_1,,,tuesday_gate_failed,True,True,True,True,True,True,True,-0.005649717514124353,0.030669895076674614,0.03309120258272791,-0.021791767554479424,-0.015334947538337307,0.03309120258272791,-0.021791767554479424,-0.016142050040355183,0.03309120258272791,-0.030669895076674836,0.010492332526230719,0.07021791767554464,-0.030669895076674836,-0.04358353510895896,0.07021791767554464,-0.05488297013720744,-0.017756255044390712,0.07021791767554464,-0.05488297013720744,0.008071025020177425,0.07021791767554464,-0.12187247780468113,0.03652597402597402,0.03309120258272791,-0.021791767554479424,0.03309120258272791,1,-0.04765625000000007,True,True,5.0,0.0177562550443906,0.07021791767554464,-0.05488297013720744,-0.01049233252623094,False,-0.016142050040355183,0.03309120258272791,3.0
000065_2026-05-21,000065,2026-05-21,False,False,False,0_0,,,midweek_partial,True,True,True,True,True,True,True,0.009016393442622839,-0.0008196721311476418,0.015573770491803307,-0.015573770491803418,0.07049180327868854,0.08688524590163915,-0.015573770491803418,0.026229508196721207,0.08688524590163915,-0.015573770491803418,-0.013114754098360715,0.08688524590163915,-0.040163934426229564,0.03524590163934427,0.08688524590163915,-0.040163934426229564,-0.10409836065573785,0.08688524590163915,-0.1081967213114754,0.00983606557377037,0.08688524590163915,-0.1081967213114754,-0.009748172217709294,0.015573770491803307,-0.015573770491803418,0.08688524590163915,0,-0.05580693815987936,False,True,5.0,0.033606557377048984,0.08688524590163915,-0.040163934426229564,0.004918032786885185,False,-0.0008196721311476418,0.015573770491803307,1.0
000065_2026-05-25,000065,2026-05-25,True,False,False,1_0,8.6102,6.5218,monday,True,True,True,True,True,True,True,-0.03215926493108723,-0.04134762633996947,-0.026033690658499253,-0.054364471669219094,-0.04287901990811638,-0.008422664624808562,-0.05895865237366005,-0.07810107197549765,-0.008422664624808562,-0.10336906584992345,-0.06584992343032159,-0.008422664624808562,-0.10336906584992345,-0.09418070444104143,-0.006125574272588086,-0.10336906584992345,-0.049004594180704464,-0.006125574272588086,-0.16692189892802445,-0.08805513016845334,-0.006125574272588086,-0.16692189892802445,-0.009493670886076,-0.026033690658499253,-0.054364471669219094,-0.008422664624808562,0,-0.07027027027027033,False,True,5.0,-0.0811638591117918,-0.006125574272588086,-0.10107197549770297,-0.050535987748851485,False,-0.061255742725880635,-0.008422664624808562,4.0
000065_2026-05-27,000065,2026-05-27,False,False,False,0_0,,,midweek_partial,True,True,True,True,True,True,True,0.0,-0.036799999999999944,0.009600000000000053,-0.06319999999999992,-0.019199999999999995,0.014399999999999968,-0.06319999999999992,-0.02399999999999991,0.014399999999999968,-0.06319999999999992,-0.025600000000000067,0.014399999999999968,-0.06319999999999992,-0.07519999999999993,0.03839999999999999,-0.07999999999999996,0.02079999999999993,0.03839999999999999,-0.12959999999999994,-0.09120000000000006,0.03839999999999999,-0.12959999999999994,-0.036799999999999944,0.009600000000000053,-0.06319999999999992,0.014399999999999968,0,-0.03785488958990524,False,True,5.0,-0.040000000000000036,0.03839999999999999,-0.060799999999999965,-0.008000000000000007,False,-0.019199999999999995,0.014399999999999968,2.0
000065_2026-05-29,000065,2026-05-29,False,False,False,0_0,2.0321,-0.0563,completed_week,True,True,True,True,True,True,True,-0.021207177814029365,-0.004893964110929794,0.015497553017944643,-0.03507340946166393,-0.03344208809135396,0.015497553017944643,-0.03588907014681886,-0.006525285481239762,0.027732463295269127,-0.04241435562805873,0.011419249592169667,0.05872756933115819,-0.04241435562805873,-0.0538336052202284,0.05872756933115819,-0.11256117455138659,0.01060358890701485,0.05872756933115819,-0.11256117455138659,-0.1835236541598695,0.05872756933115819,-0.19820554649265898,0.01666666666666683,0.015497553017944643,-0.03507340946166393,0.027732463295269127,0,-0.033333333333333326,False,True,5.0,-0.021207177814029365,0.05872756933115819,-0.04241435562805873,0.011419249592169667,False,,,
000065_2026-06-02,000065,2026-06-02,,False,False,u_0,,,tuesday_gate_failed,True,True,True,True,True,True,True,-0.008438818565400852,0.02784810126582271,0.06329113924050622,-0.009282700421940904,0.06582278481012671,0.07848101265822804,-0.009282700421940904,0.04641350210970474,0.09535864978902953,-0.009282700421940904,0.02700421940928277,0.09535864978902953,-0.009282700421940904,0.05400843881856554,0.09535864978902953,-0.08185654008438814,0.03713080168776384,0.09535864978902953,-0.08185654008438814,-0.16962025316455698,0.09535864978902953,-0.19409282700421937,0.03659574468085114,0.06329113924050622,-0.009282700421940904,0.09535864978902953,0,-0.044684129429892194,False,True,5.0,0.013502109704641274,0.032067510548523304,-0.08185654008438814,-0.021097046413502074,False,0.04641350210970474,0.09535864978902953,3.0
000065_2026-06-04,000065,2026-06-04,True,False,False,1_0,7.2159,4.4403,midweek_partial,True,True,True,True,True,True,True,0.0063341250989708,-0.0182106096595408,0.027711797307996777,-0.030878859857482177,-0.06334125098970711,0.027711797307996777,-0.06730007917656389,-0.0364212193190816,0.027711797307996777,-0.06730007917656389,-0.13460015835312755,0.027711797307996777,-0.1385589865399841,-0.02454473475851149,0.027711797307996777,-0.1385589865399841,-0.17656373713380846,0.027711797307996777,-0.1781472684085511,-0.22644497228820282,0.027711797307996777,-0.24386381631037213,-0.024390243902439046,0.027711797307996777,-0.030878859857482177,0.027711797307996777,1,-0.06240369799691836,False,True,5.0,-0.04908946951702309,-0.031670625494853555,-0.1385589865399841,-0.08155186064924791,False,-0.0182106096595408,0.027711797307996777,1.0
000065_2026-06-08,000065,2026-06-08,False,False,False,0_0,7.9567,4.6234,monday,True,True,True,True,True,True,True,0.01098901098901095,0.02874049027895187,0.03381234150464918,0.0076077768385460764,-0.02282333051563812,0.03381234150464918,-0.02789518174133554,-0.07607776838546076,0.03381234150464918,-0.08030431107354175,0.04987320371935766,0.06762468300929836,-0.08030431107354175,0.006762468300929747,0.09044801352493659,-0.08030431107354175,-0.169061707523246,0.09044801352493659,-0.18343195266272183,-0.22316145393068476,0.09044801352493659,-0.22654268808114963,0.017558528428093467,0.03381234150464918,0.0076077768385460764,0.03381234150464918,1,-0.1062959934587081,True,True,4.0,0.019442096365173356,0.09044801352493659,0.010143702451394843,0.041420118343195256,False,-0.019442096365173356,0.03381234150464918,4.0
000065_2026-06-10,000065,2026-06-10,False,False,False,0_0,,,midweek_partial,True,True,True,True,True,True,True,-0.01211072664359869,-0.054498269896193885,-0.01211072664359869,-0.05882352941176472,0.0034602076124565784,0.03633217993079585,-0.05882352941176472,0.07439446366781999,0.09256055363321791,-0.05882352941176472,0.10380622837370246,0.11591695501730093,-0.05882352941176472,-0.01730103806228378,0.11591695501730093,-0.05882352941176472,-0.1522491349480969,0.11591695501730093,-0.1738754325259515,-0.23183391003460208,0.11591695501730093,-0.24913494809688586,-0.04290718038528896,-0.01211072664359869,-0.05882352941176472,0.09256055363321791,0,-0.016627078384798155,False,True,4.0,0.04325259515570945,0.11591695501730093,0.033737024221453416,0.0657439446366781,False,0.0034602076124565784,0.03633217993079585,2.0
000065_2026-06-12,000065,2026-06-12,False,False,False,0_0,3.7359,0.4026,completed_week,True,True,True,True,True,True,True,0.03965517241379324,0.07068965517241388,0.08879310344827607,0.03189655172413808,0.07672413793103461,0.10862068965517246,0.030172413793103647,0.10000000000000009,0.11206896551724155,0.030172413793103647,0.06810344827586223,0.11206896551724155,0.008620689655172598,-0.13706896551724135,0.11206896551724155,-0.15258620689655167,-0.18534482758620674,0.11206896551724155,-0.19051724137931025,-0.2594827586206896,0.11206896551724155,-0.26120689655172413,0.02985074626865658,0.08879310344827607,0.03189655172413808,0.11206896551724155,0,-0.010852713178294615,False,True,4.0,0.03965517241379324,0.11206896551724155,0.030172413793103647,0.0620689655172415,False,,,
000065_2026-06-16,000065,2026-06-16,True,False,False,1_0,,,tuesday_A,True,True,True,True,True,True,True,-0.015212169735788539,0.021617293835068052,0.032826261008807034,-0.02081665332265814,-0.013610888710968716,0.032826261008807034,-0.03522818254603677,-0.008006405124099225,0.032826261008807034,-0.06325060048038422,-0.01601281024819845,0.032826261008807034,-0.06325060048038422,-0.21216973578863096,0.032826261008807034,-0.23538831064851873,-0.2826261008807045,0.032826261008807034,-0.2826261008807045,-0.29703763010408335,0.032826261008807034,-0.323458767013611,0.0373983739837398,0.032826261008807034,-0.02081665332265814,0.032826261008807034,1,-0.03953488372093017,True,True,5.0,-0.03763010408326661,0.0048038430744596905,-0.16893514811849475,-0.16733386709367493,False,-0.013610888710968716,0.032826261008807034,2.0
000065_2026-06-18,000065,2026-06-18,True,False,False,1_0,1.7385,-1.6753,midweek_partial,True,True,True,True,True,True,True,-0.024350649350649456,0.005681818181818121,0.007305194805194759,-0.05032467532467522,-0.03327922077922074,0.016233766233766156,-0.05032467532467522,-0.0024350649350648457,0.018668831168831224,-0.05032467532467522,-0.15584415584415579,0.018668831168831224,-0.15746753246753242,-0.20698051948051954,0.018668831168831224,-0.22483766233766234,-0.275974025974026,0.018668831168831224,-0.29788961038961037,-0.28327922077922074,0.018668831168831224,-0.31412337662337675,0.03078202995008339,0.007305194805194759,-0.05032467532467522,0.018668831168831224,0,-0.02071713147410359,False,True,5.0,-0.024350649350649456,0.018668831168831224,-0.15746753246753242,-0.15584415584415579,False,,,
000065_2026-06-23,000065,2026-06-23,,False,False,u_0,,,tuesday_gate_failed,True,True,True,True,True,True,True,0.014273719563392184,0.031905961376994085,0.053736356003358576,-0.0067170445004197665,-0.04617968094038627,0.053736356003358576,-0.06381192275398828,-0.12678421494542402,0.053736356003358576,-0.12846347607052888,-0.17464315701091515,0.053736356003358576,-0.18891687657430734,-0.22837951301427373,0.053736356003358576,-0.23173803526448356,-0.2753988245172123,0.053736356003358576,-0.29051217464315704,-0.24097397145256083,0.053736356003358576,-0.29051217464315704,0.017384105960265073,0.053736356003358576,-0.0067170445004197665,0.053736356003358576,1,-0.17131474103585664,True,True,5.0,-0.1435768261964735,-0.14189756507136853,-0.1981528127623845,-0.17968094038623006,False,-0.12678421494542402,0.053736356003358576,3.0
000065_2026-06-25,000065,2026-06-25,False,False,False,0_0,,,midweek_partial,True,True,True,True,True,True,True,-0.010563380281690127,-0.08450704225352101,0.009683098591549477,-0.08626760563380276,-0.11883802816901401,0.009683098591549477,-0.13468309859154926,-0.13468309859154926,0.009683098591549477,-0.14964788732394363,-0.13732394366197176,0.009683098591549477,-0.15933098591549288,-0.2183098591549295,0.009683098591549477,-0.2359154929577465,-0.215669014084507,0.009683098591549477,-0.256161971830986,-0.18397887323943662,0.009683098591549477,-0.256161971830986,-0.07473309608540923,0.009683098591549477,-0.08626760563380276,0.009683098591549477,1,-0.14298169136878813,False,True,5.0,-0.10211267605633789,-0.10035211267605626,-0.15933098591549288,-0.13996478873239437,False,-0.08450704225352101,0.009683098591549477,1.0
000066_2026-01-05,000066,2026-01-05,True,False,True,1_1,2.31,1.4841,monday,True,True,True,True,True,True,True,-0.002735978112175186,0.024623803009575784,0.03146374829001353,-0.006155950752393946,0.011627906976744207,0.03146374829001353,-0.006155950752393946,0.032147742818057434,0.03625170998631999,-0.006155950752393946,0.13679890560875507,0.13679890560875507,-0.006155950752393946,0.11012311901504779,0.19151846785225723,-0.006155950752393946,0.17852257181942544,0.3406292749658002,-0.006155950752393946,0.07045143638850893,0.3406292749658002,-0.006155950752393946,0.027434842249657088,0.03146374829001353,-0.006155950752393946,0.03625170998631999,0,-0.003960396039603964,False,True,5.0,0.049931600547195476,0.19151846785225723,0.049931600547195476,0.1333789329685362,False,0.033515731874144805,0.04240766073871405,4.0
000066_2026-01-07,000066,2026-01-07,True,False,False,1_0,1.3058,0.4799,midweek_partial,True,True,True,True,True,True,True,-0.006761325219743153,0.020283975659229236,0.024340770791074995,-0.006761325219743153,0.021636240703177823,0.030425963488843744,-0.006761325219743153,0.12373225152129819,0.12373225152129819,-0.006761325219743153,0.13184584178498993,0.17782285327924274,-0.006761325219743153,0.2048681541582149,0.2048681541582149,-0.006761325219743153,0.1223799864773496,0.32521974306964174,-0.006761325219743153,0.08924949290060846,0.32521974306964174,-0.006761325219743153,0.027229407760381186,0.024340770791074995,-0.006761325219743153,0.12373225152129819,0,0.0,False,True,5.0,0.03786342123056108,0.17782285327924274,0.03786342123056108,0.12035158891142661,False,0.021636240703177823,0.030425963488843744,2.0
000066_2026-01-09,000066,2026-01-09,True,False,False,1_0,1.4669,0.641,completed_week,True,True,True,True,True,True,True,0.01588352084712108,0.09993381866313711,0.09993381866313711,0.01588352084712108,0.06816677696889495,0.13500992720052962,0.01588352084712108,0.10787557908669765,0.15287888815354078,0.01588352084712108,0.09662475181998675,0.15287888815354078,0.01588352084712108,0.21045665122435464,0.297154202514891,0.01588352084712108,0.05029781601588357,0.297154202514891,0.01588352084712108,0.05823957643944411,0.297154202514891,0.01588352084712108,0.08273615635179166,0.09993381866313711,0.01588352084712108,0.15287888815354078,0,-0.03903559127439726,False,True,5.0,0.01588352084712108,0.15287888815354078,0.01588352084712108,0.09662475181998675,False,,,
000066_2026-01-13,000066,2026-01-13,True,False,False,1_0,,,tuesday_A,True,True,True,True,True,True,True,0.005576208178438735,0.0371747211895912,0.07930607187112759,0.004337050805452325,0.013011152416356975,0.07930607187112759,0.0012391573729864103,0.02664188351920682,0.07930607187112759,-0.024163568773234223,0.0037174721189590088,0.07930607187112759,-0.024163568773234223,0.058240396530359506,0.21437422552664187,-0.024163568773234223,0.013630731102850069,0.21437422552664187,-0.03469640644361838,0.006195786864931829,0.21437422552664187,-0.03531598513011158,0.03142329020332735,0.07930607187112759,0.004337050805452325,0.07930607187112759,1,-0.04879448909299666,False,True,5.0,0.004337050805452325,0.21437422552664187,-0.01239157372986377,0.13320941759603455,False,0.02664188351920682,0.07930607187112759,3.0
000066_2026-01-15,000066,2026-01-15,False,False,False,0_0,2.7921,-1.7031,midweek_partial,True,True,True,True,True,True,True,-0.004281345565749217,0.013455657492354778,0.06177370030581031,-0.03669724770642213,-0.007339449541284515,0.06177370030581031,-0.03669724770642213,-0.009174311926605672,0.06177370030581031,-0.03669724770642213,0.19266055045871555,0.19877675840978593,-0.03669724770642213,0.004281345565749328,0.19877675840978593,-0.03669724770642213,-0.02996941896024463,0.19877675840978593,-0.04709480122324172,0.00917431192660545,0.19877675840978593,-0.04770642201834874,0.017813267813267863,0.06177370030581031,-0.03669724770642213,0.06177370030581031,1,-0.06682027649769584,True,True,5.0,-0.008562691131498545,0.19877675840978593,-0.02507645259938851,0.11865443425076427,False,0.013455657492354778,0.06177370030581031,1.0
000066_2026-01-19,000066,2026-01-19,False,False,False,0_0,1.1911,-6.7568,monday,True,True,True,True,True,True,True,0.022797288971041274,-0.001848428835489857,0.046826863832409193,-0.009858287122612497,0.09796672828096109,0.09796672828096109,-0.009858287122612497,0.20147874306839175,0.20764017252002476,-0.009858287122612497,0.06161429451632783,0.20764017252002476,-0.009858287122612497,-0.03573629081947016,0.20764017252002476,-0.04004929143561309,0.004313000616142926,0.20764017252002476,-0.0406654343807763,0.011706715958102354,0.20764017252002476,-0.0406654343807763,-0.024096385542168752,0.046826863832409193,-0.009858287122612497,0.20764017252002476,0,-0.005102040816326592,False,True,5.0,0.1250770178681455,0.13801601971657407,-0.033271719038817094,-0.02218114602587795,False,0.12692544670363515,0.20764017252002476,4.0
