code,date,evidence_level,session_ordinal_in_week,planned_sessions_this_week,monthly_completed_state,monthly_provisional_state,monthly_state_changed_this_month,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,same_progress_return_delta_pct,cc_same_progress_return_delta_pct,same_progress_volume_ratio,planned_prorated_return_pct,planned_prorated_volume_ratio,early_week_evidence_strength,tuesday_recovery_ratio,prev_week_cc_pct,prev2_week_cc_pct,partial_week_cc_pct,momentum_context_positive,theory_stagnation_flag,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_eligibility_state,weekly_eligibility_reason,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell,pre_return_5_pct,dist_to_prior_ma5_pct,dist_to_prior_high5_pct,pre_return_10_pct,dist_to_prior_ma10_pct,dist_to_prior_high10_pct,pre_return_20_pct,dist_to_prior_ma20_pct,dist_to_prior_high20_pct,pre_return_60_pct,dist_to_prior_ma60_pct,dist_to_prior_high60_pct,prior_up_streak,today_overnight_pct,today_intraday_pct,today_close_position,today_upper_shadow_pct
000430,2026-01-07,L2,3,5,True,True,False,-2.0619,,,,,,,,,,,,-1.7722,-0.3783,-2.0619,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-0.5236,0.0,-0.5236,0.752,shrinking,0.24357142857142852,-0.1642,False,False,False,False,True,,,False,False,0_0,-3.2911,0.4759,-4.2821,-1.1643,-1.4778,-5.2369,-4.8568,-2.1375,-5.5901,-5.3284,-5.089,-24.6779,0,0.2618,-0.7833,0.0,0.3916
000430,2026-01-09,L2,5,5,True,True,False,-1.0309,0.409,7.6283,-7.2193,2.5207,,,,,,,,-1.7722,-0.3783,-1.0309,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-1.7903,2.8947,-4.685,1.1156,expanding,0.24857142857142847,-0.5632,False,False,False,False,True,,,False,False,0_0,3.3025,-0.156,-3.2746,0.3851,-0.0521,-4.2394,-0.8872,-0.8393,-4.2394,0.6435,-4.0859,-23.885,1,0.1279,-1.9157,0.3333,0.1277
000430,2026-01-13,L2,2,5,True,True,False,-3.6364,,,,,-2.09,-1.839,0.9895,-9.0909,1.0587,0.4,0.0,-1.0309,-1.7722,-3.3854,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-2.8796,-0.5208,-2.3587,1.5973,expanding,0.24857142857142847,-0.8851,False,False,False,False,True,,,False,False,u_0,0.0,-3.3351,-5.8376,-1.7995,-2.9558,-7.4813,-3.0457,-3.9669,-7.4813,-0.1307,-7.3272,-26.4618,0,0.1309,-3.0065,0.1111,0.1307
000430,2026-01-15,L2,4,5,True,True,False,-2.8571,,,,,,,,,,,,-1.0309,-1.7722,-2.6042,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.1339,0.6739,-0.54,1.2285,expanding,0.24499999999999986,0.0408,False,False,False,False,True,,,False,False,0_0,-1.7105,-1.6566,-5.0761,3.6061,-1.8888,-5.7935,-4.9618,-2.7245,-6.7332,-1.321,-6.5175,-25.8672,1,0.0,0.1339,0.7308,1.8742
000430,2026-01-19,L2,1,5,True,True,False,0.2729,1.7352,4.1558,-2.4206,0.1572,1.0521,0.1143,0.8913,1.3643,0.7862,0.2,,-3.9062,-1.0309,-0.4065,False,,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,-0.4065,-1.3369,0.9304,0.9827,normal,0.26499999999999985,-0.1132,False,False,False,False,True,,,False,False,1_0,-3.9062,-1.7117,-4.5455,-4.8969,-2.9959,-6.7259,-4.6512,-3.953,-8.3541,0.1357,-8.1747,-27.1556,0,-0.6775,0.2729,0.75,0.2729
000430,2026-01-21,L2,3,5,True,True,False,-1.0914,,,,,,,,,,,,-3.9062,-1.0309,-1.7615,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.1381,-1.4966,1.6347,0.6143,shrinking,0.2157142857142856,0.0464,True,True,False,False,True,False,True,False,True,0_1,-2.4259,-1.8147,-4.8556,-5.2356,-3.4363,-7.9949,-6.3389,-4.7431,-9.601,-4.6113,-9.324,-28.1467,0,0.5525,-0.4121,0.2222,0.5495
000430,2026-01-23,L2,5,5,True,True,False,-0.4093,0.5182,4.1558,-3.6376,0.7898,,,,,,,,-3.9062,-1.0309,-1.084,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,0.2747,0.4138,-0.1391,1.2067,expanding,0.17571428571428557,0.1138,False,False,False,False,True,,,False,False,0_0,-2.6738,0.0,-2.5367,-6.9054,-1.604,-6.8878,-6.5469,-3.3305,-8.9776,-6.4267,-8.5385,-27.6511,2,0.4121,-0.1368,0.4286,0.4104
000430,2026-01-27,L2,2,5,True,True,False,-1.5089,,,,,-0.2811,0.2532,1.0638,-3.7723,1.1918,0.4,0.0,-1.084,-3.9062,-1.6438,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-0.8287,-0.8219,-0.0068,0.6482,shrinking,0.1699999999999998,-0.3529,False,False,False,False,True,,,False,False,u_0,-1.4966,-1.1292,-2.578,-5.2356,-2.1932,-6.2663,-6.9409,-4.1836,-10.4738,-5.8518,-9.8556,-28.8404,0,-0.1381,-0.6916,0.5,0.1383
000430,2026-01-29,L2,4,5,True,True,False,-1.3717,,,,,,,,,,,,-1.084,-3.9062,-1.5068,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.5594,-0.4178,0.9773,1.511,expanding,0.15928571428571411,0.2511,False,False,False,False,True,,,False,True,0_0,-1.3793,-0.5533,-2.0436,-4.2838,-1.304,-5.643,-0.8322,-3.5482,-9.4458,-6.7797,-9.5484,-28.7413,0,0.0,0.5594,0.5,1.2587
000488,2026-06-02,L2,2,5,False,True,True,0.885,,,,,-2.6085,-3.4934,0.5345,2.2124,0.5909,0.4,,-0.4367,-2.5532,0.0,False,,0.4,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,-0.8696,0.8772,-1.7468,0.8657,shrinking,0.07357142857142852,-0.2718,False,False,False,False,True,,,False,False,1_0,0.0,-2.0619,-5.3942,2.6786,-1.256,-5.3942,-12.2137,-3.838,-13.6364,1.3216,-12.3751,-28.5266,1,0.0,-0.8696,0.5,0.0
000488,2026-06-04,L2,4,5,False,True,True,-5.3097,,,,,,,,,,,,-0.4367,-2.5532,-6.1404,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-3.6036,-2.6316,-0.972,1.3391,expanding,0.07142857142857137,-1.12,False,False,False,False,True,,,False,False,0_0,-5.5319,-6.3047,-9.7046,-1.7699,-7.1181,-11.2033,-10.8434,-8.6641,-15.415,-5.9322,-17.6554,-32.9154,0,-0.4505,-3.1674,0.125,0.0
000488,2026-06-10,L2,3,5,False,True,True,3.8095,4.4697,4.8673,-0.3976,1.4205,,,,,,,,-5.7018,-0.4367,1.3953,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,4.8077,0.0,4.8077,2.0476,expanding,0.06785714285714284,1.4737,False,False,False,False,False,,,False,True,1_0,-8.7719,2.1556,-4.386,-12.2363,-1.8902,-9.5436,-13.6929,-3.9859,-11.0204,-25.7143,-14.9379,-31.6614,0,-0.9615,5.8252,1.0,0.0
000488,2026-06-12,L2,5,5,False,True,True,3.3333,2.6041,4.8673,-2.2632,1.28,,,,,,,,-5.7018,-0.4367,0.9302,False,,1.0,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,1.4019,-1.8349,3.2367,0.6589,shrinking,0.07357142857142855,0.4078,True,True,False,False,True,False,True,False,True,1_1,0.0,2.0696,-0.4587,-8.547,-0.6865,-6.867,-9.7046,-3.4483,-9.9585,-22.4638,-14.5781,-31.9749,0,-0.9346,2.3585,1.0,0.0
000488,2026-06-16,L2,2,5,False,True,True,-1.8349,,,,,-0.8825,1.8733,0.7002,-4.5872,0.6078,0.4,0.0,0.9302,-5.7018,-1.3825,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-1.3825,0.0,-1.3825,0.7817,shrinking,0.07142857142857142,-0.42,False,False,False,False,True,,,False,False,u_0,4.3269,-0.3724,-4.0359,-5.6522,-0.9718,-6.9565,-3.125,-4.2506,-11.2033,-28.8525,-14.8598,-32.9154,0,-0.9217,-0.4651,0.5,0.4651
000488,2026-07-01,L2,3,5,False,True,True,2.1053,3.3321,9.0909,-5.7588,1.053,,,,,,,,-8.6538,-4.1475,2.1053,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,3.1915,-2.5907,5.7822,1.6736,expanding,0.07499999999999994,0.8,False,False,False,False,True,,,False,True,1_0,-9.6154,0.1032,-6.7308,-13.3641,-3.6264,-10.1852,-18.2609,-7.0436,-15.6522,-32.3741,-18.2527,-31.4488,0,-0.5319,3.7433,1.0,0.0
000488,2026-07-03,L2,5,5,False,True,True,8.9474,8.247,9.0909,-0.8439,1.0849,,,,,,,,-8.6538,-4.1475,8.9474,False,,1.0,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,4.0201,2.5773,1.4428,1.0025,normal,0.07357142857142851,1.0874,False,False,True,False,False,,,True,False,1_0,2.5773,7.3651,2.9851,-4.3269,4.3347,-1.4286,-10.3604,0.5587,-7.1749,-26.2963,-11.8086,-26.3345,2,-0.5025,4.5455,0.9091,0.5051
000488,2026-07-07,L2,2,5,False,True,True,-1.4493,,,,,-0.3966,-0.3966,0.9269,-3.6232,0.8108,0.4,0.2,8.9474,-8.6538,-1.4493,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.9901,-2.4155,3.4056,0.987,normal,0.07785714285714282,0.2569,True,True,False,False,True,False,True,False,True,u_1,4.6632,3.0303,-2.3923,-1.9417,3.0824,-2.3923,-6.0465,-0.4149,-8.5202,-23.1939,-12.3209,-27.4021,0,0.495,0.4926,0.4545,2.9557
000488,2026-07-09,L2,4,5,False,True,True,-3.3816,,,,,,,,,,,,8.9474,-8.6538,-3.3816,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-1.4778,-0.4902,-0.9876,1.0407,normal,0.08285714285714282,-0.3621,False,False,False,False,True,,,False,False,0_0,4.6392,-1.4778,-4.7619,-0.4902,1.3171,-4.7619,-2.4038,-2.1526,-10.3139,-22.5191,-13.276,-28.8256,0,-0.4926,-0.9901,0.1667,1.4851
000488,2026-07-13,L2,1,5,False,True,True,-2.5126,16.4305,3.3816,13.0489,0.1529,-0.0971,-0.5845,0.6678,-12.5628,0.7646,0.2,,-3.3816,8.9474,-3.0,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-3.0,0.0,-3.0,0.6832,shrinking,0.08571428571428566,-0.7,False,False,False,False,True,,,False,False,0_0,-3.3816,-3.8652,-7.619,5.2632,-2.5126,-7.619,-6.5421,-4.3393,-13.0045,-26.1993,-15.0489,-30.9609,0,-0.5,-2.5126,0.0,0.0
000488,2026-07-15,L2,3,5,False,True,True,-2.5126,,,,,,,,,,,,-3.3816,8.9474,-3.0,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-0.5128,0.5155,-1.0283,2.1239,expanding,0.0871428571428571,-0.1148,False,False,False,False,True,,,False,False,0_0,-4.4118,-2.2177,-5.3659,3.7234,-2.9029,-7.619,-10.1382,-3.266,-10.1852,-27.5093,-14.1023,-30.9609,1,0.0,-0.5128,0.1667,2.0513
000488,2026-07-17,L2,5,5,False,True,True,-5.0251,5.7995,3.3816,2.4179,0.8665,,,,,,,,-3.3816,8.9474,-5.5,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-2.0725,-0.5155,-1.5571,1.334,expanding,0.07999999999999997,-0.5,False,False,False,False,True,,,False,False,0_0,-3.5,-3.1762,-6.4356,-3.0151,-5.1205,-10.0,-7.2115,-4.9296,-10.0,-26.616,-15.4047,-32.7402,0,0.0,-2.0725,0.125,1.5544
000488,2026-07-21,L2,2,5,False,True,True,0.0,,,,,2.0101,1.9709,1.2946,0.0,0.938,0.4,,-5.5,-3.3816,-0.5291,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.0,-0.5291,0.5291,0.7551,shrinking,0.0764285714285714,0.0,False,False,False,False,True,,,False,False,u_0,-3.0928,-1.9812,-5.5276,-6.9307,-4.0816,-10.4762,-8.7379,-4.5443,-10.4762,-26.2745,-14.9898,-33.0961,0,0.5319,-0.5291,0.75,0.0
000488,2026-07-23,L2,4,5,False,True,True,2.6596,3.1636,5.0251,-1.8615,1.0509,,,,,,,,-5.5,-3.3816,2.1164,False,,0.8,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,2.1164,0.5319,1.5845,1.4691,expanding,0.0664285714285714,0.6022,False,False,True,True,True,,,True,False,1_1,-2.5773,1.9007,-1.5306,-6.8966,-0.0,-5.8537,-7.3529,-1.127,-8.0952,-29.4776,-11.758,-31.3167,1,-0.5291,2.6596,0.5556,2.1277
000488,2026-07-27,L2,1,5,False,True,True,1.0526,8.0183,1.0638,6.9545,0.1313,1.0526,1.5817,0.5993,5.2632,0.6564,0.2,,0.5291,-5.5,1.0526,False,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,1.0526,-1.5544,2.607,0.948,normal,0.062142857142857104,0.3218,True,True,False,False,True,False,True,False,True,1_1,0.5291,1.2658,-2.5381,-5.0,0.3659,-3.5176,0.0,-1.6141,-8.5714,-29.8893,-11.1043,-30.4348,0,0.0,1.0526,1.0,0.0
000488,2026-07-29,L2,3,5,False,True,True,3.1579,6.7568,1.0638,5.693,0.7789,,,,,,,,0.5291,-5.5,3.1579,False,,0.6,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,2.0833,0.0,2.0833,1.9044,expanding,0.05428571428571422,0.7368,False,False,True,True,True,,,False,True,1_1,2.1277,2.5105,-0.5076,-1.5385,2.7254,-1.5075,2.1277,0.3584,-6.6667,-26.7176,-8.2826,-25.7576,0,0.0,2.0833,1.0,0.0
000488,2026-07-31,L2,5,5,False,True,True,4.7368,5.5941,1.0638,4.5303,0.8468,,,,,,,,0.5291,-5.5,4.7368,False,,1.0,double_positive_efficiency_improved,completed_week,True,eligible,legacy_double_positive_efficiency_improved_completed_week,False,2.0513,-0.5102,2.5615,0.8795,shrinking,0.04999999999999995,0.8,True,True,False,False,True,False,True,False,True,1_1,1.0363,3.1088,0.0,1.0363,4.0795,0.0,-2.0101,1.9467,-5.2381,-21.6867,-6.036,-21.3439,0,0.5128,1.5306,1.0,0.0
000498,2026-01-05,L2,1,5,True,True,False,0.0,0.0,1.1475,-1.1475,0.3277,0.3279,-0.1642,0.8487,0.0,1.6385,0.2,,-0.3306,1.34,0.3317,False,False,0.2,none,monday,False,observation,legacy_not_passed_monday,False,0.3317,0.1661,0.1656,1.2073,expanding,0.0814285714285716,0.2456,False,False,True,True,True,,,True,False,0_1,0.6678,-0.033,-1.7857,2.2034,0.6823,-1.7857,-0.3306,0.8333,-1.7857,-1.6313,-1.5006,-6.9231,1,0.3317,0.0,0.6667,0.3306
000498,2026-01-07,L2,3,5,True,True,False,0.0,,,,,,,,,,,,-0.3306,1.34,0.3317,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-0.4934,0.4959,-0.9893,1.0157,normal,0.07428571428571448,-0.4038,False,False,False,False,True,,,False,False,0_0,0.4959,-0.033,-1.7857,1.8425,0.2984,-1.7857,0.0,0.8333,-1.7857,-3.7975,-1.3801,-6.9231,3,0.0,-0.4934,0.0,0.8224
000498,2026-01-09,L2,5,5,True,True,False,0.3306,0.2055,1.1475,-0.942,1.6083,,,,,,,,-0.3306,1.34,0.6633,False,,1.0,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,0.4967,-0.1653,0.662,1.165,expanding,0.0664285714285716,0.4516,False,False,False,False,True,,,False,True,1_0,0.3322,0.3306,-0.9788,1.0033,0.3804,-1.461,1.855,1.0488,-1.461,-3.6683,-0.9276,-6.6154,0,0.1656,0.3306,0.8,0.1653
000498,2026-01-13,L2,2,5,True,True,False,0.8278,,,,,0.3319,-0.4997,1.4146,2.0695,1.4291,0.4,,0.6633,-0.3306,0.3295,False,False,0.4,double_positive_efficiency_improved,tuesday_A,True,eligible,legacy_double_positive_efficiency_improved_tuesday_A,False,-0.1639,0.4942,-0.6582,0.9726,normal,0.06571428571428584,-0.1522,False,False,False,False,True,,,False,False,1_0,0.8264,0.3626,-0.6525,0.3289,0.5448,-1.1364,0.8264,1.2469,-1.1364,-2.8662,-0.4902,-6.3077,2,0.0,-0.1639,0.4286,0.4918
000498,2026-01-15,L2,4,5,True,True,False,1.9868,1.423,0.3306,1.0924,1.7452,,,,,,,,0.6633,-0.3306,1.4827,False,,0.8,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,0.4894,0.6568,-0.1674,0.4442,shrinking,0.07500000000000005,0.4,False,False,False,False,True,,,False,False,1_0,1.3223,1.2159,-1.5974,0.8224,1.5496,-1.5974,1.9967,2.2152,-1.5974,-1.4469,0.7139,-5.2308,1,0.0,0.4894,0.5556,0.6525
000498,2026-01-19,L2,1,5,True,True,False,-0.1623,1.4594,1.8212,-0.3618,0.1112,-1.1557,-0.4942,0.6546,-0.8117,0.5562,0.2,,1.318,0.6633,0.0,True,,0.2,none,monday,False,observation,down_day_no_partial_constraint,False,0.0,-0.1623,0.1623,0.6137,shrinking,0.08071428571428571,0.0,False,False,False,False,True,,,False,False,0_0,1.318,0.3918,-1.7572,1.99,0.9521,-1.7572,4.2373,1.6445,-1.7572,-3.1496,0.6437,-5.3846,0,0.1626,-0.1623,0.6,0.1623
000498,2026-01-21,L2,3,5,True,True,False,1.2987,2.5444,1.8212,0.7232,0.8507,,,,,,,,1.318,0.6633,1.4634,True,,0.6,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,-0.4785,1.9512,-2.4297,0.6396,shrinking,0.07928571428571425,-0.3784,False,False,False,False,True,,,False,False,1_0,2.9557,1.1017,-0.4785,3.125,1.9441,-0.4785,5.0251,2.6907,-0.4785,-1.5699,2.2085,-4.0,1,-0.4785,0.0,0.5714,0.4808
000498,2026-01-23,L2,5,5,True,True,False,1.461,1.831,1.8212,0.0098,0.798,,,,,,,,1.318,0.6633,1.626,True,,1.0,double_positive_efficiency_improved,completed_week,True,eligible,legacy_double_positive_efficiency_improved_completed_week,False,-0.4777,0.641,-1.1187,0.9544,normal,0.0814285714285714,-0.3684,False,False,False,False,True,,,False,False,1_0,1.9481,0.5146,-0.6359,3.9735,1.3952,-0.6359,5.0167,2.3667,-0.6359,-1.4129,2.4674,-2.1909,1,0.1592,-0.6359,0.25,0.318
000498,2026-01-27,L2,2,5,True,True,False,-0.64,,,,,-2.4257,-2.5912,1.0346,-1.6,1.1497,0.4,,1.626,1.318,-0.64,True,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-0.64,0.0,-0.64,0.7632,shrinking,0.0849999999999999,-0.4706,False,False,False,False,True,,,False,False,u_0,1.626,-0.767,-1.5848,2.459,0.2098,-1.5848,2.7961,1.3547,-1.5848,-0.7937,1.8562,-2.8169,0,0.0,-0.64,0.6364,0.0
000498,2026-01-29,L2,4,5,True,True,False,0.96,1.0347,1.461,-0.4263,1.1597,,,,,,,,1.626,1.318,0.96,True,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.318,1.2882,-0.9703,0.5464,shrinking,0.09499999999999988,0.2105,False,False,False,False,True,,,False,False,0_0,0.8013,0.8632,-0.4732,2.6101,1.3655,-0.4732,3.4539,2.6768,-0.4732,2.2764,3.4285,-1.252,1,0.0,0.318,0.7778,0.318
000498,2026-02-02,L2,1,5,True,True,False,-2.3772,11.8091,1.28,10.5291,0.2013,-2.3772,-2.6856,0.8595,-11.8859,1.0065,0.2,,1.28,1.626,-2.6856,True,,0.2,none,monday,False,observation,down_day_no_partial_constraint,False,-2.6856,0.317,-3.0026,1.2065,expanding,0.1014285714285713,-1.6761,False,False,False,False,True,,,False,False,0_0,1.28,-1.8796,-2.9921,2.9268,-1.566,-2.9921,4.9751,-0.2429,-2.9921,2.5932,0.8899,-3.5994,3,-0.316,-2.3772,0.1053,0.317
000498,2026-02-04,L2,3,5,True,True,False,-0.1585,,,,,,,,,,,,1.28,1.626,-0.4739,True,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.6129,0.6494,0.9636,1.0652,normal,0.10214285714285706,0.979,False,False,False,False,True,,,True,False,0_0,-0.161,0.6711,-0.7874,-1.1164,0.7678,-0.7874,1.9737,1.8346,-0.7874,-1.1164,3.2223,-1.4085,1,-0.3226,1.9417,0.8667,0.3236
000498,2026-02-06,L2,5,5,True,True,False,-1.4263,1.9247,1.28,0.6447,0.7411,,,,,,,,1.28,1.626,-1.7378,True,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-0.9554,-0.3175,-0.638,1.0402,normal,0.10357142857142858,-0.5793,False,False,False,False,True,,,False,False,0_0,-0.4754,-0.5437,-2.0472,0.0,-0.6072,-2.0472,3.9735,0.1449,-2.0472,-1.2579,1.9394,-2.6604,0,-0.4777,-0.48,0.0,0.96
000498,2026-02-10,L2,2,5,True,True,False,-0.319,,,,,1.4243,2.536,0.5944,-0.7974,0.6832,0.4,,-1.7378,1.28,0.4823,False,False,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-0.6359,1.1254,-1.7613,0.8636,shrinking,0.10285714285714295,-0.3889,False,False,False,False,True,,,False,False,u_0,2.1104,-0.1278,-1.1076,0.64,-0.1438,-1.5748,3.1148,0.3532,-1.5748,-1.1006,2.4898,-2.1909,1,0.159,-0.7937,0.0,0.0
000498,2026-02-12,L2,4,5,True,True,False,-0.638,,,,,,,,,,,,-1.7378,1.28,0.1608,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-0.638,0.32,-0.958,1.3143,expanding,0.10142857142857149,-0.3944,False,False,False,False,True,,,False,False,0_0,-0.4762,-0.511,-1.4241,-0.318,-0.4951,-1.8898,2.2838,-0.2082,-1.8898,0.4808,2.1702,-1.8898,1,0.319,-0.9539,0.1429,0.0
000498,2026-02-24,L2,1,5,True,True,False,0.3247,,,,,0.0057,0.0203,1.2037,1.6234,1.2015,0.2,,-1.7685,-1.7378,1.1457,False,False,0.2,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,1.1457,-1.9262,3.0718,0.9337,normal,0.10285714285714295,0.6806,True,True,False,False,True,False,True,False,True,1_1,-1.7685,-0.8026,-1.9048,-3.4755,-0.8185,-2.3697,-0.6504,-1.0329,-2.6772,-0.3263,1.3392,-2.6772,0,0.8183,0.3247,0.5,0.487
000498,2026-02-26,L2,3,5,True,True,False,1.461,1.8956,2.5518,-0.6562,1.2846,,,,,,,,-1.7685,-1.7378,2.2913,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,0.0,1.1327,-1.1327,0.5587,shrinking,0.10071428571428585,0.0,False,False,False,False,True,,,False,False,1_0,0.0,0.6765,-1.1076,0.8065,0.1924,-1.1076,-0.319,0.0801,-1.5748,4.8658,2.3919,-1.5748,2,0.32,-0.319,0.375,0.4785
000498,2026-03-02,L2,1,5,True,True,False,0.7987,2.0077,2.4351,-0.4274,0.3978,0.474,-1.1457,1.7351,3.9936,1.9892,0.2,,3.2733,-1.7685,0.0,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,0.0,0.96,-0.96,1.5037,expanding,0.09785714285714299,0.0,False,False,False,False,True,,,False,False,0_0,1.2841,1.4469,-0.316,0.4777,1.1867,-0.316,0.4777,1.0085,-0.6299,5.3422,3.217,-0.6299,1,-0.7924,0.7987,0.6364,0.639
000498,2026-03-04,L2,3,5,True,True,False,-3.9936,,,,,,,,,,,,3.2733,-1.7685,-4.7544,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-3.2206,-1.5848,-1.6358,1.1453,expanding,0.09785714285714306,-2.0438,False,False,False,False,True,,,False,False,0_0,0.4854,-4.0855,-5.3543,-1.2719,-3.6396,-5.3543,-0.64,-3.8092,-5.3543,4.0201,-1.8455,-5.3543,0,-0.4831,-2.7508,0.0,0.3236
000498,2026-03-06,L2,5,5,True,True,False,-2.2364,1.1844,2.4351,-1.2507,1.8882,,,,,,,,3.2733,-1.7685,-3.0111,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,1.6611,0.1664,1.4947,0.8986,shrinking,0.10285714285714308,0.9722,True,True,False,False,True,True,False,True,False,0_1,-3.68,-0.8425,-3.622,-3.9872,-1.0989,-3.622,-4.2925,-1.6788,-3.622,0.1664,-0.0599,-3.622,1,-0.4983,2.1703,0.8667,0.3339
000498,2026-03-10,L2,2,5,True,True,False,0.4942,,,,,1.293,1.258,0.7956,1.2356,0.8701,0.4,,-3.0111,3.2733,-0.3268,False,,0.4,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,0.3289,-0.6536,0.9825,1.2551,expanding,0.1092857142857145,0.183,False,False,True,True,True,,,False,True,1_1,-3.645,0.1971,-3.7855,-0.491,-1.1986,-3.937,-3.9494,-1.6526,-3.937,0.4959,-0.4217,-3.937,0,0.4934,-0.1637,0.4167,0.982
000498,2026-03-12,L2,4,5,True,True,False,1.9769,2.4351,2.2364,0.1987,1.0148,,,,,,,,-3.0111,3.2733,1.1438,False,,0.8,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,0.3241,1.1475,-0.8234,1.1492,expanding,0.11928571428571447,0.1677,False,False,False,False,True,,,False,False,1_0,2.6622,1.5087,0.1618,-1.28,0.5196,-2.5197,-0.4839,-0.1291,-2.5197,1.4803,1.009,-2.5197,2,0.0,0.3241,0.5,0.6483
000498,2026-03-16,L2,1,5,True,True,False,-1.7516,8.1034,3.4596,4.6438,0.2162,-1.9163,-1.098,1.6033,-8.758,1.0808,0.2,,2.6144,-3.0111,-1.7516,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-1.7516,1.454,-3.2056,0.7432,shrinking,0.12142857142857164,-0.9059,False,False,False,False,True,,,False,False,0_0,2.6144,0.0973,-2.3734,-0.4754,0.3415,-2.8346,0.0,-0.3633,-2.8346,5.9022,0.5405,-2.8346,4,0.0,-1.7516,0.1333,0.3185
000498,2026-03-18,L2,3,5,True,True,False,-3.0255,,,,,,,,,,,,2.6144,-3.0111,-3.0255,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-0.6525,-0.6483,-0.0042,1.3078,expanding,0.12214285714285733,-0.3275,False,False,False,False,True,,,False,False,0_0,0.4918,-1.5837,-3.6392,-1.2882,-0.6039,-3.6392,-2.5437,-1.4882,-4.0945,1.3223,-0.8412,-4.0945,0,0.3263,-0.9756,0.4545,0.0
