code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half,date_ts,industry,trend_age,amount_relative_20d,return_realized_5d,hard_gate,age_bin,volume_stagnation,fwd10_industry_peer_median,fwd10_industry_demeaned
000685,2024-12-03,1,bull,ma_bull,two_day_acceleration,current_week,0.0043478260869564,-0.0108695652173914,0.0032608695652174,-0.025,0.0413043478260868,2024H2,2024-12-03,sw_l1:801970,0.0,0.914525,0.075581,True,0-5,False,0.0151057401812688,-0.0259753053986602
000685,2024-12-05,3,bull,ma_bull,pullback_holds,current_week,0.0365853658536585,0.0088691796008868,-0.0243902439024389,-0.0011086474501108,0.0620842572062085,2024H2,2024-12-05,sw_l1:801970,0.0,0.786466,0.02381,True,0-5,False,0.0123986647591798,-0.003529485158293001
000685,2025-01-27,0,mid,none,pullback_holds,current_week,0.0034013605442175,-0.0124716553287981,0.012471655328798,-0.0249433106575964,0.012471655328798,2025H1,2025-01-27,sw_l1:801970,0.0,0.996622,0.017361,False,0-5,False,-0.0353994139655715,0.022927758636773404
000685,2025-02-07,4,mid,none,two_day_acceleration,current_week,-0.0067873303167421,-0.0180995475113122,0.0147058823529413,-0.0305429864253393,0.007918552036199,2025H1,2025-02-07,sw_l1:801970,0.0,1.371278,0.029172,False,0-5,False,0.017188591345860454,-0.035288138857172656
000685,2025-02-11,1,mid,macd_stabilizing,shrinking_volume_acceleration,current_week,-0.0113507377979568,0.0124858115777524,0.0068104426787742,-0.0272417707150964,0.0238365493757093,2025H1,2025-02-11,sw_l1:801970,2.0,0.776032,0.006826,True,0-5,False,,
000685,2025-02-24,0,bull,macd_stabilizing,pullback_holds,current_week,0.0136518771331057,0.0091012514220705,0.0341296928327643,-0.0034129692832766,0.0284414106939703,2025H1,2025-02-24,sw_l1:801970,0.0,1.42038,0.005688,True,0-5,False,0.0,0.0091012514220705
000685,2025-03-05,2,bull,none,pullback_holds,current_week,0.0011248593925758,0.0247469066366703,0.0056242969628794,-0.0146231721034871,0.0281214848143982,2025H1,2025-03-05,sw_l1:801970,6.0,1.106185,-0.010022,False,6-20,False,0.0196078431372548,0.005139063499415498
000685,2025-03-06,3,bull,none,pullback_holds,current_week,0.0011198208286673,0.0235162374020156,0.0055991041433371,-0.019036954087346,0.0279955207166853,2025H1,2025-03-06,sw_l1:801970,7.0,0.989678,0.001119,False,6-20,False,0.0130718954248365,0.010444341977179101
000685,2025-03-07,4,bull,none,pullback_holds,current_week,0.0133630289532293,0.0044543429844097,-0.0846325167037861,-0.024498886414254,0.0244988864142539,2025H1,2025-03-07,sw_l1:801970,8.0,0.928083,0.015855,False,6-20,False,,
000685,2025-03-14,4,bull,none,two_day_acceleration,current_week,-0.013129102844639,-0.013129102844639,-0.0645514223194748,-0.0196936542669583,0.0076586433260394,2025H1,2025-03-14,sw_l1:801970,3.0,2.303196,0.014493,False,0-5,True,,
000685,2025-03-20,3,bull,none,two_day_acceleration,current_week,-0.0043859649122808,-0.0153508771929825,-0.0657894736842106,-0.0285087719298247,0.0098684210526316,2025H1,2025-03-20,sw_l1:801970,7.0,1.168711,0.022371,False,6-20,False,0.0332458061108836,-0.0485966833038661
000685,2025-03-24,0,mid,none,pullback_holds,current_week,-0.025274725274725,-0.0769230769230768,-0.0417582417582416,-0.1098901098901099,0.0120879120879122,2025H1,2025-03-24,sw_l1:801970,9.0,1.341269,-0.001099,False,6-20,False,-0.003348530367227749,-0.07357454655584905
000685,2025-03-25,1,mid,none,pullback_holds,current_week,-0.0186608122941822,-0.0768386388583972,-0.0428100987925355,-0.110867178924259,0.0109769484083426,2025H1,2025-03-25,sw_l1:801970,10.0,1.247518,0.004391,False,6-20,False,-0.0283911671924289,-0.0484474716659683
000685,2025-03-26,2,mid,none,pullback_holds,current_week,-0.0229508196721311,-0.0699453551912568,-0.0382513661202185,-0.1147540983606558,0.0054644808743169,2025H1,2025-03-26,sw_l1:801970,11.0,1.107322,0.007684,False,6-20,False,-0.0158730158730158,-0.054072339318241
000685,2025-03-27,3,mid,none,pullback_holds,current_week,-0.012101210121012,-0.0583058305830582,-0.0209020902090208,-0.1089108910891089,0.0022002200220021,2025H1,2025-03-27,sw_l1:801970,0.0,0.929072,-0.006565,False,0-5,False,-0.0127388535031847,-0.045566977079873505
000685,2025-04-21,0,mid,none,pullback_holds,current_week,0.0081585081585082,0.0058275058275059,-0.0046620046620046,-0.0093240093240093,0.0396270396270395,2025H1,2025-04-21,sw_l1:801970,0.0,0.571921,0.002339,False,0-5,False,,
000685,2025-04-22,1,mid,none,pullback_holds,current_week,-0.0206185567010308,-0.0103092783505154,-0.0309278350515463,-0.0263459335624284,0.0217640320733103,2025H1,2025-04-22,sw_l1:801970,0.0,0.88268,0.019883,False,0-5,False,0.0101892285298399,-0.0204985068803553
000685,2025-04-23,2,mid,none,pullback_holds,current_week,-0.0217640320733103,-0.0114547537227949,-0.0320733104238259,-0.0263459335624284,0.0217640320733103,2025H1,2025-04-23,sw_l1:801970,0.0,0.628259,0.023474,False,0-5,False,0.0204379562043794,-0.0318927099271743
000685,2025-04-25,4,mid,macd_stabilizing,shrinking_volume_acceleration,current_week,-0.0125714285714284,0.008,-0.0308571428571428,-0.0285714285714285,0.0171428571428571,2025H1,2025-04-25,sw_l1:801970,0.0,0.948113,0.044601,True,0-5,False,0.01879596849835285,-0.010795968498352848
000685,2025-05-06,1,mid,none,pullback_holds,current_week,-0.0046082949308754,-0.0046082949308754,-0.0126728110599078,-0.0115207373271889,0.0253456221198158,2025H1,2025-05-06,sw_l1:801970,0.0,1.344345,-0.023864,False,0-5,False,0.023187149627434248,-0.027795444558309648
000685,2025-05-07,2,bull,none,pullback_holds,current_week,0.0232018561484916,0.0023201856148491,-0.0046403712296985,-0.0046403712296985,0.0324825986078884,2025H1,2025-05-07,sw_l1:801970,0.0,1.080066,-0.029213,False,0-5,False,0.04848737307992705,-0.046167187465077954
000685,2025-05-08,3,bull,none,pullback_holds,current_week,0.003472222222222,-0.011574074074074,-0.0081018518518518,-0.011574074074074,0.0300925925925925,2025H1,2025-05-08,sw_l1:801970,0.0,0.975057,-0.002312,False,0-5,False,0.05247732075666195,-0.06405139483073595
000685,2025-05-09,4,bull,none,pullback_holds,current_week,-0.0069284064665127,-0.0230946882217089,-0.0034642032332562,-0.0254041570438799,0.0277136258660508,2025H1,2025-05-09,sw_l1:801970,0.0,1.100602,0.010526,False,0-5,False,,
000685,2025-05-15,3,bull,none,pullback_holds,current_week,-0.0138568129330253,-0.0161662817551964,0.0092378752886836,-0.0265588914549653,0.0046189376443419,2025H1,2025-05-15,sw_l1:801970,0.0,1.214903,0.004635,False,0-5,False,-0.2394329896907217,0.22326670793552528
000685,2025-08-13,2,bull,ma_bull,two_day_acceleration,current_week,-0.0048828125000001,-0.015625,-0.0400390625,-0.0234375,0.0322265625,2025H2,2025-08-13,sw_l1:801970,6.0,1.599455,0.050463,True,6-20,False,0.0246913580246914,-0.0403163580246914
000685,2025-08-14,3,bull,ma_bull,two_day_acceleration,current_week,-0.0029325513196479,0.0019550342130987,-0.0205278592375367,-0.0224828934506354,0.0332355816226783,2025H2,2025-08-14,sw_l1:801970,7.0,1.653907,0.065353,True,6-20,False,,
000685,2025-08-15,4,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0019138755980862,-0.0057416267942583,-0.0583732057416268,-0.0430622009569379,0.0114832535885167,2025H2,2025-08-15,sw_l1:801970,8.0,1.38799,0.058163,True,6-20,False,-0.054885404101327,0.0491437773070687
000685,2025-09-08,0,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0251256281407035,0.0361809045226129,0.3417085427135677,-0.0512562814070353,0.0532663316582913,2025H2,2025-09-08,sw_l1:801970,0.0,0.792148,-0.02737,True,0-5,False,-0.0466830466830467,0.08286395120565959
000685,2025-09-12,4,bull,ma_bull,pullback_holds,current_week,-0.0305188199389624,0.1851475076297051,0.3479145473041709,-0.0396744659206511,0.254323499491353,2025H2,2025-09-12,sw_l1:801970,0.0,1.121379,0.001017,True,0-5,False,-0.037172403207858404,0.22231991083756353
000685,2025-11-14,4,bull,ma_bull,pullback_holds,current_week,0.0066945606694561,0.0343096234309621,0.1380753138075312,-0.0292887029288704,0.0694560669456068,2025H2,2025-11-14,sw_l1:801970,0.0,1.29093,0.0025,True,0-5,False,-0.0445182724252491,0.0788278958562112
000685,2025-12-31,2,bull,none,two_day_acceleration,current_week,0.0356839422259982,0.0016992353440952,0.0492778249787595,-0.0161427357689039,0.0603228547153782,2025H2,2025-12-31,sw_l1:801970,0.0,1.203186,0.032801,False,0-5,False,0.0796370967741937,-0.0779378614300985
000685,2026-01-06,1,bull,none,two_day_acceleration,current_week,-0.0172272354388842,0.0065627563576702,0.0360951599671863,-0.0393765381460212,0.0319934372436423,2026H1,2026-01-06,sw_l1:801970,0.0,1.008792,0.081105,False,0-5,False,0.03535068624067525,-0.028787929883005048
000685,2026-01-09,4,bull,none,shrinking_volume_acceleration,current_week,-0.032813781788351,0.0311730926989335,0.0,-0.0393765381460212,0.0492206726825268,2026H1,2026-01-09,sw_l1:801970,0.0,0.898554,0.046352,False,0-5,False,-8.619649352550537e-06,0.031181712348286053
000685,2026-01-21,2,bull,none,shrinking_volume_acceleration,current_week,0.0105605199025182,0.0268074735987002,-0.0324939073923639,-0.0211210398050365,0.0389926888708367,2026H1,2026-01-21,sw_l1:801970,1.0,0.806161,0.038917,False,0-5,False,0.0068376068376065,0.019969866761093698
000685,2026-01-22,3,bull,none,two_day_acceleration,current_week,-0.0267716535433072,-0.0330708661417322,-0.0472440944881891,-0.0511811023622047,0.0070866141732284,2026H1,2026-01-22,sw_l1:801970,2.0,1.231466,0.066892,False,0-5,False,0.0576725025746651,-0.0907433687163973
000685,2026-02-24,1,bull,none,shrinking_volume_acceleration,current_week,0.0118243243243243,-0.0143581081081081,-0.0962837837837836,-0.0346283783783784,0.03125,2026H1,2026-02-24,sw_l1:801970,0.0,0.703787,-0.036585,False,0-5,False,0.00773141202932325,-0.022089520137431352
000685,2026-02-27,4,bull,none,pullback_holds,current_week,-0.0083472454090149,-0.020033388981636,-0.0859766277128547,-0.0459098497495826,0.0191986644407347,2026H1,2026-02-27,sw_l1:801970,0.0,0.840884,0.0,False,0-5,False,0.0333333333333332,-0.0533667223149692
000685,2026-04-14,1,mid,none,pullback_holds,current_week,0.0225022502250225,0.045904590459046,-0.0036003600360035,-0.0063006300630061,0.054005400540054,2026H1,2026-04-14,sw_l1:801970,0.0,0.637989,0.040376,False,0-5,False,0.0175583270734832,0.028346263385562797
000685,2026-04-15,2,mid,none,pullback_holds,current_week,0.0414788097385032,0.0667267808836791,0.0982867448151487,-0.0027051397655545,0.0703336339044184,2026H1,2026-04-15,sw_l1:801970,0.0,0.63471,0.006369,False,0-5,False,0.1217391304347825,-0.0550123495511034
000685,2026-04-20,0,bull,none,shrinking_volume_acceleration,current_week,0.0196604110813227,0.0491510277033064,0.1027703306523681,-0.0080428954423592,0.092940125111707,2026H1,2026-04-20,sw_l1:801970,3.0,0.795015,0.013599,False,0-5,False,0.0526315789473685,-0.0034805512440621023
000685,2026-04-21,1,bull,none,two_day_acceleration,current_week,0.0265017667844522,0.0300353356890459,0.0768551236749115,-0.019434628975265,0.0803886925795052,2026H1,2026-04-21,sw_l1:801970,4.0,1.024776,0.025271,False,0-5,False,0.0186219739292363,0.011413361759809601
000685,2026-04-22,2,bull,none,two_day_acceleration,current_week,0.0269097222222223,0.0060763888888888,0.0546875,-0.0364583333333333,0.0616319444444444,2026H1,2026-04-22,sw_l1:801970,5.0,1.388294,0.044304,False,0-5,False,-0.007296472634542552,0.013372861523431352
000685,2026-04-28,1,bull,none,shrinking_volume_acceleration,current_week,0.0025795356835769,-0.0481513327601031,-0.0146173688736027,-0.0567497850386929,0.051590713671539,2026H1,2026-04-28,sw_l1:801970,9.0,1.139909,0.022887,False,6-20,False,,
002901,2025-05-08,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0342639593908628,-0.0411167512690354,-0.032741116751269,-0.0507614213197969,0.0068527918781726,2025H1,2025-05-08,sw_l1:801150,3.0,2.324885,0.198902,True,0-5,False,0.052739898989899,-0.0938566502589344
002901,2025-05-29,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0049608355091385,-0.0172323759791123,-0.0723237597911228,-0.0422976501305484,0.050130548302872,2025H1,2025-05-29,sw_l1:801150,0.0,1.105776,0.019322,True,0-5,False,0.0240558361055931,-0.0412882120847054
002901,2025-06-03,1,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0039215686274509,-0.0522875816993464,-0.0428758169934641,-0.0601307189542482,0.051503267973856,2025H1,2025-06-03,sw_l1:801150,0.0,1.420774,0.016454,True,0-5,False,-0.0421628772460312,-0.010124704453315203
002901,2025-06-04,2,bull,ma_bull,pullback_holds,current_week,-0.0249165168250705,-0.0842537888517852,-0.0778320061649113,-0.0932442846134086,0.0331363986642692,2025H1,2025-06-04,sw_l1:801150,0.0,0.954337,0.011842,True,0-5,False,-0.001433349259436,-0.0828204395923492
002901,2025-06-05,3,bull,ma_bull,pullback_holds,current_week,-0.0272020725388599,-0.0862694300518134,-0.0683937823834197,-0.0909326424870465,0.0419689119170982,2025H1,2025-06-05,sw_l1:801150,0.0,1.589961,0.014177,True,0-5,True,-0.05132993105312965,-0.034939498998683746
002901,2025-06-06,4,bull,ma_bull,pullback_holds,current_week,-0.0169757116740663,-0.07599895534082,-0.0548446069469835,-0.0835727343954033,0.0504048054322276,2025H1,2025-06-06,sw_l1:801150,0.0,1.220839,-0.010387,True,0-5,False,-0.0671209540034072,-0.008878001337412803
002901,2025-06-23,0,bull,none,two_day_acceleration,current_week,0.0159798149705634,0.011494252873563,0.2239977572189515,-0.0114942528735633,0.0370058873002523,2025H1,2025-06-23,sw_l1:801150,0.0,0.568715,-0.032653,False,0-5,False,,
002901,2025-06-25,2,bull,none,pullback_holds,current_week,0.0005574136008916,0.0100334448160535,0.2040133779264215,-0.0161649944258639,0.0309364548494983,2025H1,2025-06-25,sw_l1:801150,0.0,0.585647,0.00561,False,0-5,False,0.10216064251893905,-0.09212719770288555
002901,2025-07-01,1,bull,none,pullback_holds,current_week,-0.0041208791208791,0.143131868131868,0.2170329670329671,-0.0214285714285714,0.143131868131868,2025H2,2025-07-01,sw_l1:801150,0.0,0.659002,0.02549,False,0-5,False,0.02111440690615305,0.12201746122571497
002901,2025-07-02,2,bull,none,pullback_holds,current_week,0.0103150264845275,0.1460830777808754,0.2433788681349318,-0.0061332589908,0.170616113744076,2025H2,2025-07-02,sw_l1:801150,0.0,0.834724,0.001395,False,0-5,False,0.0287128712871287,0.1173702064937467
002901,2025-07-03,3,bull,none,pullback_holds,current_week,0.0121681415929202,0.1537610619469025,0.2240044247787609,-0.014103982300885,0.1794800884955749,2025H2,2025-07-03,sw_l1:801150,0.0,0.434844,0.013529,False,0-5,False,0.10506739855345071,0.0486936633934518
002901,2025-07-04,4,bull,none,pullback_holds,current_week,0.0220203688411781,0.1679053124139828,0.2298375997797963,-0.0187173135150013,0.1739609138453068,2025H2,2025-07-04,sw_l1:801150,0.0,0.818753,0.018576,False,0-5,False,0.0285714285714286,0.13933388384255418
002901,2025-07-10,3,bull,none,two_day_acceleration,current_week,0.1398907103825135,0.1956284153005463,0.5683060109289617,-0.0035519125683061,0.2590163934426228,2025H2,2025-07-10,sw_l1:801150,1.0,1.104336,0.017798,False,0-5,False,0.017425431929666252,0.17820298337088006
002901,2025-07-11,4,bull,macd_stabilizing,shrinking_volume_acceleration,current_week,0.1439741170126718,0.1922351038015637,0.583984901590725,-0.0024265300620114,0.2423833917497977,2025H2,2025-07-11,sw_l1:801150,2.0,1.105393,0.025974,True,0-5,False,0.0712610056483721,0.1209740981531916
002901,2025-07-14,0,bull,none,two_day_acceleration,current_week,0.1053164556962025,0.1189873417721518,0.5458227848101267,-0.0020253164556961,0.1665822784810127,2025H2,2025-07-14,sw_l1:801150,3.0,1.942254,0.048503,False,0-5,False,0.0542372881355932,0.0647500536365586
002901,2025-07-17,3,bull,macd_cross,shrinking_volume_acceleration,current_week,0.0491488851594341,0.0611364181251496,0.3735315272116997,-0.0139055382402301,0.1110045552625269,2025H2,2025-07-17,sw_l1:801150,6.0,4.594398,0.139891,True,6-20,False,0.0532364012213506,0.007900016903798997
002901,2025-07-18,4,bull,macd_cross,shrinking_volume_acceleration,current_week,0.0288506281991622,0.0395532805956257,0.3776174965100045,-0.0255932992089343,0.0781758957654723,2025H2,2025-07-18,sw_l1:801150,7.0,3.094268,0.142742,True,6-20,False,0.02505957554178705,0.014493705053838648
002901,2025-07-21,0,bull,ma_bull,two_day_acceleration,current_week,0.011904761904762,0.1252289377289377,0.3669871794871795,-0.0302197802197802,0.1252289377289377,2025H2,2025-07-21,sw_l1:801150,8.0,4.637261,0.15411,True,6-20,False,0.073667711598746,0.051561226130191706
002901,2025-07-24,3,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0128146453089244,0.3135011441647597,0.3386727688787185,-0.0105263157894737,0.3135011441647597,2025H2,2025-07-24,sw_l1:801150,11.0,2.860402,0.048897,True,6-20,False,0.0164520743919884,0.2970490697727713
002901,2025-08-15,4,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0079823369565217,-0.0655570652173912,-0.0582540760869565,-0.1051290760869566,0.0548573369565217,2025H2,2025-08-15,sw_l1:801150,27.0,1.331957,0.00783,True,21-60,False,-0.0356060606060606,-0.0299510046113306
002901,2025-09-10,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0083010514665191,0.0156797638812027,0.0105146651909242,-0.0544180040582918,0.0483305663161777,2025H2,2025-09-10,sw_l1:801150,0.0,0.582234,0.022752,True,0-5,False,-0.03650741407982265,0.05218717796102535
002901,2025-09-11,3,bull,ma_bull,pullback_holds,current_week,-0.0281238875044499,-0.0121039515841936,-0.0770736917052331,-0.0875756496974012,0.0115699537201849,2025H2,2025-09-11,sw_l1:801150,0.0,0.762741,0.044715,True,0-5,False,-0.0504385964912281,0.038334644907034504
002901,2025-10-13,0,bull,none,shrinking_volume_acceleration,current_week,-0.1121843755295711,-0.0945602440264361,-0.1653956956448059,-0.134892391120149,0.0083036773428233,2025H2,2025-10-13,sw_l1:801150,1.0,1.288156,0.112368,False,0-5,False,0.0316939890710381,-0.1262542330974742
002901,2025-10-27,0,bull,ma_bull,pullback_holds,current_week,-0.030115974560419,-0.0787504676393565,-0.1152263374485595,-0.0903479236812569,0.0475121586232696,2025H2,2025-10-27,sw_l1:801150,0.0,0.570987,0.019851,True,0-5,False,-0.0035282258064516,-0.07522224183290491
002901,2025-12-08,0,bull,none,pullback_holds,current_week,0.0101135190918471,0.0229102167182662,0.0212590299277606,-0.0350877192982457,0.0282765737874095,2025H2,2025-12-08,sw_l1:801150,0.0,1.408658,-0.01941,False,0-5,False,-0.041726618705036,0.0646368354233022
002901,2026-01-07,2,bull,none,pullback_holds,current_week,0.0206143896523847,0.0094987873888439,-0.0028294260307194,-0.0119240097008893,0.0683104284559417,2026H1,2026-01-07,sw_l1:801150,0.0,1.11179,0.024007,False,0-5,False,0.02046783625731,-0.0109690488684661
002901,2026-01-08,3,bull,none,pullback_holds,current_week,0.0280864821175994,-0.0014144271570014,0.0131339664578702,-0.0121236613457264,0.0680945645584967,2026H1,2026-01-08,sw_l1:801150,1.0,1.048009,0.031029,False,0-5,False,0.022680749128919903,-0.024095176285921303
002901,2026-01-09,4,bull,none,two_day_acceleration,current_week,-0.0098425196850393,-0.0127952755905512,-0.0234251968503937,-0.0375984251968504,0.040551181102362,2026H1,2026-01-09,sw_l1:801150,2.0,1.807981,0.080642,False,0-5,False,0.0323973165388827,-0.0451925921294339
002901,2026-01-13,1,bull,none,two_day_acceleration,current_week,-0.0656048540007584,-0.0159271899886235,-0.0779294653014789,-0.0849450132726583,0.0005688282138793,2026H1,2026-01-13,sw_l1:801150,4.0,2.76447,0.038179,False,0-5,False,0.0064081341311544495,-0.022335324119777948
002901,2026-01-30,4,bull,none,shrinking_volume_acceleration,current_week,-0.0331319430910154,-0.0742545312804522,-0.1381796920678231,-0.078347300721107,0.0,2026H1,2026-01-30,sw_l1:801150,0.0,1.181394,0.019541,False,0-5,False,-0.0060624142051902,-0.068192117075262
688518,2025-06-10,1,bull,none,shrinking_volume_acceleration,current_week,0.0411111111111113,0.1166666666666667,0.1344444444444446,-0.0305555555555555,0.1216666666666668,2025H1,2025-06-10,sw_l1:801890,2.0,2.757257,0.122895,False,0-5,False,0.0102827763496144,0.1063838903170523
688518,2025-08-05,1,bull,ma_bull,pullback_holds,current_week,0.0351267229879945,0.0395731436193862,0.0929301911960871,-0.0289017341040462,0.0738105824811026,2025H2,2025-08-05,sw_l1:801890,0.0,0.98384,-0.026817,True,0-5,False,0.0336700336700337,0.005903109949352503
688518,2025-08-06,2,bull,ma_bull,pullback_holds,current_week,0.0411633109619686,0.064876957494407,0.0872483221476509,-0.0228187919463087,0.0805369127516779,2025H2,2025-08-06,sw_l1:801890,0.0,0.996398,0.014545,True,0-5,False,0.036336775806974295,0.028540181687432706
688518,2025-08-15,4,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0017308524448291,0.0566854175681523,0.1562094331458243,-0.0558199913457377,0.0757247944612722,2025H2,2025-08-15,sw_l1:801890,4.0,0.851191,0.058124,True,0-5,False,0.0253521126760563,0.031333304892096
688518,2025-08-22,4,bull,ma_bull,pullback_holds,current_week,0.0724637681159421,0.1506368028107159,0.1638120333772508,-0.0417215634606938,0.1576635924462011,2025H2,2025-08-22,sw_l1:801890,9.0,0.932975,0.001298,True,6-20,False,-0.0390143737166325,0.1896511765273484
688518,2025-09-11,3,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0616883116883115,-0.0256132756132755,-0.1691919191919191,-0.0952380952380951,0.0284992784992785,2025H2,2025-09-11,sw_l1:801890,9.0,1.007962,0.208839,True,6-20,False,0.04500702946488515,-0.07062030507816065
688518,2025-09-24,2,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0643898968338668,-0.1707577374599787,-0.0786197082888651,-0.1807186054784774,0.0071149057274992,2025H2,2025-09-24,sw_l1:801890,2.0,0.814226,0.066516,True,0-5,False,-0.0127551020408163,-0.15800263541916237
688518,2025-11-14,4,bull,none,pullback_holds,current_week,-0.0582760016187778,-0.0315661675435047,-0.0825576689599352,-0.0615135572642654,0.1036017806556048,2025H2,2025-11-14,sw_l1:801890,0.0,1.612032,0.038023,False,0-5,False,-0.04304925422362295,0.01148308668011825
688518,2025-11-19,2,mid,none,pullback_holds,current_week,-0.0602878257487359,-0.0933488914819137,-0.131466355503695,-0.1081291326332166,0.0182808245818746,2025H2,2025-11-19,sw_l1:801890,0.0,1.329224,0.1125,False,0-5,False,0.024751741637576798,-0.11810063311949051
688518,2025-12-08,0,bull,none,two_day_acceleration,current_week,-0.0648535564853556,-0.0271966527196653,0.1761506276150626,-0.102092050209205,0.0150627615062761,2025H2,2025-12-08,sw_l1:801890,0.0,0.654802,0.015586,False,0-5,False,-0.0313306337027564,0.004133980983091097
688518,2025-12-09,1,mid,none,pullback_holds,current_week,-0.0741839762611276,0.0059347181008901,0.1636286562102584,-0.0902924968206867,0.0504451038575668,2025H2,2025-12-09,sw_l1:801890,0.0,0.565575,0.002986,False,0-5,False,-0.0429285770533112,0.0488632951542013
688518,2025-12-25,3,bull,none,shrinking_volume_acceleration,current_week,0.0863070539419086,0.1618257261410787,0.3456431535269708,-0.0203319502074689,0.1904564315352697,2025H2,2025-12-25,sw_l1:801890,0.0,1.012881,0.096583,False,0-5,False,0.08147537496011055,0.08035035118096816
688518,2026-01-09,4,bull,none,shrinking_volume_acceleration,current_week,0.096,0.2050909090909092,0.0858181818181818,-0.0145454545454545,0.2054545454545453,2026H1,2026-01-09,sw_l1:801890,8.0,1.692708,0.133388,False,6-20,False,0.0520887055183085,0.15300220357260072
688518,2026-01-12,0,bull,macd_cross,two_day_acceleration,current_week,0.1068238656663094,0.1586280814576632,0.0886030725259019,-0.0264380135762772,0.2015005359056805,2026H1,2026-01-12,sw_l1:801890,9.0,1.701436,0.069519,True,6-20,False,0.0253309691464247,0.13329711231123847
688518,2026-02-09,0,bull,ma_bull,shrinking_volume_acceleration,current_week,-0.0409240924092408,-0.0986798679867986,-0.1861386138613862,-0.1029702970297029,0.0706270627062706,2026H1,2026-02-09,sw_l1:801890,0.0,0.762295,0.077059,True,0-5,False,-0.0254520167873751,-0.0732278511994235
688518,2026-04-14,1,mid,none,shrinking_volume_acceleration,current_week,0.1063425750094948,0.0216483099126472,0.0881124192935813,-0.0186099506266617,0.2187618685909609,2026H1,2026-04-14,sw_l1:801890,4.0,0.99689,0.071922,False,0-5,False,-0.0450081833060557,0.0666564932187029
688518,2026-04-22,2,bull,none,shrinking_volume_acceleration,current_week,-0.1047714381047713,-0.0086753420086752,0.0867534200867534,-0.1297964631297963,0.001001001001001,2026H1,2026-04-22,sw_l1:801890,10.0,2.21012,0.154083,False,6-20,False,-0.0255388372777819,0.0168634952691067
688518,2026-05-13,2,bull,macd_cross,shrinking_volume_acceleration,current_week,0.0276373441186383,0.0347152005392652,-0.1247050893158072,-0.0522413211998652,0.1317829457364339,2026H1,2026-05-13,sw_l1:801890,4.0,0.865604,0.038975,True,0-5,False,-0.0913461538461538,0.126061354385419
688518,2026-05-18,0,bull,macd_cross,pullback_holds,current_week,0.1165581076448405,-0.1059307507713404,-0.0503942406582105,-0.1086732944806307,0.1511827219746313,2026H1,2026-05-18,sw_l1:801890,7.0,0.905527,-0.018176,True,6-20,False,-0.0906555090655508,-0.015275241705789602
688518,2026-05-21,3,mid,macd_cross,pullback_holds,current_week,0.0237061769616027,-0.1285475792988313,-0.01669449081803,-0.1646076794657762,0.121202003338898,2026H1,2026-05-21,sw_l1:801890,10.0,1.670572,0.011247,True,6-20,True,0.13911254150515245,-0.2676601208039837
301100,2025-08-01,4,bull,ma_bull,pullback_holds,current_week,0.0532967032967033,0.1362637362637362,0.0445054945054945,-0.012087912087912,0.146153846153846,2025H2,2025-08-01,sw_l1:801030,28.0,1.285815,0.006054,True,21-60,False,0.0969515242378808,0.0393122120258554
301100,2025-09-10,2,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0804597701149425,0.0177638453500521,0.0579937304075235,-0.0329153605015672,0.1562173458725182,2025H2,2025-09-10,sw_l1:801030,0.0,0.546564,0.054247,True,0-5,False,-0.01884518285493195,0.036609028204984045
301100,2025-09-11,3,bull,ma_bull,pullback_holds,current_week,0.0091977516607051,0.0153295861011752,0.0705160960654061,-0.0541645375574858,0.1308124680633622,2025H2,2025-09-11,sw_l1:801030,0.0,0.697691,0.066776,True,0-5,False,-0.046133854444435546,0.061463440545610745
301100,2025-09-16,1,bull,ma_bull,pullback_holds,current_week,-0.0243531202435312,0.054287163876205,0.1141552511415524,-0.060882800608828,0.1227803145611363,2025H2,2025-09-16,sw_l1:801030,0.0,0.730223,0.008887,True,0-5,False,-0.0281026307915391,0.0823897946677441
301100,2025-09-19,4,mid,ma_bull,pullback_holds,current_week,0.0539014373716633,0.0682751540041066,0.114476386036961,-0.0497946611909649,0.1257700205338807,2025H2,2025-09-19,sw_l1:801030,2.0,2.121139,0.016623,True,0-5,True,0.04602272727272735,0.022252426731379248
301100,2025-10-24,4,bull,ma_bull,shrinking_volume_acceleration,current_week,0.0229186155285314,0.0332086061739944,-0.0233863423760524,-0.0168381665107576,0.058933582787652,2025H2,2025-10-24,sw_l1:801030,5.0,1.063511,0.024344,True,0-5,False,0.02471587774467605,0.008492728429318346
