code,date,weekday,regime,trend,label,mom_origin,fwd5,fwd10,fwd20,mae10,mfe10,half
002748,2025-08-20,2,bull,ma_bull,pullback_holds,current_week,-0.04550050556117302,-0.0869565217391306,0.008088978766430666,-0.1001011122345804,0.016177957532861553,2025H2
002748,2025-08-21,3,bull,ma_bull,pullback_holds,current_week,-0.07243460764587517,-0.07243460764587517,-0.04929577464788715,-0.1046277665995975,0.01106639839034207,2025H2
002748,2025-08-25,0,bull,none,pullback_holds,current_week,-0.05020491803278693,0.049180327868852514,-0.06249999999999989,-0.08811475409836056,0.049180327868852514,2025H2
002748,2025-08-26,1,bull,ma_bull,pullback_holds,current_week,-0.06969696969696959,0.03838383838383819,-0.06363636363636371,-0.101010101010101,0.13737373737373737,2025H2
002748,2025-10-10,4,bull,ma_bull,shrinking_volume_acceleration,current_week,0.07180020811654542,0.6004162330905309,0.30593132154006253,-0.023933402705514917,0.6004162330905309,2025H2
002748,2025-10-14,1,bull,ma_bull,two_day_acceleration,current_week,0.1279296875,0.513671875,0.28515625,-0.0078125,0.6884765624999998,2025H2
002748,2025-10-20,0,mid,ma_bull,two_day_acceleration,current_week,0.6083650190114072,0.1796577946768061,0.290874524714829,-0.011406844106463754,0.6435361216730038,2025H2
002748,2026-01-12,0,bull,ma_bull,pullback_holds,current_week,-0.02635658914728678,-0.018604651162790753,-0.010077519379845024,-0.0728682170542635,0.006201550387596955,2026H1
002748,2026-01-19,0,bull,ma_bull,pullback_holds,current_week,0.0079617834394905,-0.03582802547770714,0.028662420382165488,-0.043789808917197526,0.04617834394904463,2026H1
002748,2026-01-22,3,bull,ma_bull,pullback_holds,current_week,-0.018225039619651384,-0.02297939778129965,0.05229793977813002,-0.04833597464342321,0.04120443740095081,2026H1
002748,2026-01-23,4,bull,ma_bull,pullback_holds,current_week,-0.022480620155038822,-0.027906976744185963,0.03410852713178292,-0.06899224806201554,0.018604651162790642,2026H1
002748,2026-02-09,0,bull,none,shrinking_volume_acceleration,current_week,0.0070148090413093556,-0.011691348402182444,-0.06547155105222136,-0.03351519875292286,0.07248636009353082,2026H1
002748,2026-04-08,2,mid,none,pullback_holds,current_week,0.018675721561969505,0.03820033955857394,0.08234295415959259,-0.009337860780984641,0.06536502546689316,2026H1
002748,2026-04-09,3,mid,none,pullback_holds,current_week,0.04931972789115657,0.028911564625850428,0.06972789115646272,-0.00340136054421758,0.06717687074829937,2026H1
002748,2026-04-14,1,mid,none,two_day_acceleration,current_week,0.011494252873563315,0.05500821018062396,0.006568144499178974,-0.027093596059113323,0.09195402298850586,2026H1
002369,2023-09-04,0,mid,none,two_day_acceleration,current_week,0.07407407407407396,0.0019493177387914784,0.24951267056530213,-0.021442495126705596,0.12280701754385959,2023H2
002369,2025-05-12,0,bull,none,shrinking_volume_acceleration,current_week,-0.05967078189300412,-0.08436213991769548,-0.09876543209876554,-0.11522633744855981,0.007201646090535085,2025H1
002369,2025-05-26,0,bull,none,shrinking_volume_acceleration,current_week,-0.04049493813273353,-0.014623172103487181,0.0866141732283463,-0.05624296962879638,0.014623172103486848,2025H1
002369,2025-06-05,3,bull,none,pullback_holds,current_week,0.012499999999999956,0.03863636363636358,0.05909090909090908,-0.045454545454545525,0.11022727272727262,2025H1
002369,2025-06-09,0,bull,none,pullback_holds,current_week,-0.025555555555555554,0.032222222222222374,-0.0022222222222221255,-0.06666666666666665,0.0855555555555556,2025H1
002369,2025-06-12,3,bull,none,pullback_holds,current_week,0.04576659038901609,0.07208237986270039,0.016018306636155666,-0.0389016018306636,0.11784897025171626,2025H1
002369,2025-06-16,0,bull,none,shrinking_volume_acceleration,current_week,0.055681818181818166,0.05795454545454537,0.011363636363636243,-0.025000000000000022,0.11022727272727262,2025H1
002369,2025-06-17,1,bull,none,pullback_holds,current_week,0.10273972602739723,0.051369863013698724,0.0011415525114155667,-0.020547945205479423,0.11529680365296802,2025H1
002369,2025-06-20,4,mid,none,pullback_holds,current_week,0.06912442396313367,0.03917050691244239,0.03341013824884809,-0.011520737327188946,0.12327188940092171,2025H1
002369,2025-06-27,4,bull,none,pullback_holds,current_week,-0.02696871628910469,-0.04099244875943897,-0.03991370010787476,-0.056094929881337574,0.05177993527508096,2025H1
002369,2025-07-18,4,bull,none,pullback_holds,current_week,-0.010011123470522798,-0.026696329254727535,0.020022246941045596,-0.031145717463848643,0.006674082313681939,2025H2
002369,2025-07-28,0,bull,none,pullback_holds,current_week,-0.01118568232662187,0.020134228187919545,0.2762863534675617,-0.03579418344519003,0.05145413870246096,2025H2
002369,2025-08-04,0,bull,none,pullback_holds,current_week,0.029345372460496844,0.05643340857787815,0.278781038374718,-0.0011286681715575453,0.07787810383747185,2025H2
002369,2025-08-07,3,bull,ma_bull,two_day_acceleration,current_week,0.005452562704471253,0.15158124318429667,0.06761177753544168,-0.019629225736095934,0.15158124318429667,2025H2
002369,2025-08-08,4,bull,none,pullback_holds,current_week,0.018888888888888955,0.22111111111111104,0.11333333333333329,-0.0011111111111110628,0.2777777777777777,2025H2
002369,2025-08-12,1,bull,ma_bull,two_day_acceleration,current_week,0.018418201516793076,0.2481040086673889,0.05525460455037923,-0.008667388949079147,0.2979414951245938,2025H2
002369,2025-08-15,4,bull,ma_bull,pullback_holds,current_week,0.19456521739130417,0.2108695652173913,0.07717391304347809,-0.0010869565217392907,0.3445652173913043,2025H2
002369,2025-08-20,2,bull,ma_bull,two_day_acceleration,current_week,0.19266055045871555,0.019367991845056,0.032619775739041845,-0.014271151885830835,0.2609582059123343,2025H2
002369,2025-08-27,2,bull,ma_bull,two_day_acceleration,current_week,-0.1561181434599156,-0.17552742616033756,-0.17552742616033756,-0.1932489451476792,0.028691983122362874,2025H2
002369,2025-10-13,0,bull,none,shrinking_volume_acceleration,current_week,-0.01880530973451322,-0.008849557522123908,-0.02986725663716827,-0.04314159292035402,0.006637168141592875,2025H2
002369,2025-10-20,0,mid,none,shrinking_volume_acceleration,current_week,-0.015384615384615219,-0.025274725274725074,0.027472527472527375,-0.06593406593406592,0.0,2025H2
002369,2025-10-21,1,bull,none,pullback_holds,current_week,0.004514672686230403,-0.010158013544018019,0.036117381489842115,-0.040632054176072185,0.02708803611738153,2025H2
002369,2025-10-22,2,bull,none,pullback_holds,current_week,-0.00563063063063074,-0.009009009009009028,0.014639639639639546,-0.04279279279279291,0.024774774774774633,2025H2
002369,2025-10-23,3,bull,none,pullback_holds,current_week,-0.041479820627802644,-0.023542600896860888,0.11098654708520184,-0.047085201793722,0.020179372197309364,2025H2
